Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:18:50.8710,-0.59,-1.53,0.94,-0.38,0.15,-9.84,-63.25,23.37,-74.19,14.355,1,1,ON
2019-08-1210:18:50.9610,-0.59,-1.53,0.94,-0.42,0.11,-9.88,-63.25,23.37,-75.25,14.355,1,1,ON
2019-08-1210:18:51.0520,-0.03,-0.36,0.12,-0.42,0.11,-9.88,-63.25,23.37,-75.25,14.354,1,1,ON
2019-08-1210:18:51.1410,-0.14,-0.16,-0.03,-0.42,0.11,-9.88,-63.25,23.37,-75.25,14.354,1,1,ON
2019-08-1210:18:51.2310,0.01,0.05,0,-0.38,0.15,-9.84,-63.25,23.37,-75.25,14.355,1,1,ON
2019-08-1210:18:51.3510,0,-0.01,0,-0.38,0.15,-9.84,-63.25,23.37,-75.25,14.356,1,1,ON
2019-08-1210:18:51.4410,0,0,0,-0.38,0.15,-9.84,-63.25,23.37,-75.25,14.356,1,1,ON
2019-08-1210:18:51.5610,0,0,0,-0.38,0.15,-9.84,-63.25,23.37,-75.25,14.354,1,1,ON
2019-08-1210:18:51.6510,0,0,0,-0.38,0.11,-9.84,-63.25,23.37,-76.12,14.356,1,1,ON
2019-08-1210:18:51.7720,0,0,0,-0.38,0.11,-9.84,-63.25,23.37,-73.5,14.354,1,1,ON
2019-08-1210:18:51.8310,0,0,0,-0.38,0.11,-9.84,-62.44,25.44,-76.94,14.356,1,1,ON
2019-08-1210:18:51.9510,0,0,0,-0.38,0.11,-9.84,-62.44,25.44,-76.94,14.353,1,1,ON
2019-08-1210:18:52.0410,-0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.353,1,1,ON
2019-08-1210:18:52.3090,0,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.346,1,1,ON
2019-08-1210:18:52.3250,-0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.343,1,1,ON
2019-08-1210:18:52.3450,-0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.338,1,1,ON
2019-08-1210:18:52.5250,-0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.294,1,1,ON
2019-08-1210:18:52.6880,-0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,14.237,1,1,ON
2019-08-1210:18:52.7040,0.01,0,0,-0.38,0.11,-9.84,-60.63,24.81,-76.94,13.88,1,1,ON
2019-08-1210:18:52.8650,-0.01,0,0,-0.38,0.11,-9.84,-62.31,22.06,-47.81,13.417,1,1,ON
2019-08-1210:18:52.8780,0,0,0,-0.38,0.11,-9.84,-60.75,23.81,-47.81,12.721,1,1,ON
2019-08-1210:18:53.0360,0,0,0,-0.38,0.15,-9.84,-62.56,23.37,-47.81,14.282,1,1,ON
2019-08-1210:18:53.0500,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.23,1,1,ON
2019-08-1210:18:53.2130,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.235,1,1,ON
2019-08-1210:18:53.3760,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.287,1,1,ON
2019-08-1210:18:53.3900,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.227,1,1,ON
2019-08-1210:18:53.5470,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.155,1,1,ON
2019-08-1210:18:53.7210,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.153,1,1,ON
2019-08-1210:18:53.7360,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-29.81,14.113,1,1,ON
2019-08-1210:18:53.9030,0,0,0,-0.38,0.11,-9.84,-62.56,23.37,-28.44,14.102,1,1,ON
2019-08-1210:18:53.9170,0,0,0,-0.38,0.11,-9.84,-45.31,20.12,-31.94,14.064,1,1,ON
2019-08-1210:18:54.0790,0,0,0,-0.38,0.11,-9.84,-45.31,20.12,-29.37,14.053,1,1,ON
2019-08-1210:18:54.0940,0,0,0,-0.8,-0.57,-8.7,-45.31,20.12,-32.13,14.062,1,1,ON
2019-08-1210:18:54.2490,0,0,0,-1.46,-2.34,-19.88,-40.25,-11.81,-29.12,14.081,1,1,ON
2019-08-1210:18:54.2620,0,0,0,-1.46,-2.34,-19.88,-40.25,-11.81,-29.12,14.09,1,1,ON
2019-08-1210:18:54.4150,0,0,0,-1.46,-2.34,-19.88,-40.25,-11.81,-29.12,14.121,1,1,ON
2019-08-1210:18:54.4280,0,0,0,-0.42,5.79,-5.4,-40.25,-11.81,-29.12,14.046,1,1,ON
2019-08-1210:18:54.5910,0,0,0,-0.42,5.79,-5.4,-40.25,-11.81,-29.12,14.039,1,1,ON
2019-08-1210:18:54.7520,0,0,0,-0.42,5.79,-5.4,-40.25,-11.81,-29.12,14.027,1,1,ON
2019-08-1210:18:54.7650,0,0,0,-0.42,5.79,-5.4,-40.25,-11.81,-29.12,13.97,1,1,ON
2019-08-1210:18:54.9270,0,0,0,-0.42,5.79,-5.4,-22,-22.19,-29.12,14.023,1,1,ON
2019-08-1210:18:54.9420,0,0,0,-0.42,5.79,-5.4,-24.19,-24.69,18.44,14.038,1,1,ON
2019-08-1210:18:55.0920,1.48,-2.56,-4.42,-0.42,5.79,-5.4,-21.62,-21.5,18.44,14.064,1,1,ON
2019-08-1210:18:55.2490,1.48,-2.56,-4.42,-0.42,5.79,-5.4,-21.75,-24,25.37,14.041,1,1,ON
2019-08-1210:18:55.4040,1.48,-2.56,-4.42,-0.42,5.79,-5.4,-19.94,-23.87,25.37,14.034,1,1,ON
2019-08-1210:18:55.4180,-0.54,-0.18,-1.28,-0.42,5.79,-5.4,-19.94,-23.87,25.37,14.062,1,1,ON
2019-08-1210:18:55.4310,-1.12,-0.43,-0.09,-0.42,5.79,-5.4,-19.94,-23.87,25.37,14.121,1,1,ON
2019-08-1210:18:55.5870,0.01,-0.37,-0.92,-0.42,5.79,-5.4,-19.94,-23.87,25.37,14.068,1,1,ON
2019-08-1210:18:55.7500,-0.45,-0.37,-0.88,-0.42,5.79,-5.4,-19.94,-23.87,25.37,13.916,1,1,ON
2019-08-1210:18:55.7630,0.17,0.12,-0.61,-2.18,-1.84,-9.61,-19.94,-23.87,25.37,14.043,1,1,ON
2019-08-1210:18:55.9220,0.13,0.01,-0.3,-2.18,-1.84,-9.61,-19.94,-23.87,25.37,14.059,1,1,ON
2019-08-1210:18:55.9360,0.13,0.01,-0.3,-2.18,-1.84,-9.61,-19.94,-23.87,25.37,13.906,1,1,ON
2019-08-1210:18:56.0930,0.13,0.01,-0.3,-2.18,-1.84,-9.61,-25.87,12.25,25.37,14.029,0,1,ON
2019-08-1210:18:56.2570,0.13,0.01,-0.3,-0.73,-2.22,-8.73,-25.87,12.25,25.37,14.073,1,0,ON
2019-08-1210:18:56.2710,0.13,0.01,-0.3,-1.23,-2.68,-9.69,-40.94,4.5,37.88,13.917,1,1,ON
2019-08-1210:18:56.4280,0.13,0.01,-0.3,-1.23,-2.68,-9.69,-40.94,4.5,40.25,13.975,1,0,ON
2019-08-1210:18:56.4420,0.13,0.01,-0.3,-1.23,-2.68,-9.69,-40.94,4.5,40.25,14.112,1,0,ON
2019-08-1210:18:56.5960,0.09,0.16,-0.36,-1.76,-2.3,-9.04,-40.94,4.5,38.94,13.938,0,1,ON
2019-08-1210:18:56.6110,0.15,-0.42,-0.28,-1.76,-2.3,-9.04,-40.94,4.5,38.94,14.007,1,0,ON
2019-08-1210:18:56.7710,0.06,0.12,-0.71,-1.76,-2.3,-9.04,-40.94,4.5,38.94,13.837,1,0,ON
2019-08-1210:18:56.9250,0.06,0.12,-0.71,-0.46,-2.87,-8.85,-40.94,4.5,38.94,14.091,0,1,ON
2019-08-1210:18:56.9400,0.06,0.12,-0.71,-0.88,-1.84,-8.7,-40.94,4.5,38.94,14.178,1,0,ON
2019-08-1210:18:57.0900,-0.04,-0.07,-0.61,-0.88,-1.84,-8.7,-40.94,4.5,34.56,14.104,1,0,ON
2019-08-1210:18:57.2490,-0.04,-0.07,-0.61,-0.88,-1.84,-8.7,-40.94,4.5,34.56,13.917,0,0,ON
2019-08-1210:18:57.2620,-0.04,-0.07,-0.61,-0.54,-3.37,-8.89,-40.94,4.5,35.56,13.826,0,0,ON
2019-08-1210:18:57.4250,-0.04,-0.07,-0.61,-0.54,-3.37,-8.89,-32.38,-39.38,27.31,13.811,0,0,ON
2019-08-1210:18:57.4390,-0.32,0.33,0.11,-0.54,-3.37,-8.89,-28.44,-38.63,27.31,13.888,0,0,ON
2019-08-1210:18:57.6010,-0.32,0.33,0.11,-0.54,-3.37,-8.89,-28.44,-38.63,27.31,13.833,0,1,ON
2019-08-1210:18:57.6140,-0.32,0.33,0.11,-0.92,-2.53,-8.85,-28.69,-37.94,27.31,13.921,0,0,ON
2019-08-1210:18:57.7770,0.58,0.09,-0.11,-0.92,-2.53,-8.85,-28.69,-37.94,27.31,14.22,1,0,ON
2019-08-1210:18:57.9310,0.84,-0.42,-0.15,-0.92,-2.53,-8.85,-28.69,-37.94,27.31,13.996,1,0,ON
2019-08-1210:18:57.9440,0.84,-0.42,-0.15,-0.92,-2.53,-8.85,-28.69,-37.94,27.31,13.73,1,0,ON
2019-08-1210:18:58.1060,-0.08,-0.05,-0.1,-0.92,-2.53,-8.85,-28.69,-37.94,27.31,13.815,1,0,ON
2019-08-1210:18:58.1190,0.33,-0.21,-0.11,-0.92,-2.53,-8.85,4.06,-46.44,27.31,13.566,1,0,ON
2019-08-1210:18:58.2680,-1.12,-0.43,0.55,-0.92,-2.53,-8.85,4.06,-46.44,27.31,13.704,0,1,ON
2019-08-1210:18:58.4210,-1.12,-0.43,0.55,-0.46,-7.55,-9.23,17.56,-24.5,27.31,13.92,1,0,ON
2019-08-1210:18:58.5820,-1.12,-0.43,0.55,-0.46,-7.55,-9.23,14.38,27.75,27.31,13.848,1,0,ON
2019-08-1210:18:58.5950,-1.12,-0.43,0.55,-0.46,-7.55,-9.23,14.38,27.75,27.31,13.77,1,0,ON
2019-08-1210:18:58.6090,-0.6,-0.36,0.54,-0.46,-7.55,-9.23,14.38,27.75,27.31,13.746,1,0,ON
2019-08-1210:18:58.7680,-0.6,-0.36,0.54,-0.46,-7.55,-9.23,14.38,27.75,27.31,13.791,1,0,ON
2019-08-1210:18:58.9200,1.09,0.29,-2.68,-0.46,-7.55,-9.23,14.38,27.75,27.31,13.81,0,0,ON
2019-08-1210:18:58.9340,0.61,0.44,-0.81,1.46,-5.63,-7.43,14.38,27.75,27.31,13.804,0,1,ON
2019-08-1210:18:59.0960,0.61,0.44,-0.81,1.65,-5.63,-8.01,14.38,27.75,27.31,13.912,1,0,ON
2019-08-1210:18:59.1100,-0.9,-0.03,4.12,1.65,-5.63,-8.01,14.38,27.75,27.31,13.811,1,0,ON
2019-08-1210:18:59.2590,-0.9,-0.03,4.12,1.65,-5.63,-8.01,14.38,27.75,32.56,13.637,1,0,ON
2019-08-1210:18:59.4170,-0.13,0.05,-1.71,1.65,-5.63,-8.01,14.38,27.75,32.56,13.626,1,0,ON
2019-08-1210:18:59.4300,-0.13,0.05,-1.71,-3.56,-6.24,-10.15,14.38,27.75,22.37,13.642,1,0,ON
2019-08-1210:18:59.5860,-0.13,0.05,-1.71,-3.56,-6.24,-10.15,14.38,27.75,24.69,13.629,0,1,ON
2019-08-1210:18:59.6010,-0.13,0.05,-1.71,-0.61,-4.37,-7.62,14.38,27.75,24.69,13.658,0,0,ON
2019-08-1210:18:59.7650,-0.13,0.05,-1.71,0.04,-6.55,-6.97,14.38,27.75,24.69,13.669,1,0,ON
2019-08-1210:18:59.9210,-1.05,-1.07,3.02,0.04,-6.55,-6.97,14.38,27.75,24.69,13.679,1,0,ON
2019-08-1210:18:59.9350,-1.3,-1.38,3.54,0.04,-6.55,-6.97,14.38,27.75,24.69,13.819,1,0,ON
2019-08-1210:19:00.0900,0.53,0.49,1.89,-5.63,-3.71,-8.66,14.38,27.75,24.69,13.769,1,0,ON
2019-08-1210:19:00.1040,0.53,0.49,1.89,-5.63,-3.71,-8.66,14.38,27.75,24.69,13.779,1,0,ON
2019-08-1210:19:00.2660,1.13,1.2,-3.25,-5.63,-3.71,-8.66,14.38,27.75,24.69,13.814,0,1,ON
2019-08-1210:19:00.4290,1.13,1.2,-3.25,-5.63,-3.71,-8.66,21.62,-19.37,24.69,13.839,0,1,ON
2019-08-1210:19:00.4440,1.13,1.2,-3.25,-5.63,-3.71,-8.66,21.62,-19.37,17.75,13.77,0,1,ON
2019-08-1210:19:00.5980,-0.75,-0.66,5.26,-5.63,-3.71,-8.66,15.06,31,24.37,13.717,0,1,ON
2019-08-1210:19:00.6100,-1.18,-0.71,2.51,-5.63,-3.71,-8.66,12.5,37.88,24.37,13.758,0,1,ON
2019-08-1210:19:00.7690,-1.18,-0.71,2.51,-5.63,-3.71,-8.66,12.5,37.88,25.69,13.819,0,1,ON
2019-08-1210:19:00.7830,1.38,0.47,-4.59,-2.95,-4.6,-7.59,12.5,37.88,25.69,13.881,0,1,ON
2019-08-1210:19:00.9350,0.58,0.34,-1.58,-2.95,-4.6,-7.59,12.5,37.88,25.69,14.148,0,1,ON
2019-08-1210:19:01.0930,0.37,0.96,-1.82,-2.95,-4.6,-7.59,12.5,37.88,25.69,14.058,0,1,ON
2019-08-1210:19:01.1070,-0.57,0.29,0.97,-1.68,-6.02,-7.89,12.5,37.88,25.69,13.989,0,1,ON
2019-08-1210:19:01.2600,-0.57,-1.76,3.03,-1.34,-5.4,-7.47,12.5,37.88,25.69,13.976,0,1,ON
2019-08-1210:19:01.4270,0.18,0.4,2.44,-1.34,-5.4,-7.47,12.5,37.88,25.69,14.124,0,1,ON
2019-08-1210:19:01.4410,0.18,0.4,2.44,-1.34,-5.4,-7.47,12.5,37.88,25.69,13.973,0,1,ON
2019-08-1210:19:01.6000,0.18,0.4,2.44,-1.34,-5.4,-7.47,15.38,28.19,19.62,13.959,0,1,ON
2019-08-1210:19:01.6140,0.18,0.4,2.44,-1.34,-5.4,-7.47,13.19,32.44,19.62,13.917,0,1,ON
2019-08-1210:19:01.7710,0.18,0.4,2.44,-1.34,-5.4,-7.47,13.19,32.44,19.62,13.999,0,1,ON
2019-08-1210:19:01.7850,0.18,0.4,2.44,-1.34,-5.4,-7.47,8.94,33.81,29.5,13.999,0,1,ON
2019-08-1210:19:01.9490,0.18,0.4,2.44,-1.34,-5.4,-7.47,8.94,33.81,29.5,13.997,0,1,ON
2019-08-1210:19:02.1040,-0.13,-0.11,0,-1.34,-5.4,-7.47,8.94,33.81,29.5,13.918,0,1,ON
2019-08-1210:19:02.1180,-0.59,-0.15,0.04,0.11,-5.32,-8.16,8.94,33.81,29.5,14.017,0,1,ON
2019-08-1210:19:02.2730,-0.49,-0.22,0.14,0.11,-5.32,-8.16,8.94,33.81,29.5,14.014,0,0,ON
2019-08-1210:19:02.2870,-0.21,-0.01,-0.03,0.11,-5.32,-8.16,8.94,33.81,29.5,14.126,0,1,ON
2019-08-1210:19:02.4380,-0.22,-0.03,-0.09,-2.76,-3.56,-8.93,8.94,33.81,29.5,14.119,0,0,ON
2019-08-1210:19:02.5900,0.36,0.13,-0.16,-2.76,-3.56,-8.93,8.94,33.81,29.5,14.097,0,1,ON
2019-08-1210:19:02.6040,0.36,0.13,-0.16,-2.76,-3.56,-8.93,6.19,18.62,-32.25,14.105,0,1,ON
2019-08-1210:19:02.7690,0.36,0.13,-0.16,-2.76,-3.56,-8.93,6.19,18.62,-29.25,14.105,1,1,ON
2019-08-1210:19:02.7840,0.36,0.13,-0.16,-2.41,-3.18,-10.34,6.19,18.62,-33.56,14.109,0,1,ON
2019-08-1210:19:02.9460,0.36,0.13,-0.16,-2.26,-1.88,-8.5,-7.56,-39.44,-28.37,14.108,0,1,ON
2019-08-1210:19:03.1120,-0.89,0.21,2.29,-2.26,-1.88,-8.5,-7.56,-39.44,-28.37,14.102,1,1,ON
2019-08-1210:19:03.1260,-0.89,0.21,2.29,-2.26,-1.88,-8.5,-7.56,-39.44,-28.37,14.073,1,1,ON
2019-08-1210:19:03.2840,-0.14,-0.19,-0.46,-2.91,-3.52,-9.04,-7.56,-39.44,-28.37,14.108,1,1,ON
2019-08-1210:19:03.2970,0.54,0.15,-1.64,-2.91,-3.52,-9.04,-7.56,-39.44,-28.37,14.116,1,1,ON
2019-08-1210:19:03.4500,0.79,0.16,-0.92,-2.91,-3.52,-9.04,-7.56,-39.44,-28.37,14.14,1,1,ON
2019-08-1210:19:03.6090,0.79,0.16,-0.92,-2.91,-3.52,-9.04,-7.56,-39.44,-28.37,14.146,1,1,ON
2019-08-1210:19:03.6240,0.79,0.16,-0.92,-2.14,-4.75,-8.62,-7.56,-39.44,-28.5,14.153,1,1,ON
2019-08-1210:19:03.7750,0.79,0.16,-0.92,-2.14,-4.75,-8.62,-20.06,-22.94,-25.25,14.139,1,1,ON
2019-08-1210:19:03.7900,-0.04,0.11,-0.16,-2.14,-4.75,-8.62,-23.75,-23.56,-25.25,14.138,1,1,ON
2019-08-1210:19:03.9470,-0.04,0.11,-0.16,-2.14,-4.75,-8.62,-26.87,-26.06,-25.25,14.093,1,1,ON
2019-08-1210:19:03.9610,-0.04,0.11,-0.16,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,13.834,1,1,ON
2019-08-1210:19:04.1210,0.01,-0.04,0,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,14.033,1,1,ON
2019-08-1210:19:04.1360,0.09,0.02,0.02,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,14.341,1,1,ON
2019-08-1210:19:04.2990,0.09,0.02,0.02,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,13.465,1,1,ON
2019-08-1210:19:04.4640,0.26,0.02,0.75,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,14.215,1,1,ON
2019-08-1210:19:04.4760,-0.26,0.22,0.29,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,14.277,1,1,ON
2019-08-1210:19:04.6400,-0.31,0.57,0.61,-2.14,-4.75,-8.62,-28.62,-21.87,-25.25,14.369,1,1,ON
2019-08-1210:19:04.8030,-0.13,0.89,1.05,-2.14,-4.75,-8.62,-31.31,-18.81,-48.56,14.38,1,1,ON
2019-08-1210:19:04.9640,-0.13,0.89,1.05,-2.14,-4.75,-8.62,-30.87,-14.75,-48.56,14.336,1,1,ON
2019-08-1210:19:04.9770,-0.13,0.89,1.05,-1.99,-2.72,-9.23,-30.87,-14.75,-48.56,14.388,1,1,ON
2019-08-1210:19:04.9910,-0.13,0.89,1.05,-2.22,-2.37,-9.5,-35,-11.69,-105,14.382,1,1,ON
2019-08-1210:19:05.1550,-0.13,0.89,1.05,-2.22,-2.37,-9.5,-35,-11.69,-105,14.431,1,1,ON
2019-08-1210:19:05.1690,0.42,0.09,0.57,-2.22,-2.37,-9.5,-35,-11.69,-105,14.439,1,1,ON
2019-08-1210:19:05.3240,0.38,-0.09,0.38,-2.49,-2.84,-9.61,-35,-11.69,-105,14.443,1,1,ON
2019-08-1210:19:05.3380,0.25,-0.14,0.2,-2.49,-2.84,-9.61,-35,-11.69,-105,14.442,1,1,ON
2019-08-1210:19:05.4950,0.15,-0.07,0.25,-2.49,-2.84,-9.61,-35,-11.69,-105,14.444,1,1,ON
2019-08-1210:19:05.6600,0.15,-0.07,0.25,-2.49,-2.84,-9.61,-35,-11.69,-105,14.444,1,1,ON
2019-08-1210:19:05.6740,0.15,-0.07,0.25,3.98,2.87,-13.33,-35,-11.69,-105,14.443,1,1,ON
2019-08-1210:19:05.8400,0.15,-0.07,0.25,3.98,2.87,-13.33,-44,-1.37,-107.31,14.444,1,1,ON
2019-08-1210:19:06.0020,0.15,-0.07,0.25,3.98,2.87,-13.33,-44,-1.37,-102.87,14.443,1,1,ON
2019-08-1210:19:06.0150,0.15,-0.07,0.25,3.98,2.87,-13.33,-44,-1.37,-105.06,14.444,1,1,ON
2019-08-1210:19:06.1760,0.15,-0.07,0.25,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.445,1,1,ON
2019-08-1210:19:06.1900,0.28,0.66,0.3,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.444,1,1,ON
2019-08-1210:19:06.3480,-0.6,2.04,-0.27,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.444,1,1,ON
2019-08-1210:19:06.3610,-0.6,2.04,-0.27,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.443,1,1,ON
2019-08-1210:19:06.5170,0.62,4.57,2.83,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.444,1,1,ON
2019-08-1210:19:06.6770,-2.03,3.16,-0.58,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.444,1,1,ON
2019-08-1210:19:06.6910,-2.14,-0.86,-1.33,3.98,2.87,-13.33,-60.38,-2.5,-102.37,14.445,1,1,ON
2019-08-1210:19:06.8570,0.06,-1.92,-0.14,-0.3,0.15,-9.84,-60.38,-2.5,-102.37,14.444,1,1,ON
2019-08-1210:19:06.8710,0.06,-1.92,-0.14,-0.3,0.15,-9.84,-59.88,-2.56,-103.31,14.444,1,1,ON
2019-08-1210:19:07.0300,-0.73,0.82,-0.83,-0.3,0.15,-9.84,-59.19,-1.75,-106.87,14.444,1,1,ON
2019-08-1210:19:07.0440,0.17,-0.3,1.74,-0.34,0.15,-9.84,-59.69,-2.5,-101.12,14.445,1,1,ON
2019-08-1210:19:07.2050,0.17,-0.3,1.74,-0.38,0.19,-9.84,-58.88,-1.37,-101.12,14.446,1,1,ON
2019-08-1210:19:07.3620,-0.03,0.86,-0.09,-0.38,0.19,-9.84,-58.88,-1.37,-101.12,14.445,1,1,ON
2019-08-1210:19:07.3760,0,0.02,0,-0.38,0.19,-9.84,-58.88,-1.37,-101.12,14.446,1,1,ON
2019-08-1210:19:07.5400,0,0.02,0,-0.38,0.19,-9.84,-58.88,-1.37,-101.12,14.447,1,1,ON
2019-08-1210:19:07.5540,0,-0.01,0,-0.38,0.19,-9.84,-58.88,-1.37,-101.12,14.447,1,1,ON
2019-08-1210:19:07.7100,0,0,0,-0.38,0.15,-9.84,-58.88,-1.37,-101.12,14.445,1,1,ON
2019-08-1210:19:07.8630,0,0,0,-0.38,0.15,-9.84,-58.88,-1.37,-101.12,14.417,1,1,ON
2019-08-1210:19:07.8770,0,0,0,-0.38,0.15,-9.84,-58.88,-1.37,-101.12,14.43,1,1,ON
2019-08-1210:19:08.0350,0,0,0,-0.38,0.15,-9.84,-58.81,-1.44,-101.12,14.431,1,1,ON
2019-08-1210:19:08.0490,0,0,0,-0.34,0.15,-9.84,-60.63,-2.94,-101.12,14.426,1,1,ON
2019-08-1210:19:08.2150,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-106.81,14.379,1,1,ON
2019-08-1210:19:08.2280,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-106.81,14.362,1,1,ON
2019-08-1210:19:08.3880,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-106.81,14.356,1,1,ON
2019-08-1210:19:08.5400,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,14.122,1,1,ON
2019-08-1210:19:08.5540,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,13.887,1,1,ON
2019-08-1210:19:08.7130,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,13.753,1,1,ON
2019-08-1210:19:08.7280,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,14.148,1,1,ON
2019-08-1210:19:08.8820,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,14.341,1,1,ON
2019-08-1210:19:09.0490,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,14.39,1,1,ON
2019-08-1210:19:09.0620,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-70.31,14.362,1,1,ON
2019-08-1210:19:09.2130,0,0,0,-0.38,0.15,-9.84,-57.88,-0.38,-32.13,14.331,1,1,ON
2019-08-1210:19:09.3710,0,0,0,-0.38,0.15,-9.84,-60.25,-3.25,-31.12,14.412,1,1,ON
2019-08-1210:19:09.3850,0,0,0,-0.38,0.15,-9.84,-60.25,-3.25,-31.12,14.394,1,1,ON
2019-08-1210:19:09.5410,0,0,0,-0.38,0.15,-9.84,-60.25,-3.25,-31.12,14.384,1,1,ON
2019-08-1210:19:09.5560,0,0,0,-0.38,0.15,-9.84,12.06,-12.81,-31.12,14.4,1,1,ON
2019-08-1210:19:09.7090,0,-0.01,0,-0.38,0.15,-9.84,12.06,-12.81,-31.12,14.399,1,1,ON
2019-08-1210:19:09.7230,0,0,0,-0.38,0.15,-9.84,12.06,-12.81,-31.12,14.397,1,1,ON
2019-08-1210:19:09.8820,0,0,0,0.04,0.34,-10.54,12.06,-12.81,-31.12,14.349,1,1,ON
2019-08-1210:19:09.8960,0,0,0,0.04,0.34,-10.54,12.06,-12.81,-31.12,14.335,1,1,ON
2019-08-1210:19:10.0540,-0.04,0.05,-0.01,0.04,0.34,-10.54,12.06,-12.81,-31.12,14.321,1,1,ON
2019-08-1210:19:10.2160,0,-0.12,0,-7.28,-3.79,-8.43,12.06,-12.81,-31.12,14.28,1,1,ON
2019-08-1210:19:10.2300,0,-0.12,0,-7.28,-3.79,-8.43,-33.88,-26.75,-28.94,14.276,1,1,ON
2019-08-1210:19:10.3880,0,-0.12,0,-7.28,-3.79,-8.43,-30.19,-27.06,-28.94,14.257,1,1,ON
2019-08-1210:19:10.4010,-0.16,-0.43,0.09,-7.28,-3.79,-8.43,-30.19,-27.06,-28.94,14.259,1,1,ON
2019-08-1210:19:10.5500,-0.16,-0.43,0.09,-7.28,-3.79,-8.43,-30.19,-27.06,-31.81,14.267,1,1,ON
2019-08-1210:19:10.7020,-0.16,-0.43,0.09,-7.28,-3.79,-8.43,-30.19,-27.06,-31.81,14.264,1,1,ON
2019-08-1210:19:10.8630,1.7,1.37,1.74,-7.28,-3.79,-8.43,-30.19,-27.06,-31.81,14.234,1,1,ON
2019-08-1210:19:10.8770,1.7,1.37,1.74,0.19,-0.61,-9,-30.19,-27.06,-31.81,14.235,1,1,ON
2019-08-1210:19:10.8900,0.32,-2.36,-2.11,-0.11,-1.11,-9.69,-30.19,-27.06,-31.81,14.246,1,1,ON
2019-08-1210:19:11.0450,-1.67,-1.06,-4.06,-0.11,-1.11,-9.69,-30.19,-27.06,-31.81,14.255,1,1,ON
2019-08-1210:19:11.2070,-1.45,-1.76,-3.54,-0.5,0.8,-10.04,-30.19,-27.06,-31.81,14.299,1,1,ON
2019-08-1210:19:11.2220,-1.32,-0.1,-3.29,-0.5,0.8,-10.04,-30.19,-27.06,-31.81,14.317,1,1,ON
2019-08-1210:19:11.3780,-1.32,-0.1,-3.29,-0.5,0.8,-10.04,-22,-23.19,31.87,14.273,1,1,ON
2019-08-1210:19:11.5330,-1.32,-0.1,-3.29,-0.5,0.8,-10.04,-22,-23.19,31.87,14.209,1,1,ON
2019-08-1210:19:11.5470,-1.32,-0.1,-3.29,0.19,-1.88,-9.73,-22,-23.19,25.19,14.293,1,1,ON
2019-08-1210:19:11.7120,-1.32,-0.1,-3.29,0.19,-1.88,-9.73,-20.44,-22.94,23.56,14.342,1,1,ON
2019-08-1210:19:11.7260,-0.23,0.06,-1.45,0.19,-1.88,-9.73,-20.44,-22.94,23.56,14.26,1,1,ON
2019-08-1210:19:11.8800,-0.23,0.06,-1.45,0.19,-1.88,-9.73,-20.44,-22.94,23.56,14.241,1,1,ON
