Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2
2019-08-1213:09:27.6830,0.46,1.16,0.27,-2.26,-9.77,-4.29,-1.19,45.5,3.44,11.618,0,1
2019-08-1213:09:27.7060,0.23,0.38,1.34,-2.26,-9.77,-4.29,-1.19,45.5,3.44,11.331,0,1
2019-08-1213:09:27.8610,0.23,0.38,1.34,-0.3,-8.2,-5.52,-1.19,45.5,3.44,11.717,0,1
2019-08-1213:09:27.8840,-0.62,0.08,0.11,-0.3,-8.2,-5.52,-1.19,45.5,3.44,11.743,0,1
2019-08-1213:09:28.0360,-0.23,-0.02,-0.17,-0.3,-8.2,-5.52,-1.19,45.5,3.44,11.792,0,1
2019-08-1213:09:28.1890,-0.14,-0.3,0.55,-0.3,-8.2,-5.52,-1.19,45.5,3.44,11.8,0,1
2019-08-1213:09:28.2120,-0.81,0,0.72,-0.3,-8.2,-5.52,-1.19,45.5,3.44,11.932,0,1
2019-08-1213:09:28.3650,-3.17,2.37,-2.49,-0.3,-8.2,-5.52,-1.19,45.5,3.44,12.068,0,1
2019-08-1213:09:28.3890,-3.17,2.37,-2.49,-0.3,-8.2,-5.52,-10.25,33.06,32.88,12.24,0,1
2019-08-1213:09:28.5360,-3.17,2.37,-2.49,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.104,0,1
2019-08-1213:09:28.6900,-0.19,-0.49,0.47,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.206,0,1
2019-08-1213:09:28.7130,0.73,0.41,-0.23,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.242,0,1
2019-08-1213:09:28.8700,-0.32,0.38,-0.25,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.188,0,1
2019-08-1213:09:29.0270,0.12,0.2,0.07,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.184,0,1
2019-08-1213:09:29.0500,0.06,0.08,0.21,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.179,0,1
2019-08-1213:09:29.2010,-0.03,0.15,-0.04,-2.72,-1.23,-7.62,-10.25,33.06,32.88,12.177,0,1
2019-08-1213:09:29.2240,-0.03,0.15,-0.04,-1.68,-2.68,-8.46,-10.25,33.06,32.88,12.19,0,1
2019-08-1213:09:29.3770,-0.03,0.15,-0.04,-1.42,-2.99,-9.04,-10.25,33.06,32.88,12.212,0,1
2019-08-1213:09:29.4000,-0.03,0.15,-0.04,-1.42,-2.99,-9.04,0.13,33.94,34,12.168,0,1
2019-08-1213:09:29.5530,-0.03,0.15,-0.04,-1.42,-2.99,-9.04,-0.56,35.69,36.5,12.131,0,1
2019-08-1213:09:29.5770,0.99,-1.1,-0.73,-1.42,-2.99,-9.04,-0.56,35.69,36.5,12.095,0,1
2019-08-1213:09:29.7260,0,-1.37,-0.62,-1.42,-2.99,-9.04,-0.56,35.69,36.5,12.152,0,1
2019-08-1213:09:29.7490,0.42,-0.33,-0.27,-1.42,-2.99,-9.04,-0.56,35.69,36.5,12.158,0,1
2019-08-1213:09:29.9050,1.49,1.4,0.12,-1.42,-2.99,-9.04,-0.56,35.69,36.5,11.931,0,1
2019-08-1213:09:30.0560,2.03,2.79,-3.58,-1.42,-2.99,-9.04,-0.56,35.69,36.5,12.021,0,1
2019-08-1213:09:30.0790,2.03,2.79,-3.58,5.02,-5.82,-12.57,-0.56,35.69,36.5,11.968,0,1
2019-08-1213:09:30.2320,-1.44,-7.5,-5.96,5.02,-5.82,-12.57,-0.56,35.69,36.5,11.93,0,1
2019-08-1213:09:30.2560,-3.14,-6.93,-0.58,5.02,-5.82,-12.57,-0.56,35.69,36.5,11.872,0,1
2019-08-1213:09:30.4070,-3.14,-6.93,-0.58,5.02,-5.82,-12.57,27.81,-18.94,31.81,12.001,0,1
2019-08-1213:09:30.5610,1.29,6.74,6.84,5.02,-5.82,-12.57,27.81,-18.94,31.81,12.173,0,1
2019-08-1213:09:30.5840,1.29,6.74,6.84,3.45,5.36,-10.61,27.81,-18.94,31.81,11.993,0,1
2019-08-1213:09:30.7360,1.87,-1.07,4.54,3.45,5.36,-10.61,27.81,-18.94,31.81,11.933,0,1
2019-08-1213:09:30.7590,1.36,-1.27,2.95,3.45,5.36,-10.61,27.81,-18.94,31.81,11.803,0,1
2019-08-1213:09:30.9130,1.36,-1.27,2.95,1.95,-7.78,-5.9,27.81,-18.94,31.81,11.738,0,1
2019-08-1213:09:30.9930,1.36,-1.27,2.95,0.42,-7.16,-6.24,27.81,-18.94,31.81,11.726,0,1
2019-08-1213:09:31.0650,-0.07,0.21,0.82,0.42,-7.16,-6.24,27.81,-18.94,31.81,11.748,0,1
2019-08-1213:09:31.1470,-0.07,0.21,0.82,0.42,-7.16,-6.24,4.87,45.88,6,11.727,0,1
2019-08-1213:09:31.2370,0.24,0.21,0.41,0.42,-7.16,-6.24,4.87,45.88,6,11.681,0,1
2019-08-1213:09:31.3270,0.24,0.21,0.41,0.42,-7.16,-6.24,11.25,47.81,4.87,11.727,0,1
2019-08-1213:09:31.4470,0.24,0.21,0.41,0.42,-7.16,-6.24,12.81,50.69,7.31,11.78,0,1
2019-08-1213:09:31.5370,-0.49,-0.86,-0.36,0.42,-7.16,-6.24,12.81,50.69,7.31,11.777,0,1
2019-08-1213:09:31.6270,-0.49,-0.86,-0.36,-0.57,-6.7,-6.36,12.81,50.69,7.31,11.886,0,1
2019-08-1213:09:31.7170,0.05,-0.32,0.06,-0.57,-6.7,-6.36,12.81,50.69,7.31,11.857,0,1
2019-08-1213:09:31.8370,0.05,-0.32,0.06,-0.69,-6.97,-6.93,12.81,50.69,7.31,11.871,0,1
2019-08-1213:09:31.9270,0.05,-0.32,0.06,-0.69,-6.97,-6.93,3.44,46.25,14,11.861,0,1
2019-08-1213:09:32.0470,-0.24,-0.25,-0.32,-0.69,-6.97,-6.93,3.44,46.25,14,11.866,0,1
2019-08-1213:09:32.1370,-0.24,-0.25,-0.32,-0.69,-6.97,-6.93,0.88,46.19,14.44,11.89,0,1
2019-08-1213:09:32.2270,-0.24,-0.25,-0.32,-0.69,-6.97,-6.93,2.62,45.56,20.81,11.847,0,1
2019-08-1213:09:32.3170,-1.02,0.62,-1.34,-0.69,-6.97,-6.93,2.62,45.56,20.81,12.011,0,1
2019-08-1213:09:32.4370,0.34,0.14,0.25,-0.69,-6.97,-6.93,2.62,45.56,20.81,11.95,0,1
2019-08-1213:09:32.5270,0.5,0.31,0.44,-0.69,-6.97,-6.93,2.62,45.56,20.81,11.913,0,1
2019-08-1213:09:32.6170,0.5,0.31,0.44,0.27,-5.44,-7.32,2.62,45.56,20.81,11.92,0,1
2019-08-1213:09:32.7070,0.19,0.43,-0.01,0.27,-5.44,-7.32,2.62,45.56,20.81,11.905,0,1
2019-08-1213:09:32.8270,0.94,0.95,0.32,0.27,-5.44,-7.32,2.62,45.56,20.81,11.871,0,1
2019-08-1213:09:32.9170,0.41,0.22,0.3,0.27,-5.44,-7.32,2.62,45.56,20.81,11.821,0,1
2019-08-1213:09:33.0370,0.09,-0.14,-0.11,0.27,-5.44,-7.32,2.62,45.56,20.81,11.814,0,1
2019-08-1213:09:33.1270,0.09,-0.14,-0.11,0.27,-5.44,-7.32,-7,45.56,7.19,11.795,0,1
2019-08-1213:09:33.2170,0.09,-0.14,-0.11,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.802,0,1
2019-08-1213:09:33.3070,0.38,-0.19,0.1,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.751,0,1
2019-08-1213:09:33.4270,0.46,-0.12,0.15,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.723,0,1
2019-08-1213:09:33.5170,0.58,-0.24,0.2,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.653,0,1
2019-08-1213:09:33.6080,0,-0.16,-2.86,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.775,0,1
2019-08-1213:09:33.6970,-2.27,-2.66,-3.57,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.963,0,1
2019-08-1213:09:33.8170,1.35,6.56,1.41,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.631,0,1
2019-08-1213:09:33.9070,-1.53,5,6.09,0.27,-5.44,-7.32,-6.62,45.63,12.44,11.176,0,1
2019-08-1213:09:34.0270,-1.53,5,6.09,0.27,-5.44,-7.32,0.56,50.25,-3.19,10.308,0,1
2019-08-1213:09:34.1170,-1.53,5,6.09,0.27,-5.44,-7.32,6.75,48.69,-6.75,11.501,0,1
2019-08-1213:09:34.2070,-1.53,5,6.09,0.27,-5.44,-7.32,-11.44,47.88,5.25,12.215,0,1
2019-08-1213:09:34.2970,-2.38,-5.01,-5.62,0.27,-5.44,-7.32,-11.44,47.88,5.25,12.176,0,1
2019-08-1213:09:34.4170,-2.38,-5.01,-5.62,1.76,-1.27,-11.26,-11.44,47.88,5.25,12.386,0,1
2019-08-1213:09:34.5070,-2.38,-5.01,-5.62,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.299,0,1
2019-08-1213:09:34.5970,0.55,-0.35,0.06,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.227,0,1
2019-08-1213:09:34.6870,0.38,0.87,0.18,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.235,0,1
2019-08-1213:09:34.8070,0.75,1.3,0.29,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.222,0,1
2019-08-1213:09:34.8970,0.68,3.1,-0.73,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.052,0,1
2019-08-1213:09:35.0170,-0.9,0.71,0.75,-0.65,-0.3,-11.41,-11.44,47.88,5.25,12.083,0,1
2019-08-1213:09:35.1070,1.26,2.51,0.51,-0.65,-0.3,-11.41,-11.44,47.88,5.25,11.963,0,1
2019-08-1213:09:35.1970,1.26,2.51,0.51,-0.65,-0.3,-11.41,-32.88,28.62,15.5,11.806,0,1
2019-08-1213:09:35.2870,1.26,2.51,0.51,-0.65,-0.3,-11.41,-30.56,30,12.31,12.03,0,1
2019-08-1213:09:35.4070,1.26,2.51,0.51,-0.65,-0.3,-11.41,-32.56,24.37,20.25,11.996,0,1
2019-08-1213:09:35.4970,1.26,2.51,0.51,-0.65,-0.3,-11.41,-39.25,14.25,18.94,12.182,0,1
2019-08-1213:09:35.6170,1.26,2.51,0.51,-0.65,-0.3,-11.41,-35.19,10.13,29.37,11.914,0,1
2019-08-1213:09:35.6770,-1.57,-1.79,0.93,-0.65,-0.3,-11.41,-35.19,10.13,29.37,12.084,0,1
2019-08-1213:09:35.7970,-0.31,0.49,1.6,-0.65,-0.3,-11.41,-35.19,10.13,29.37,12.112,0,1
2019-08-1213:09:35.8870,-0.31,0.49,1.6,5.94,-3.68,-8.2,-35.19,10.13,29.37,12.171,0,1
2019-08-1213:09:36.0070,-0.31,0.49,1.6,3.18,-3.68,-7.62,-35.19,10.13,29.37,12.15,0,1
2019-08-1213:09:36.0970,0.38,1.06,0.35,3.18,-3.68,-7.62,-35.19,10.13,29.37,12.01,0,1
2019-08-1213:09:36.1870,0.35,0.87,0.32,3.18,-3.68,-7.62,-35.19,10.13,29.37,12.028,0,1
2019-08-1213:09:36.2770,0.35,0.87,0.32,3.18,-3.68,-7.62,-34.38,27.44,12.31,12.276,0,1
2019-08-1213:09:36.3970,0.35,0.87,0.32,1.61,-2.07,-5.71,-34.38,27.44,12.31,12.103,0,1
2019-08-1213:09:36.4870,0.35,0.87,0.32,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.027,0,1
2019-08-1213:09:36.6070,-0.02,1.81,2.75,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.05,0,1
2019-08-1213:09:36.6970,0.04,0.56,3.49,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.203,0,1
2019-08-1213:09:36.7870,-1.95,0.24,4.05,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.184,0,1
2019-08-1213:09:36.8770,0.82,0.06,0.59,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.259,0,1
2019-08-1213:09:36.9970,0.29,-1.19,-1.73,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.184,0,1
2019-08-1213:09:37.0870,-0.43,1.76,-0.68,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.2,0,1
2019-08-1213:09:37.1770,-1.08,-0.64,0.52,1.61,-2.07,-5.71,-14.19,39.13,30.5,12.403,0,1
2019-08-1213:09:37.2670,-1.08,-0.64,0.52,1.61,-2.07,-5.71,17.81,26.06,48.13,12.301,0,1
2019-08-1213:09:37.3870,-1.08,-0.64,0.52,1.61,-2.07,-5.71,25.37,18.19,54.56,12.224,0,1
2019-08-1213:09:37.4770,-0.56,-0.28,-1.1,1.61,-2.07,-5.71,25.37,18.19,54.56,12.304,0,1
2019-08-1213:09:37.5970,0.38,-0.33,-0.42,1.61,-2.07,-5.71,25.37,18.19,54.56,12.134,0,1
2019-08-1213:09:37.6870,0.57,-0.62,0.69,1.61,-2.07,-5.71,25.37,18.19,54.56,12.123,0,1
2019-08-1213:09:37.7780,1.04,-0.18,1.15,1.61,-2.07,-5.71,25.37,18.19,54.56,12.318,0,1
2019-08-1213:09:37.8670,-0.78,0.31,-1.07,1.61,-2.07,-5.71,25.37,18.19,54.56,12.182,0,1
2019-08-1213:09:37.9880,1.04,0.54,-0.53,1.61,-2.07,-5.71,25.37,18.19,54.56,12.168,0,1
2019-08-1213:09:38.0770,-0.11,-0.56,0.15,1.61,-2.07,-5.71,25.37,18.19,54.56,12.274,0,1
2019-08-1213:09:38.1670,-1.12,0.18,0,1.61,-2.07,-5.71,25.37,18.19,54.56,12.171,0,1
2019-08-1213:09:38.2570,-1.12,0.18,0,-1.46,-2.49,-11.03,25.37,18.19,54.56,12.307,0,1
2019-08-1213:09:38.3770,-1.12,0.18,0,-1.46,-2.49,-11.03,25.06,18.81,53.06,12.285,0,1
2019-08-1213:09:38.4670,-0.02,-0.09,0.09,-1.46,-2.49,-11.03,25.06,18.81,53.06,12.232,0,1
2019-08-1213:09:38.5870,-0.02,-0.09,0.09,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.248,0,1
2019-08-1213:09:38.6770,-0.51,-0.88,0.54,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.283,0,1
2019-08-1213:09:38.7670,0.12,-1.38,0.21,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.238,0,1
2019-08-1213:09:38.8570,-0.09,0.9,0.62,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.201,0,1
2019-08-1213:09:38.9770,-0.17,0.76,-0.87,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.214,0,1
2019-08-1213:09:39.0670,0.07,-0.04,0.21,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.217,0,1
2019-08-1213:09:39.1570,-0.42,0.27,0.17,-2.8,-0.5,-9.77,25.06,18.81,53.06,12.262,0,1
2019-08-1213:09:39.2470,-0.42,0.27,0.17,-2.8,-0.5,-9.77,15.94,2.56,49.25,12.282,0,1
2019-08-1213:09:39.3970,-0.42,0.27,0.17,-2.8,-0.5,-9.77,17.19,4.75,53.31,12.253,0,1
2019-08-1213:09:39.4570,-0.42,0.27,0.17,-2.8,-0.5,-9.77,14.06,0.75,47.63,12.244,0,1
2019-08-1213:09:39.5770,-0.42,0.27,0.17,-2.57,0.23,-10.65,14.06,0.75,47.63,12.243,0,1
2019-08-1213:09:39.6670,0.16,0,-0.16,-2.57,0.23,-10.65,14.06,0.75,47.63,12.225,0,1
2019-08-1213:09:39.7570,-0.11,0.34,-0.15,-2.57,0.23,-10.65,14.06,0.75,47.63,12.246,0,1
2019-08-1213:09:39.8470,0.94,-1.49,0.51,-2.57,0.23,-10.65,14.06,0.75,47.63,12.24,0,1
2019-08-1213:09:39.9670,3.61,-3.28,-0.47,-2.57,0.23,-10.65,14.06,0.75,47.63,12.269,0,1
2019-08-1213:09:40.0570,0.04,-0.38,-0.36,-2.57,0.23,-10.65,14.06,0.75,47.63,12.065,0,1
2019-08-1213:09:40.1470,1.9,0.74,-2.15,-2.57,0.23,-10.65,14.06,0.75,47.63,11.828,0,1
2019-08-1213:09:40.2370,1.9,0.74,-2.15,-2.57,0.23,-10.65,38.19,36.81,27.5,11.941,0,1
2019-08-1213:09:40.3570,-1.36,1.19,2.18,-2.57,0.23,-10.65,38.19,36.81,27.5,12.219,0,1
2019-08-1213:09:40.4770,-1.36,1.19,2.18,-2.57,0.23,-10.65,38.38,29.06,40.31,12.255,0,1
2019-08-1213:09:40.5670,-1.36,1.19,2.18,-2.57,0.23,-10.65,29.06,30.31,50.31,12.326,0,1
2019-08-1213:09:40.6570,-1.36,1.19,2.18,-2.57,0.23,-10.65,22.06,20.87,51.06,12.355,0,1
2019-08-1213:09:40.7470,-1.36,1.19,2.18,-2.57,0.23,-10.65,20.81,13.81,54.19,12.141,0,1
2019-08-1213:09:40.8370,-1.4,1.95,-0.97,-2.57,0.23,-10.65,20.81,13.81,54.19,12.098,0,1
2019-08-1213:09:40.9570,2.55,2.52,-0.8,-2.57,0.23,-10.65,20.81,13.81,54.19,12.164,0,1
2019-08-1213:09:41.0470,2.55,2.52,-0.8,0.27,1.04,-9.84,20.81,13.81,54.19,12.368,0,1
2019-08-1213:09:41.1370,2.55,2.52,-0.8,1.65,0.77,-8.58,20.81,13.81,54.19,12.463,0,1
2019-08-1213:09:41.2270,3.99,1.19,0.32,1.65,0.77,-8.58,20.81,13.81,54.19,12.212,0,1
2019-08-1213:09:41.3470,-0.61,-0.73,0.72,1.65,0.77,-8.58,20.81,13.81,54.19,12.499,0,1
2019-08-1213:09:41.4370,-0.61,-0.73,0.72,1.65,0.77,-8.58,14.5,14.38,57.75,12.243,0,1
2019-08-1213:09:41.5570,-0.61,-0.73,0.72,1.65,0.77,-8.58,5.5,1.25,60.5,12.631,0,1
2019-08-1213:09:41.6470,-0.61,-0.73,0.72,1.65,0.77,-8.58,17.5,27.75,47.06,12.575,0,1
2019-08-1213:09:41.7370,-0.61,-0.73,0.72,1.65,0.77,-8.58,5.19,15.81,57.44,12.497,0,1
2019-08-1213:09:41.8270,0.53,-0.81,0.63,1.65,0.77,-8.58,5.19,15.81,57.44,12.748,0,1
2019-08-1213:09:41.9470,1.13,-1.69,0.81,1.65,0.77,-8.58,5.19,15.81,57.44,12.25,0,1
2019-08-1213:09:42.0370,-8.89,4.11,0.4,1.65,0.77,-8.58,5.19,15.81,57.44,12.487,0,1
2019-08-1213:09:42.1570,4.17,-1.55,-0.78,1.65,0.77,-8.58,5.19,15.81,57.44,12.705,0,1
2019-08-1213:09:42.2770,0.7,-1.3,0.91,1.65,0.77,-8.58,5.19,15.81,57.44,12.825,0,1
2019-08-1213:09:42.3370,-2.25,2.57,-0.77,1.65,0.77,-8.58,5.19,15.81,57.44,12.742,0,1
2019-08-1213:09:42.4270,-2.25,2.57,-0.77,1.65,0.77,-8.58,5.94,15.06,54.19,12.628,0,1
2019-08-1213:09:42.5470,-2.25,2.57,-0.77,1.65,0.77,-8.58,9.31,28.62,51.44,12.346,0,1
2019-08-1213:09:42.6370,-0.11,-1.62,0.31,1.65,0.77,-8.58,9.31,28.62,51.44,12.408,0,1
2019-08-1213:09:42.7270,0.08,0.08,0.24,1.65,0.77,-8.58,9.31,28.62,51.44,12.44,0,1
2019-08-1213:09:42.8170,0.06,-0.02,0.09,1.65,0.77,-8.58,9.31,28.62,51.44,12.43,0,1
2019-08-1213:09:42.9370,-0.12,-0.08,0.04,1.65,0.77,-8.58,9.31,28.62,51.44,12.426,0,1
2019-08-1213:09:43.0270,-0.08,-0.13,0.11,1.65,0.77,-8.58,9.31,28.62,51.44,12.413,0,1
2019-08-1213:09:43.1470,-0.77,0.78,-0.78,1.65,0.77,-8.58,9.31,28.62,51.44,12.402,0,1
2019-08-1213:09:43.2370,-0.77,0.78,-0.78,1.65,0.77,-8.58,3.75,17.5,52.63,12.352,0,1
2019-08-1213:09:43.3270,-0.77,0.78,-0.78,1.65,0.77,-8.58,-5.87,18.31,57,12.357,0,1
2019-08-1213:09:43.4170,-0.48,1.03,-0.36,1.65,0.77,-8.58,-5.87,18.31,57,12.348,0,1
2019-08-1213:09:43.5370,-0.48,1.03,-0.36,1.65,0.77,-8.58,-17.19,11.19,52.88,12.376,0,1
2019-08-1213:09:43.6270,-0.48,1.03,-0.36,3.95,2.57,-8.39,-17.19,11.19,52.88,12.571,0,1
2019-08-1213:09:43.7170,-0.48,1.03,-0.36,3.87,2.64,-8.54,-17.19,11.19,52.88,12.475,0,1
2019-08-1213:09:43.8070,0.06,-0.44,-0.53,3.87,2.64,-8.54,-17.19,11.19,52.88,12.746,0,1
2019-08-1213:09:43.9270,0.54,-0.69,-0.56,3.87,2.64,-8.54,-17.19,11.19,52.88,12.77,0,1
2019-08-1213:09:44.0170,0.23,-0.09,-0.18,3.87,2.64,-8.54,-17.19,11.19,52.88,12.644,0,1
2019-08-1213:09:44.1370,0.14,0.62,0.02,3.87,2.64,-8.54,-17.19,11.19,52.88,12.313,0,1
2019-08-1213:09:44.2570,-0.11,-0.44,0.59,3.87,2.64,-8.54,-17.19,11.19,52.88,12.245,0,1
2019-08-1213:09:44.3170,-0.11,-0.44,0.59,3.87,2.64,-8.54,-0.81,12.38,46.56,12.275,0,1
2019-08-1213:09:44.4070,-0.11,-0.44,0.59,3.87,2.64,-8.54,-4.19,12.63,45.81,12.28,0,1
2019-08-1213:09:44.5270,-0.11,-0.44,0.59,3.87,2.64,-8.54,-4.12,13.69,51.88,12.314,0,1
2019-08-1213:09:44.6170,-0.11,-0.44,0.59,3.71,1.84,-9.96,-4.12,13.69,51.88,12.242,0,1
2019-08-1213:09:44.7070,-0.11,-0.44,0.59,1.34,2.57,-9.77,-4.12,13.69,51.88,12.427,0,1
2019-08-1213:09:44.7970,0.27,0.04,0.01,1.34,2.57,-9.77,-4.12,13.69,51.88,12.424,0,1
2019-08-1213:09:44.9170,0.13,-0.4,0.41,1.34,2.57,-9.77,-4.12,13.69,51.88,12.444,0,1
2019-08-1213:09:45.0070,-0.13,0.24,0.33,1.34,2.57,-9.77,-4.12,13.69,51.88,12.44,0,1
2019-08-1213:09:45.1270,-0.13,0.24,0.33,2.26,0.46,-9.84,-4.12,13.69,51.88,12.502,0,1
2019-08-1213:09:45.2470,-0.06,-0.52,0.93,2.26,0.46,-9.84,-4.12,13.69,51.88,12.239,0,1
2019-08-1213:09:45.3070,0.6,0.41,-1.21,2.26,0.46,-9.84,-4.12,13.69,51.88,12.249,0,1
2019-08-1213:09:45.3970,0.6,0.41,-1.21,2.26,0.46,-9.84,-11.81,18.06,49.81,12.349,0,1
2019-08-1213:09:45.5170,0.6,0.41,-1.21,2.26,0.46,-9.84,-7.69,18.94,53.06,12.272,0,1
2019-08-1213:09:45.6070,-0.01,0.36,-0.1,2.26,0.46,-9.84,-7.69,18.94,53.06,12.275,1,0
2019-08-1213:09:45.6970,-0.01,0.36,-0.1,4.18,2.07,-9.04,-7.69,18.94,53.06,12.239,1,0
2019-08-1213:09:45.7870,-0.01,0.36,-0.1,4.18,2.07,-9.04,-17.69,20.37,46.19,12.257,1,0
2019-08-1213:09:45.9070,0.2,0.4,0.23,4.18,2.07,-9.04,-17.69,20.37,46.19,12.525,1,0
2019-08-1213:09:46.0270,-0.44,0.3,0.37,4.18,2.07,-9.04,-17.69,20.37,46.19,12.549,1,0
2019-08-1213:09:46.1170,-2.41,0.05,0.19,4.18,2.07,-9.04,-17.69,20.37,46.19,12.349,1,0
2019-08-1213:09:46.2370,-2.41,0.05,0.19,3.48,1.11,-8.58,-17.69,20.37,46.19,12.599,1,0
2019-08-1213:09:46.2970,-2.41,0.05,0.19,3.56,-1.23,-9.8,-17.69,20.37,46.19,12.438,1,0
2019-08-1213:09:46.3870,-0.81,0.1,0.13,3.56,-1.23,-9.8,-17.69,20.37,46.19,12.202,1,0
2019-08-1213:09:46.5070,0.2,-0.28,0.55,3.56,-1.23,-9.8,-17.69,20.37,46.19,12.339,1,0
2019-08-1213:09:46.5970,0.2,-0.28,0.55,3.56,-1.23,-9.8,-8.75,22.44,45.94,12.341,1,0
2019-08-1213:09:46.6870,0.2,-0.28,0.55,3.56,-1.23,-9.8,-3.81,24.69,49.63,12.346,1,0
2019-08-1213:09:46.7770,-0.57,-0.06,0.1,3.56,-1.23,-9.8,-3.81,24.69,49.63,12.342,1,0
2019-08-1213:09:46.8970,-0.47,0.18,0.36,3.56,-1.23,-9.8,-3.81,24.69,49.63,12.312,1,0
2019-08-1213:09:46.9870,-0.18,0,0.37,3.56,-1.23,-9.8,-3.81,24.69,49.63,12.307,1,0
2019-08-1213:09:47.1070,0.09,0.05,0.18,3.56,-1.23,-9.8,-3.81,24.69,49.63,12.301,1,0
2019-08-1213:09:47.1970,0.09,0.05,0.18,1.68,0.77,-9.61,-3.81,24.69,49.63,12.312,1,0
2019-08-1213:09:47.2870,0.08,-0.1,-0.17,1.68,0.77,-9.61,-3.81,24.69,49.63,12.313,1,0
2019-08-1213:09:47.3770,0.08,-0.1,-0.17,1.84,0.73,-9.69,-3.81,24.69,49.63,12.312,1,0
2019-08-1213:09:47.4970,0.08,-0.1,-0.17,1.57,0.57,-9.35,-3.81,24.69,49.63,12.326,1,0
2019-08-1213:09:47.5870,0.08,-0.1,-0.17,1.57,0.57,-9.35,31.75,20.37,35.56,12.333,1,0
2019-08-1213:09:47.7070,0.08,-0.1,-0.17,1.57,0.57,-9.35,33,25,38.81,12.337,1,0
2019-08-1213:09:47.7970,0.43,0.03,-0.37,1.57,0.57,-9.35,33,25,38.81,12.346,1,0
2019-08-1213:09:47.8870,0.43,0.03,-0.37,1.68,-0.15,-9.42,33,25,38.81,12.349,1,0
2019-08-1213:09:47.9770,0.12,-0.04,-0.13,1.68,-0.15,-9.42,33,25,38.81,12.368,1,0
2019-08-1213:09:48.0970,-0.01,-0.03,-0.24,1.68,-0.15,-9.42,33,25,38.81,12.373,1,0
2019-08-1213:09:48.1870,-0.01,-0.03,-0.24,1.68,-0.73,-9.88,33,25,38.81,12.374,1,0
2019-08-1213:09:48.2770,-0.01,-0.03,-0.24,1.61,-0.3,-9.73,33,25,38.81,12.375,1,0
2019-08-1213:09:48.3670,-0.01,-0.03,-0.24,1.61,-0.3,-9.73,18.19,26.75,42.38,12.377,1,0
2019-08-1213:09:48.4870,-0.01,-0.03,-0.24,1.61,-0.3,-9.73,20.12,29.62,45.63,12.38,1,0
2019-08-1213:09:48.5770,-0.01,-0.03,-0.24,1.61,-0.3,-9.73,18.69,29.56,42.44,12.381,1,0
2019-08-1213:09:48.7270,-0.01,-0.03,-0.24,1.61,-0.3,-9.73,17.94,31.06,47.25,12.381,1,0
2019-08-1213:09:48.8150,-0.01,-0.03,-0.24,1.3,-0.27,-9.42,17.94,31.06,47.25,12.38,1,0
2019-08-1213:09:48.8770,-0.13,0.08,0.21,1.3,-0.27,-9.42,17.94,31.06,47.25,12.382,1,0
2019-08-1213:09:48.9670,-0.13,0.08,0.21,1.38,-0.65,-9.92,17.94,31.06,47.25,12.381,1,0
2019-08-1213:09:49.0870,-0.01,0.09,0.12,1.38,-0.65,-9.92,17.94,31.06,47.25,12.381,1,0
2019-08-1213:09:49.1770,-0.03,0.01,-0.01,1.38,-0.65,-9.92,17.94,31.06,47.25,12.381,1,0
2019-08-1213:09:49.2670,-0.05,-0.05,-0.05,1.38,-0.65,-9.92,17.94,31.06,47.25,12.382,1,0
2019-08-1213:09:49.3570,-0.01,-0.05,-0.08,1.38,-0.65,-9.92,17.94,31.06,47.25,12.381,1,0
2019-08-1213:09:49.5070,0.04,0.02,-0.31,1.38,-0.65,-9.92,17.94,31.06,47.25,12.383,1,0
