Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1211:04:37.1520,0.42,1.56,0.5,4.68,-3.29,-8.63,-20.81,13.13,21.5,13.664,0,1,ON
2019-08-1211:04:37.2130,0.42,1.56,0.5,4.68,-3.29,-8.63,-20.81,13.13,21.5,13.805,0,1,ON
2019-08-1211:04:37.3330,0.42,1.56,0.5,4.68,-3.29,-8.63,-20.81,13.13,21.5,13.652,0,1,ON
2019-08-1211:04:37.4230,0.42,1.56,0.5,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.66,0,1,ON
2019-08-1211:04:37.5730,0.42,1.56,0.5,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.849,0,1,ON
2019-08-1211:04:37.6630,0.43,-1.45,-2.46,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.817,0,1,ON
2019-08-1211:04:37.7230,0.43,-1.45,-2.46,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.787,0,1,ON
2019-08-1211:04:37.8730,0.43,-1.45,-2.46,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.778,0,1,ON
2019-08-1211:04:37.9930,0.24,-0.09,0.79,2.3,-1.23,-9.21,-20.81,13.13,21.5,13.655,0,1,ON
2019-08-1211:04:38.0620,-0.53,0.55,0.11,2.3,-1.23,-9.21,-22.69,9,21.5,13.747,0,1,ON
2019-08-1211:04:38.2630,-0.53,0.55,0.11,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.748,0,1,ON
2019-08-1211:04:38.3020,0.43,-0.27,0.08,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.922,0,1,ON
2019-08-1211:04:38.3530,1.55,1.35,0.38,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.817,0,1,ON
2019-08-1211:04:38.4430,-0.02,1.1,-0.24,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.806,0,1,ON
2019-08-1211:04:38.5930,-0.15,-0.34,0.24,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.767,0,1,ON
2019-08-1211:04:38.6230,-0.15,-0.34,0.24,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.68,0,1,ON
2019-08-1211:04:38.7130,-0.15,-0.34,0.24,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.709,0,1,ON
2019-08-1211:04:38.8030,0,0.08,-0.15,2.3,-1.23,-9.21,-22.06,13.69,21.5,13.689,0,1,ON
2019-08-1211:04:38.9240,0.16,-0.07,-0.2,2.3,-1.23,-9.21,-22.06,13.69,24.56,13.537,0,1,ON
2019-08-1211:04:39.0430,0.32,0.28,-0.03,2.3,-1.23,-9.21,-22.06,13.69,22.81,13.639,0,1,ON
2019-08-1211:04:39.1070,0.18,0.02,0.03,3.49,-2.64,-7.48,-22.12,-3.19,20.06,13.445,0,1,ON
2019-08-1211:04:39.2530,-0.05,-0.76,0.13,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.509,0,1,ON
2019-08-1211:04:39.3430,-0.12,0.16,0.08,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.584,0,1,ON
2019-08-1211:04:39.4120,0.13,0.32,-0.19,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.651,0,1,ON
2019-08-1211:04:39.5530,0.19,-0.06,-0.24,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.661,0,1,ON
2019-08-1211:04:39.7030,0.19,-0.06,-0.24,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.635,0,1,ON
2019-08-1211:04:39.7130,0.19,-0.06,-0.24,4.56,-3.6,-8.55,-22.12,-3.19,20.06,13.609,0,1,ON
2019-08-1211:04:39.8830,0.19,-0.06,-0.24,4.45,-2.34,-8.63,-22.12,-3.19,22.75,13.554,0,1,ON
2019-08-1211:04:39.9130,0.19,-0.06,-0.24,4.56,-1.42,-8.4,-22.12,-3.19,26.75,13.482,0,1,ON
2019-08-1211:04:40.0330,-0.28,0.22,-0.68,4.56,-1.42,-8.4,-22.12,-3.19,26.75,13.566,0,1,ON
2019-08-1211:04:40.1230,-0.17,-0.07,-1.24,4.56,-1.42,-8.4,-22.12,-3.19,23.94,13.485,0,1,ON
2019-08-1211:04:40.2130,0.16,-0.89,0.31,5.75,-0.84,-9.13,-22.12,-3.19,23.94,13.646,0,1,ON
2019-08-1211:04:40.3030,0.63,1.43,-0.72,5.75,-0.84,-9.13,-12.13,-40.94,23.94,13.621,0,1,ON
2019-08-1211:04:40.4230,-0.17,-0.4,-1.2,5.75,-0.84,-9.13,-13.13,-42.69,23.94,13.642,0,1,ON
2019-08-1211:04:40.5430,-0.17,-0.4,-1.2,5.75,-0.84,-9.13,-15.5,-39.75,23.94,13.632,0,1,ON
2019-08-1211:04:40.6630,-0.17,-0.4,-1.2,4.1,0.11,-8.79,-15.5,-39.75,23.94,13.614,0,1,ON
2019-08-1211:04:40.7030,-0.17,-0.4,-1.2,4.1,0.11,-8.79,-15.5,-39.75,23.94,13.518,0,1,ON
2019-08-1211:04:40.8130,-0.17,-0.05,0.19,4.1,0.11,-8.79,-15.5,-39.75,23.94,13.571,0,1,ON
2019-08-1211:04:40.9330,-0.17,-0.05,0.19,4.1,0.11,-8.79,-15.5,-39.75,20.06,13.574,0,1,ON
2019-08-1211:04:41.0020,-0.21,0.07,0.19,4.1,0.11,-8.79,-15.5,-39.75,20.06,13.617,0,1,ON
2019-08-1211:04:41.1130,-0.47,-0.65,-0.23,4.1,0.11,-8.79,-15.5,-39.75,20.81,13.635,0,1,ON
2019-08-1211:04:41.2030,-0.77,0.33,-0.69,4.1,0.11,-8.79,-11.75,-44.31,23.19,13.467,0,1,ON
2019-08-1211:04:41.3230,-0.77,0.33,-0.69,4.1,0.11,-8.79,-10.56,-39.69,23.19,13.668,0,1,ON
2019-08-1211:04:41.4170,-0.2,0.18,0,4.1,0.11,-8.79,-10.56,-39.69,23.19,13.687,0,1,ON
2019-08-1211:04:41.5030,-0.69,-0.04,-0.97,4.1,0.11,-8.79,-9.88,-45.25,23.19,13.648,0,1,ON
2019-08-1211:04:41.5930,-0.99,0.74,-1.9,-2.07,6.32,-7.75,-9.88,-45.25,23.19,13.869,0,1,ON
2019-08-1211:04:41.7130,0.19,-1.16,-2.6,-2.07,6.32,-7.75,-9.88,-45.25,23.19,13.981,0,1,ON
2019-08-1211:04:41.8100,-0.41,-0.7,-0.88,-2.07,6.32,-7.75,-9.88,-45.25,23.19,13.979,0,1,ON
2019-08-1211:04:42.0130,-0.41,-0.7,-0.88,-1.38,4.83,-8.4,-9.88,-45.25,39.31,13.987,0,1,ON
2019-08-1211:04:42.0500,-0.41,-0.7,-0.88,-0.69,5.21,-8.59,-9.88,-45.25,41.44,13.962,0,1,ON
2019-08-1211:04:42.1330,-0.41,-0.7,-0.88,-0.69,5.21,-8.59,-9.88,-45.25,37.69,13.964,0,1,ON
2019-08-1211:04:42.1930,-0.21,-0.45,-1.28,-0.69,5.21,-8.59,-9.88,-45.25,41.63,13.964,0,1,ON
2019-08-1211:04:42.2830,-0.21,-0.45,-1.28,0.19,6.97,-8.33,-20.56,-21.62,41.63,14.025,0,1,ON
2019-08-1211:04:42.3730,0.26,0.21,-0.13,0.19,6.97,-8.33,-20.56,-21.62,41.63,13.972,0,1,ON
2019-08-1211:04:42.4930,0.02,0.01,-0.19,0.19,6.97,-8.33,-20.81,-10.25,41.63,13.964,0,1,ON
2019-08-1211:04:42.5830,0.02,0.01,-0.19,-1.64,5.21,-8.48,-20.25,-3.5,41.63,13.975,0,1,ON
2019-08-1211:04:42.7030,0.02,0.01,-0.19,-1.64,5.21,-8.48,-20.25,-3.5,41.63,13.959,0,1,ON
2019-08-1211:04:42.8230,0.02,0.01,-0.19,-1.64,5.21,-8.48,-20.25,-3.5,41.63,13.951,0,1,ON
2019-08-1211:04:42.9730,0.02,0.01,-0.19,-1.64,5.21,-8.48,-20.25,-3.5,41.63,14.103,0,1,ON
2019-08-1211:04:43.0720,0.02,0.01,-0.19,1.38,5.05,-8.67,-20.25,-3.5,41.63,14.024,0,1,ON
2019-08-1211:04:43.0930,0.02,0.01,-0.19,1.38,5.05,-8.67,-20.25,-3.5,41.63,13.963,0,1,ON
2019-08-1211:04:43.1830,0.13,0,-0.24,1.38,5.05,-8.67,-20.25,-3.5,33.31,14.143,0,1,ON
2019-08-1211:04:43.2730,0.13,0,-0.24,1.38,5.05,-8.67,-4.31,5.81,32.31,13.918,0,1,ON
2019-08-1211:04:43.3630,0.19,0.18,0.14,1.38,5.05,-8.67,-3.69,11,32.31,14.116,0,1,ON
2019-08-1211:04:43.5740,0.16,0.67,0.77,1.38,5.05,-8.67,-5.5,5.06,32.31,13.971,0,1,ON
2019-08-1211:04:43.6940,0.63,0.26,0.84,1.38,5.05,-8.67,-3.56,9.56,32.31,14.05,0,1,ON
2019-08-1211:04:43.7050,0.63,0.26,0.84,1.38,5.05,-8.67,-3.56,9.56,32.31,14.112,0,1,ON
2019-08-1211:04:43.8130,-0.61,0.74,1.08,5.21,1.68,-8.48,-3.56,9.56,32.31,14.115,0,1,ON
2019-08-1211:04:43.9030,0.21,0.56,1.82,5.21,1.68,-8.48,-3.56,9.56,32.31,13.939,0,1,ON
2019-08-1211:04:44.0230,0.21,0.56,1.82,5.21,1.68,-8.48,-3.56,9.56,32.31,14.008,0,1,ON
2019-08-1211:04:44.0830,-0.08,0.31,1.87,5.21,1.68,-8.48,-3.56,9.56,32.31,13.949,0,1,ON
2019-08-1211:04:44.1760,-0.08,0.31,1.87,-3.1,8.7,-11.85,-3.56,9.56,32.31,14.154,0,1,ON
2019-08-1211:04:44.3230,-0.08,0.31,1.87,-3.1,8.7,-11.85,-3.56,9.56,44.56,14.188,0,1,ON
2019-08-1211:04:44.3830,0.54,-1.07,-0.6,-3.1,8.7,-11.85,-3.56,9.56,44.56,14.133,0,1,ON
2019-08-1211:04:44.4730,0.54,-1.07,-0.6,-3.1,8.7,-11.85,-3.56,9.56,44.56,14.026,0,1,ON
2019-08-1211:04:44.5640,2.4,1.15,-1.52,-3.1,8.7,-11.85,-10.75,2.69,44.56,14.052,0,1,ON
2019-08-1211:04:44.7130,3.31,-1.47,-0.86,1.57,-0.57,-9.78,-11,-0.88,44.56,13.637,0,1,ON
2019-08-1211:04:44.7730,1.26,-6.37,-1.87,0.8,-1.46,-9.78,-11,-0.88,44.56,14.277,0,1,ON
2019-08-1211:04:44.8630,1.26,-6.37,-1.87,0.8,-1.46,-9.78,-11,-0.88,44.56,13.79,0,1,ON
2019-08-1211:04:44.9530,1.26,-6.37,-1.87,0.8,-1.46,-9.78,-11,-0.88,44.56,14.381,0,1,ON
2019-08-1211:04:45.1030,1.26,-6.37,-1.87,1.15,-1.53,-9.93,-11,-0.88,44.56,14.367,0,1,ON
2019-08-1211:04:45.2040,1.26,-6.37,-1.87,1.15,-1.53,-9.93,-11,-0.88,41.81,14.22,0,1,ON
2019-08-1211:04:45.2830,1.26,-6.37,-1.87,1.15,-1.53,-9.93,-11,-0.88,38.19,14.069,0,1,ON
2019-08-1211:04:45.3730,1.26,-6.37,-1.87,1.15,-1.53,-9.93,-11,-0.88,42.5,13.998,0,1,ON
2019-08-1211:04:45.4640,1.26,-6.37,-1.87,1.15,-1.53,-9.93,-10.63,-3.44,42.5,14.034,0,1,ON
2019-08-1211:04:45.5530,0.01,-0.66,0.04,1.15,-1.53,-9.93,-10.63,-3.44,42.5,13.986,0,1,ON
2019-08-1211:04:45.6730,-0.62,0.21,-0.54,1.15,-1.53,-9.93,9.63,17.25,42.5,13.991,0,1,ON
2019-08-1211:04:45.7930,-0.62,0.21,-0.54,1.15,-1.53,-9.93,9.63,17.25,42.5,14.012,0,1,ON
2019-08-1211:04:45.8530,0.16,-0.15,-0.29,1.15,-1.53,-9.93,9.63,17.25,42.5,14.011,0,1,ON
2019-08-1211:04:45.9430,-0.13,-0.03,-0.53,1.15,-1.53,-9.93,9.63,17.25,42.5,14.005,0,1,ON
2019-08-1211:04:46.0630,0.86,0.95,-0.38,1.15,-1.53,-9.93,9.63,17.25,42.5,13.946,0,1,ON
2019-08-1211:04:46.1530,-1,0.36,-0.74,1.15,-1.53,-9.93,9.63,17.25,42.5,13.934,0,1,ON
2019-08-1211:04:46.3030,-1,0.36,-0.74,3.68,0.73,-9.82,9.63,17.25,42.5,13.992,0,1,ON
2019-08-1211:04:46.3630,-1,0.36,-0.74,3.68,0.73,-9.82,9.63,17.25,46.69,14.08,0,1,ON
2019-08-1211:04:46.4530,0.06,0.22,0.19,3.68,0.73,-9.82,9.63,17.25,46.69,14.096,0,1,ON
2019-08-1211:04:46.5430,0,0.26,0.05,3.68,0.73,-9.82,-4.37,10.19,46.69,13.774,0,1,ON
2019-08-1211:04:46.6630,0.09,0.04,0.11,3.68,0.73,-9.82,-3.62,8.19,46.69,13.608,0,1,ON
2019-08-1211:04:46.7530,-0.09,-0.19,0.05,3.68,0.73,-9.82,-3.75,13.19,46.69,13.864,0,1,ON
2019-08-1211:04:46.8730,-0.48,0.13,0,3.26,-0.8,-9.44,-3.75,13.19,46.69,14.073,0,1,ON
2019-08-1211:04:46.9330,-0.48,0.13,0,3.26,-0.8,-9.44,-3.75,13.19,46.69,13.988,0,1,ON
2019-08-1211:04:47.0530,-0.31,-0.08,0.8,3.26,-0.8,-9.44,-3.75,13.19,46.69,13.923,0,1,ON
2019-08-1211:04:47.1430,-0.31,-0.08,0.8,3.26,-0.8,-9.44,-3.75,13.19,46.69,14.081,0,1,ON
2019-08-1211:04:47.2630,0.88,-1.54,8.07,3.26,-0.8,-9.44,-3.75,13.19,46.69,13.748,0,1,ON
2019-08-1211:04:47.3530,0.88,-1.54,8.07,3.26,-0.8,-9.44,-3.75,13.19,46.69,13.617,0,1,ON
2019-08-1211:04:47.4730,0.21,2.74,-1.05,3.26,-0.8,-9.44,-3.75,13.19,44.81,13.443,0,1,ON
2019-08-1211:04:47.5330,0.21,2.74,-1.05,3.26,-0.8,-9.44,-3.75,13.19,49.25,13.632,0,1,ON
2019-08-1211:04:47.6830,0.09,1.69,-1.89,3.26,-0.8,-9.44,-3.75,13.19,49.25,13.439,0,1,ON
2019-08-1211:04:47.7430,0.34,0.14,-1.96,3.26,-0.8,-9.44,-0.19,13.81,46.38,13.489,0,1,ON
2019-08-1211:04:47.8630,-0.22,-1.85,-10.65,3.26,-0.8,-9.44,-0.19,13.81,46.38,13.407,0,1,ON
2019-08-1211:04:47.9530,-1.56,-5,-0.71,5.06,0.15,-9.17,-0.19,13.81,46.38,13.274,0,1,ON
2019-08-1211:04:48.0430,2.98,5.46,4.25,5.06,0.15,-9.17,-0.19,13.81,46.38,13.273,0,1,ON
2019-08-1211:04:48.1330,0.35,0.44,3.36,5.06,0.15,-9.17,-0.19,13.81,46.38,13.306,0,1,ON
2019-08-1211:04:48.2530,0.35,0.44,3.36,5.06,0.15,-9.17,-0.19,13.81,46.38,13.269,0,1,ON
2019-08-1211:04:48.3430,0.35,0.44,3.36,5.06,0.15,-9.17,-0.19,13.81,46.38,13.273,0,1,ON
2019-08-1211:04:48.4330,0.35,0.44,3.36,5.06,0.15,-9.17,-0.19,13.81,46.38,13.293,0,1,ON
2019-08-1211:04:48.5230,-0.09,0.08,0.23,5.06,0.15,-9.17,-0.19,13.81,39.19,13.254,0,1,ON
2019-08-1211:04:48.6430,-0.09,0.08,0.23,5.06,0.15,-9.17,-0.19,13.81,39.19,13.168,0,1,ON
2019-08-1211:04:48.7330,-0.03,-0.13,0.04,5.06,0.15,-9.17,-0.19,13.81,39.19,13.509,0,1,ON
2019-08-1211:04:48.8530,-0.1,-0.12,-0.05,5.06,0.15,-9.17,-3.37,-1.19,41.31,13.496,0,1,ON
2019-08-1211:04:48.9430,-0.12,0.01,-0.35,5.06,0.15,-9.17,-0.63,-3.81,41.31,13.627,0,1,ON
2019-08-1211:04:49.0630,0.1,0,0.03,0.8,-2.8,-7.48,-0.63,-3.81,41.31,13.774,0,1,ON
2019-08-1211:04:49.1230,0.03,0.02,-0.05,0.8,-2.8,-7.48,-3.12,-13.38,41.31,13.701,0,1,ON
2019-08-1211:04:49.2430,-0.13,0.09,0.22,0.8,-2.8,-7.48,-3.12,-13.38,41.31,13.637,0,1,ON
2019-08-1211:04:49.3630,-0.24,-0.51,0.14,0.8,-2.8,-7.48,-3.12,-13.38,41.31,13.608,0,1,ON
2019-08-1211:04:49.4830,-0.24,-0.51,0.14,0.8,-2.8,-7.48,-3.12,-13.38,41.31,13.531,0,1,ON
2019-08-1211:04:49.5130,2.66,-2.09,2.2,0.8,-2.8,-7.48,-3.12,-13.38,41.31,13.673,0,1,ON
2019-08-1211:04:49.6330,1.82,-2.64,1.98,0.8,-2.8,-7.48,-3.12,-13.38,45.75,13.687,0,1,ON
2019-08-1211:04:49.7230,1.82,-2.64,1.98,0.8,-2.8,-7.48,-3.12,-13.38,48.94,13.694,0,1,ON
2019-08-1211:04:49.8430,-1.06,0.77,0.87,0.8,-2.8,-7.48,-3.12,-13.38,44.94,13.681,0,1,ON
2019-08-1211:04:49.9930,-2.22,3.34,-0.15,0.8,-2.8,-7.48,-7.44,-22.37,47.06,13.667,0,1,ON
2019-08-1211:04:50.0320,-1.32,0.91,0.04,0.8,-2.8,-7.48,-7.44,-22.37,47.06,13.624,0,1,ON
2019-08-1211:04:50.1430,0.35,1.82,3.78,0.8,-2.8,-7.48,-7.44,-22.37,47.06,13.561,0,1,ON
2019-08-1211:04:50.2330,-1.17,0.75,-1.03,0.8,-2.8,-7.48,-2.56,-30.69,47.06,13.55,0,1,ON
2019-08-1211:04:50.3230,-1.11,2.36,0.56,9.39,-1.53,-4.38,-2.56,-30.69,47.06,13.65,0,1,ON
2019-08-1211:04:50.4430,-1.33,1.64,1.07,9.39,-1.53,-4.38,-2.56,-30.69,47.06,13.604,0,1,ON
2019-08-1211:04:50.5330,-1.33,1.64,1.07,9.39,-1.53,-4.38,-2.56,-30.69,47.06,13.562,0,1,ON
2019-08-1211:04:50.6230,-1.33,1.64,1.07,9.04,-1.57,-4.07,-2.56,-30.69,39.69,13.45,0,1,ON
2019-08-1211:04:50.7130,-1.13,0.57,2.97,8.96,-1.91,-3.84,-2.56,-30.69,44.44,13.505,0,1,ON
2019-08-1211:04:50.8330,-1.13,0.57,2.97,8.96,-1.91,-3.84,-2.56,-30.69,44.44,13.5,0,1,ON
2019-08-1211:04:50.9530,-0.27,0.5,-0.22,8.96,-1.91,-3.84,-2.56,-30.69,50.06,13.604,0,1,ON
2019-08-1211:04:51.0430,-0.27,0.5,-0.22,8.96,-1.91,-3.84,5.25,-38.31,50.06,13.519,0,1,ON
2019-08-1211:04:51.1040,-0.3,0.02,0.53,7.93,0.96,-2.58,4.75,-35.06,50.06,13.357,0,1,ON
2019-08-1211:04:51.2230,-0.31,0.1,0.05,7.93,0.96,-2.58,2.37,-36.75,50.06,13.386,0,1,ON
2019-08-1211:04:51.3130,-0.31,0.1,0.05,7.93,0.96,-2.58,3.31,-36.31,50.06,13.037,0,1,ON
2019-08-1211:04:51.4330,-0.31,0.1,0.05,7.93,0.96,-2.58,3.31,-36.31,50.06,13.551,0,1,ON
2019-08-1211:04:51.5230,-0.05,-0.16,-0.1,7.93,0.96,-2.58,3.31,-36.31,50.06,13.692,0,1,ON
2019-08-1211:04:51.6130,-0.05,-0.16,-0.1,7.93,0.96,-2.58,3.31,-36.31,50.06,13.5,0,1,ON
2019-08-1211:04:51.7030,0.24,-0.27,-0.39,7.93,0.96,-2.58,3.31,-36.31,50.06,13.528,0,1,ON
2019-08-1211:04:51.8230,0.24,-0.27,-0.39,7.93,0.96,-2.58,3.31,-36.31,50.06,13.522,0,1,ON
2019-08-1211:04:51.9130,0.24,-0.27,-0.39,7.93,0.96,-2.58,3.31,-36.31,50.06,13.656,0,1,ON
2019-08-1211:04:52.0940,1.27,-0.58,-0.31,7.93,0.96,-2.58,-0.31,-45.94,33.25,13.43,0,1,ON
2019-08-1211:04:52.1040,0.27,-1.4,0.31,7.93,0.96,-2.58,0.94,-42.94,28.19,13.279,0,1,ON
2019-08-1211:04:52.2130,-0.21,-0.26,0.55,7.93,0.96,-2.58,0.94,-42.94,28.19,13.234,0,1,ON
2019-08-1211:04:52.3030,-0.44,-0.12,0.83,7.93,0.96,-2.58,1.12,-30.44,28.19,13.064,0,1,ON
2019-08-1211:04:52.4230,-1.07,0.39,0.91,7.93,0.96,-2.58,1.12,-30.44,28.19,13.061,0,1,ON
2019-08-1211:04:52.5130,-0.72,-0.06,1.09,7.93,0.96,-2.58,1.12,-30.44,28.19,13.163,0,1,ON
2019-08-1211:04:52.6330,-0.92,-0.29,1.01,7.93,0.96,-2.58,1.12,-30.44,28.19,13.167,0,1,ON
2019-08-1211:04:52.6930,-0.92,-0.29,1.01,7.93,0.96,-2.58,1.12,-30.44,28.19,13.473,0,1,ON
2019-08-1211:04:52.8430,-0.92,-0.29,1.01,7.32,-0.8,-6.79,1.12,-30.44,43.69,13.827,0,1,ON
2019-08-1211:04:52.9030,-0.92,-0.29,1.01,7.32,-0.8,-6.79,1.12,-30.44,60.5,13.964,0,1,ON
2019-08-1211:04:53.0230,-0.92,-0.29,1.01,7.32,-0.8,-6.79,1.12,-30.44,186.37,13.301,0,1,ON
2019-08-1211:04:53.1130,-0.53,0.76,0.07,7.32,-0.8,-6.79,1.12,-30.44,91.81,13.663,0,1,ON
2019-08-1211:04:53.2030,0.17,0.1,-0.27,8.28,1.19,-6.53,1.12,-30.44,91.81,13.633,0,1,ON
2019-08-1211:04:53.2930,0.06,0.02,-0.44,8.28,1.19,-6.53,1.12,-30.44,91.81,13.978,0,1,ON
2019-08-1211:04:53.4130,0.17,-0.05,-0.38,8.28,1.19,-6.53,-8.75,-25.62,91.81,14.045,0,1,ON
2019-08-1211:04:53.5030,0.17,-0.05,-0.38,6.97,-0.42,-5.68,-12,-38.63,91.81,13.895,0,1,ON
2019-08-1211:04:53.5930,-0.15,0.13,-0.42,6.97,-0.42,-5.68,-12,-38.63,91.81,14.025,0,1,ON
2019-08-1211:04:53.6840,-0.15,0.13,-0.42,6.97,-0.42,-5.68,-12,-38.63,91.81,14.047,0,1,ON
2019-08-1211:04:53.8040,-0.15,0.13,-0.42,6.97,-0.42,-5.68,-12,-38.63,91.81,14.111,0,1,ON
2019-08-1211:04:53.9230,-0.15,0.13,-0.42,7.97,-2.07,-4.99,-12,-38.63,91.81,14.075,0,1,ON
2019-08-1211:04:54.0130,-0.15,0.13,-0.42,7.97,-2.07,-4.99,-12,-38.63,91.81,14.028,0,1,ON
2019-08-1211:04:54.1030,-0.06,-0.69,-0.1,7.97,-2.07,-4.99,-12,-38.63,55.81,13.774,0,1,ON
2019-08-1211:04:54.1930,-0.06,-0.69,-0.1,7.97,-2.07,-4.99,1.37,-25.31,53.5,13.758,0,1,ON
2019-08-1211:04:54.2830,-1.27,0.33,0.9,5.59,-3.26,-5.53,-27.06,-9.06,53.5,13.857,0,1,ON
2019-08-1211:04:54.4030,-2.5,-0.32,1.98,5.59,-3.26,-5.53,-10.25,1.31,53.5,13.887,0,1,ON
2019-08-1211:04:54.4930,-0.83,-0.53,1.73,5.59,-3.26,-5.53,50.13,-71.31,53.5,13.885,0,1,ON
2019-08-1211:04:54.6130,-0.83,-0.53,1.73,10.54,2.61,-5.41,50.13,-71.31,53.5,13.888,0,1,ON
2019-08-1211:04:54.7030,0.69,-0.18,1.3,10.54,2.61,-5.41,50.13,-71.31,53.5,13.89,0,1,ON
2019-08-1211:04:54.7930,-0.52,-1.29,0.14,10.54,2.61,-5.41,50.13,-71.31,53.5,13.898,0,1,ON
2019-08-1211:04:54.8830,0.43,-1.07,-1.01,10.54,2.61,-5.41,50.13,-71.31,53.5,13.874,0,1,ON
2019-08-1211:04:55.0030,0.43,-1.07,-1.01,10.54,2.61,-5.41,50.13,-71.31,47.44,13.861,0,1,ON
2019-08-1211:04:55.0930,0.43,-1.07,-1.01,10.54,3.56,-4.92,50.13,-71.31,48.06,13.89,0,1,ON
2019-08-1211:04:55.1830,0.43,-1.07,-1.01,10.54,3.56,-4.92,50.13,-71.31,45.06,13.876,0,1,ON
2019-08-1211:04:55.2730,0.43,-1.07,-1.01,10.54,3.56,-4.92,50.13,-71.31,47.75,13.894,0,1,ON
2019-08-1211:04:55.3930,0.09,-0.32,-0.75,10.54,3.56,-4.92,50.13,-71.31,47.75,13.96,0,1,ON
2019-08-1211:04:55.4830,0.12,0.71,-0.1,10.54,3.56,-4.92,-10.44,-53.13,48.81,13.984,0,1,ON
2019-08-1211:04:55.6030,0.35,0.76,0.26,4.79,0.11,-7.06,-11.69,-49.19,48.81,13.939,0,1,ON
2019-08-1211:04:55.7230,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,48.81,13.839,0,1,ON
2019-08-1211:04:55.7830,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,48.81,13.762,0,1,ON
2019-08-1211:04:55.8730,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,48.81,13.785,0,1,ON
2019-08-1211:04:55.9930,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,48.81,13.807,0,1,ON
2019-08-1211:04:56.0830,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,48.81,13.74,0,1,ON
2019-08-1211:04:56.1730,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,45.19,13.914,1,0,ON
2019-08-1211:04:56.2630,0.57,-1.8,0.94,5.98,0.42,-8.36,-11.69,-49.19,45.19,13.745,1,0,ON
2019-08-1211:04:56.3830,0.57,-1.8,0.94,1.57,-1.42,-7.83,-23.37,-47.69,45.19,13.707,1,0,ON
2019-08-1211:04:56.4730,0.96,-1.69,1.25,1.57,-1.42,-7.83,-32.5,-16.81,45.19,13.642,0,0,ON
2019-08-1211:04:56.5930,0.35,-0.26,1.92,1.57,-1.42,-7.83,-27.62,-39.56,45.19,13.895,0,1,ON
2019-08-1211:04:56.6830,-0.47,0.04,0.76,2.11,-4.18,-8.36,-18.69,-49.69,45.19,14.09,0,1,ON
2019-08-1211:04:56.7730,-0.3,-0.42,0.8,2.11,-4.18,-8.36,-18.69,-49.69,45.19,13.924,0,1,ON
2019-08-1211:04:56.8630,-0.18,0.23,0.53,2.11,-4.18,-8.36,-15.06,-55.19,45.19,13.895,0,1,ON
2019-08-1211:04:56.9830,-0.12,0.34,3.84,2.11,-4.18,-8.36,-15.06,-55.19,45.19,13.935,0,1,ON
2019-08-1211:04:57.0730,-0.12,0.34,3.84,2.37,-3.26,-9.67,-15.06,-55.19,45.19,14.1,0,1,ON
2019-08-1211:04:57.1930,-0.12,0.34,3.84,2.37,-3.26,-9.67,-15.06,-55.19,45.19,13.643,0,1,ON
2019-08-1211:04:57.2830,-0.12,0.34,3.84,2.37,-3.26,-9.67,-15.06,-55.19,46.56,13.678,0,1,ON
2019-08-1211:04:57.3730,-0.12,0.34,3.84,2.37,-3.26,-9.67,-15.06,-55.19,42.94,13.741,0,1,ON
2019-08-1211:04:57.4630,-0.36,-0.25,0.3,2.37,-3.26,-9.67,-15.06,-55.19,42.94,13.767,0,1,ON
2019-08-1211:04:57.5830,-0.14,0.16,-0.27,2.37,-3.26,-9.67,-14.44,-60.06,46.5,13.743,0,1,ON
2019-08-1211:04:57.6730,0.25,0.08,-0.47,2.37,-3.26,-9.67,-14.44,-60.06,50.63,13.736,0,1,ON
2019-08-1211:04:57.7630,0.25,0.08,-0.47,2.72,-3.03,-9.48,-14.44,-60.06,50.63,13.729,0,1,ON
