Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1411:42:47.4280,-0.0,0.0,0.0,0.9,-0.13,-9.67,-51.19,59.75,50.88,12.23,0,1,ON,
2019-08-1411:42:47.5480,0.0,0.0,0.0,0.9,-0.13,-9.67,-51.19,59.75,50.88,12.231,0,1,ON,
2019-08-1411:42:47.6380,0.0,-0.0,-0.01,0.9,-0.13,-9.67,-51.19,59.75,50.88,12.231,0,1,ON,
2019-08-1411:42:47.7580,0.0,-0.0,-0.01,0.9,-0.13,-9.67,-48.75,62.75,50.88,12.231,0,1,ON,
2019-08-1411:42:47.8180,0.0,0.0,0.0,0.9,-0.13,-9.67,-48.75,62.75,54.5,12.231,0,1,ON,
2019-08-1411:42:47.9380,0.0,0.0,0.0,0.9,-0.13,-9.67,-49.69,63.19,54.5,12.231,0,1,ON,
2019-08-1411:42:48.0280,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.69,63.19,53.63,12.231,0,1,ON,
2019-08-1411:42:48.1480,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.232,0,1,ON,
2019-08-1411:42:48.2380,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.23,0,1,ON,
2019-08-1411:42:48.3290,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.232,0,1,ON,
2019-08-1411:42:48.4180,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.231,0,1,ON,
2019-08-1411:42:48.5380,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.23,0,1,ON,
2019-08-1411:42:48.6280,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.229,0,1,ON,
2019-08-1411:42:48.7780,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.69,63.19,53.63,12.23,0,1,ON,
2019-08-1411:42:48.8380,0.0,0.0,0.0,0.9,-0.13,-9.71,-48.31,59.19,53.63,12.232,0,1,ON,
2019-08-1411:42:48.9280,0.0,0.0,0.0,0.9,-0.13,-9.71,-48.88,63.13,51.75,12.231,0,1,ON,
2019-08-1411:42:49.0180,0.0,0.0,0.0,0.9,-0.13,-9.71,-50.56,60.88,54.13,12.231,0,1,ON,
2019-08-1411:42:49.1380,0.0,0.0,0.0,0.9,-0.13,-9.71,-50.56,60.88,52.44,12.232,0,1,ON,
2019-08-1411:42:49.2280,0.0,0.0,0.0,0.9,-0.13,-9.71,-50.56,60.88,52.44,12.23,0,1,ON,
2019-08-1411:42:49.3180,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,52.44,12.23,0,1,ON,
2019-08-1411:42:49.4380,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.232,0,1,ON,
2019-08-1411:42:49.5280,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.231,0,1,ON,
2019-08-1411:42:49.6180,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.231,0,1,ON,
2019-08-1411:42:49.7380,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.232,0,1,ON,
2019-08-1411:42:49.8280,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.231,0,1,ON,
2019-08-1411:42:49.9180,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.23,0,1,ON,
2019-08-1411:42:50.0080,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.81,64.0,53.31,12.232,0,1,ON,
2019-08-1411:42:50.1280,0.0,0.0,0.0,0.9,-0.13,-9.71,-46.5,60.25,53.31,12.232,0,1,ON,
2019-08-1411:42:50.2180,0.0,0.0,0.0,0.9,-0.13,-9.71,-48.81,60.75,54.13,12.232,0,1,ON,
2019-08-1411:42:50.3080,0.0,0.0,0.0,0.9,-0.13,-9.71,-47.63,60.69,51.69,12.231,0,1,ON,
2019-08-1411:42:50.3980,0.0,0.0,0.0,0.9,-0.13,-9.71,-47.63,60.69,53.94,12.232,0,1,ON,
2019-08-1411:42:50.5180,0.0,0.0,0.0,0.9,-0.13,-9.71,-47.63,60.69,53.94,12.232,0,1,ON,
2019-08-1411:42:50.6080,0.0,0.0,0.0,0.9,-0.13,-9.71,-47.63,60.69,53.94,12.232,0,1,ON,
2019-08-1411:42:50.7280,0.0,0.0,0.0,0.9,-0.09,-9.71,-47.63,60.69,53.94,12.231,0,1,ON,
2019-08-1411:42:50.8180,0.0,0.0,0.0,0.9,-0.09,-9.71,-47.63,60.69,53.94,12.231,0,1,ON,
2019-08-1411:42:50.9080,0.0,0.0,0.0,0.9,-0.09,-9.71,-47.63,60.69,53.94,12.233,0,1,ON,
2019-08-1411:42:50.9980,0.0,0.0,0.0,0.9,-0.09,-9.71,-50.25,59.69,53.94,12.231,0,1,ON,
2019-08-1411:42:51.1180,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.31,62.38,51.75,12.232,0,1,ON,
2019-08-1411:42:51.2080,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.31,62.38,55.44,12.232,0,1,ON,
2019-08-1411:42:51.3280,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.31,62.38,55.44,12.231,0,1,ON,
2019-08-1411:42:51.3880,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.31,62.38,55.44,12.231,0,1,ON,
2019-08-1411:42:51.5080,0.0,0.0,0.0,0.9,-0.09,-9.71,-49.31,62.38,55.44,12.231,0,1,ON,
2019-08-1411:42:51.5980,0.0,0.0,0.0,0.9,-0.13,-9.71,-49.31,62.38,55.44,12.23,0,1,ON,
2019-08-1411:42:51.7180,0.0,0.0,0.0,0.9,-0.09,-9.67,-49.31,62.38,55.44,12.231,0,1,ON,
2019-08-1411:42:51.8080,0.0,0.0,0.0,0.9,-0.09,-9.67,-49.31,62.38,55.44,12.232,0,1,ON,
2019-08-1411:42:51.8980,0.08,-0.26,0.1,0.9,-0.09,-9.67,-49.31,62.38,55.44,12.226,0,1,ON,
2019-08-1411:42:51.9880,0.08,-0.26,0.1,0.9,-0.09,-9.67,-48.69,62.31,55.44,12.204,0,1,ON,
2019-08-1411:42:52.1080,0.08,-0.26,0.1,0.9,-0.09,-9.67,-47.56,60.69,52.75,12.15,0,1,ON,
2019-08-1411:42:52.1980,-0.65,0.78,0.18,0.9,-0.09,-9.67,-47.56,60.69,56.06,12.126,0,1,ON,
2019-08-1411:42:52.3180,-0.48,0.13,1.08,0.9,-0.09,-9.67,-47.56,60.69,56.06,11.778,0,1,ON,
2019-08-1411:42:52.3780,-0.83,-0.91,2.76,0.9,-0.09,-9.67,-47.56,60.69,56.06,11.619,0,1,ON,
2019-08-1411:42:52.4980,-1.96,-1.82,2.85,0.9,-0.09,-9.67,-47.56,60.69,56.06,11.858,0,1,ON,
2019-08-1411:42:52.5880,-1.75,-1.4,2.65,0.9,-0.09,-9.67,-47.56,60.69,56.06,11.987,0,1,ON,
2019-08-1411:42:52.7090,-1.75,-1.4,2.65,-3.7,3.55,-9.59,-47.56,60.69,56.06,11.825,0,1,ON,
2019-08-1411:42:52.7980,5.04,-4.79,5.0,-3.7,3.55,-9.59,-47.56,60.69,56.06,11.772,0,1,ON,
2019-08-1411:42:52.8880,-1.27,-1.34,1.64,-3.7,3.55,-9.59,-47.56,60.69,56.06,11.688,0,1,ON,
2019-08-1411:42:52.9780,-1.27,-1.34,1.64,-3.7,3.55,-9.59,18.44,20.06,56.06,11.485,0,1,ON,
2019-08-1411:42:53.0990,-1.27,-1.34,1.64,-3.7,3.55,-9.59,24.44,13.81,80.31,11.48,0,1,ON,
2019-08-1411:42:53.1880,-1.27,-1.34,1.64,-2.28,8.03,-5.57,24.44,13.81,78.81,11.244,0,1,ON,
2019-08-1411:42:53.3080,-1.27,-1.34,1.64,-4.15,7.5,-5.84,24.44,13.81,78.81,11.282,0,1,ON,
2019-08-1411:42:53.3980,0.78,-2.2,0.72,-4.15,7.5,-5.84,24.44,13.81,78.81,11.626,0,1,ON,
2019-08-1411:42:53.5180,0.76,-0.55,0.21,-4.15,7.5,-5.84,24.44,13.81,78.81,11.409,0,1,ON,
2019-08-1411:42:53.5780,0.91,0.88,-0.82,-4.15,7.5,-5.84,24.44,13.81,78.81,11.685,0,1,ON,
2019-08-1411:42:53.6980,0.95,-0.38,0.46,-4.15,7.5,-5.84,24.44,13.81,78.81,11.822,0,1,ON,
2019-08-1411:42:53.7880,0.39,-0.38,0.75,-4.15,7.5,-5.84,24.44,13.81,78.81,11.758,0,1,ON,
2019-08-1411:42:53.8790,0.73,0.69,0.97,-4.15,7.5,-5.84,24.44,13.81,78.81,11.778,0,1,ON,
2019-08-1411:42:53.9680,0.73,0.69,0.97,-4.15,7.5,-5.84,24.81,-3.31,78.81,11.76,0,1,ON,
2019-08-1411:42:54.0880,0.73,0.69,0.97,-4.15,7.5,-5.84,20.81,-4.56,70.0,11.766,0,1,ON,
2019-08-1411:42:54.1780,0.73,0.69,0.97,-4.15,7.5,-5.84,13.38,-12.38,75.56,11.77,0,1,ON,
2019-08-1411:42:54.2980,0.73,0.69,0.97,-2.62,2.74,-9.36,13.38,-12.38,69.37,11.89,0,1,ON,
2019-08-1411:42:54.3880,0.73,0.69,0.97,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.907,0,1,ON,
2019-08-1411:42:54.4780,0.1,0.0,-0.12,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.923,0,1,ON,
2019-08-1411:42:54.5680,0.54,0.29,0.13,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.926,0,1,ON,
2019-08-1411:42:54.6880,0.89,-0.39,0.51,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.905,0,1,ON,
2019-08-1411:42:54.7780,0.75,-0.3,0.57,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.905,0,1,ON,
2019-08-1411:42:54.8690,0.65,-0.43,0.75,-3.35,3.01,-10.59,13.38,-12.38,69.37,11.956,0,1,ON,
2019-08-1411:42:54.9580,0.64,0.05,0.74,-3.35,3.01,-10.59,13.38,-12.38,69.37,12.006,0,1,ON,
2019-08-1411:42:55.0780,0.64,0.05,0.74,-3.35,3.01,-10.59,-1.44,-7.87,69.37,12.023,0,1,ON,
2019-08-1411:42:55.1680,0.64,0.05,0.74,-3.35,3.01,-10.59,-7.94,-9.13,75.0,12.036,0,1,ON,
2019-08-1411:42:55.2880,0.64,0.05,0.74,-3.35,3.01,-10.59,-10.13,-5.06,71.37,12.096,0,1,ON,
2019-08-1411:42:55.3780,0.64,0.05,0.74,-3.35,3.01,-10.59,-14.19,-2.19,74.81,12.108,0,1,ON,
2019-08-1411:42:55.4680,0.26,0.25,0.62,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.068,0,1,ON,
2019-08-1411:42:55.5580,0.19,-0.48,0.53,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.148,0,1,ON,
2019-08-1411:42:55.6780,0.53,0.07,-0.21,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.118,0,1,ON,
2019-08-1411:42:55.7680,0.42,0.32,-0.85,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.14,0,1,ON,
2019-08-1411:42:55.8580,0.21,0.64,-1.1,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.19,0,1,ON,
2019-08-1411:42:55.9480,-0.08,0.12,-1.08,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.214,0,1,ON,
2019-08-1411:42:56.0680,-0.01,0.63,-0.72,-3.35,3.01,-10.59,-14.19,-2.19,72.06,12.16,0,1,ON,
2019-08-1411:42:56.1580,-0.01,0.63,-0.72,-3.35,3.01,-10.59,-18.87,12.5,72.06,12.019,0,1,ON,
2019-08-1411:42:56.2780,-0.01,0.63,-0.72,-3.35,3.01,-10.59,-11.56,23.0,69.31,12.041,0,1,ON,
2019-08-1411:42:56.3680,-0.01,0.63,-0.72,-3.35,3.01,-10.59,-19.0,17.56,77.25,12.196,0,1,ON,
2019-08-1411:42:56.4580,-0.9,0.99,1.58,-3.35,3.01,-10.59,-19.0,17.56,72.12,12.141,0,1,ON,
2019-08-1411:42:56.5480,-0.95,0.54,1.07,-3.35,3.01,-10.59,-19.0,17.56,72.12,12.183,0,1,ON,
2019-08-1411:42:56.6680,-0.5,0.9,0.62,-3.35,3.01,-10.59,-19.0,17.56,72.12,12.188,0,1,ON,
2019-08-1411:42:56.7580,-0.5,0.9,0.62,1.71,0.79,-8.44,-19.0,17.56,72.12,12.208,0,1,ON,
2019-08-1411:42:56.8480,-0.5,0.9,0.62,5.0,3.97,-10.43,-19.0,17.56,72.12,11.915,0,1,ON,
2019-08-1411:42:56.9380,-1.14,-1.12,1.12,5.0,3.97,-10.43,-19.0,17.56,72.12,11.902,0,1,ON,
2019-08-1411:42:57.0580,-0.17,-1.23,1.85,5.0,3.97,-10.43,-19.0,17.56,72.12,12.072,0,1,ON,
2019-08-1411:42:57.1480,-0.17,-1.23,1.85,5.0,3.97,-10.43,-36.5,21.12,72.12,12.145,0,1,ON,
2019-08-1411:42:57.2680,-0.17,-1.23,1.85,5.0,3.97,-10.43,-34.88,28.19,57.63,11.902,0,1,ON,
2019-08-1411:42:57.3580,-0.17,-1.23,1.85,5.0,3.97,-10.43,-36.69,23.94,64.25,11.58,0,1,ON,
2019-08-1411:42:57.4480,-0.17,-1.23,1.85,5.0,3.97,-10.43,-40.56,22.56,61.13,11.991,0,1,ON,
2019-08-1411:42:57.5390,-0.16,1.55,-1.81,5.0,3.97,-10.43,-40.56,22.56,54.56,12.086,0,1,ON,
2019-08-1411:42:57.6580,-0.69,-0.43,0.16,5.0,3.97,-10.43,-40.56,22.56,54.56,11.825,0,1,ON,
2019-08-1411:42:57.7490,-0.69,-0.43,0.16,2.02,5.89,-6.64,-40.56,22.56,54.56,11.68,0,1,ON,
2019-08-1411:42:57.8680,-0.69,-0.43,0.16,1.98,6.69,-6.41,-40.56,22.56,54.56,11.679,0,1,ON,
2019-08-1411:42:57.9580,-0.69,-0.43,0.16,2.24,5.85,-6.79,-40.56,22.56,54.56,11.718,0,1,ON,
2019-08-1411:42:58.0780,-0.69,-0.43,0.16,2.47,7.46,-6.91,-40.56,22.56,54.56,11.564,0,1,ON,
2019-08-1411:42:58.1680,-0.69,-0.43,0.16,2.05,7.8,-6.14,-40.56,22.56,54.56,11.496,0,1,ON,
2019-08-1411:42:58.2590,-0.69,-0.43,0.16,2.05,7.8,-6.14,-35.25,2.81,54.56,11.508,0,1,ON,
2019-08-1411:42:58.3480,-0.69,-0.43,0.16,2.05,7.8,-6.14,-36.75,0.13,43.44,11.5,0,1,ON,
2019-08-1411:42:58.4380,1.05,-0.12,0.3,2.05,7.8,-6.14,-36.75,0.13,40.75,11.526,0,1,ON,
2019-08-1411:42:58.5280,1.05,-0.12,0.3,1.25,7.07,-7.98,-36.75,0.13,40.75,11.625,0,1,ON,
2019-08-1411:42:58.6480,1.62,-0.08,-0.13,1.25,7.07,-7.98,-36.75,0.13,40.75,11.717,0,1,ON,
2019-08-1411:42:58.7380,-0.2,-0.66,0.07,1.25,7.07,-7.98,-36.75,0.13,40.75,12.011,0,1,ON,
2019-08-1411:42:58.8580,0.13,-1.42,-0.86,1.25,7.07,-7.98,-36.75,0.13,40.75,11.98,0,1,ON,
2019-08-1411:42:58.9480,0.13,-1.42,-0.86,-4.23,3.32,-10.93,-36.75,0.13,40.75,11.889,0,1,ON,
2019-08-1411:42:59.0380,2.2,-0.52,-1.61,-4.23,3.32,-10.93,-36.75,0.13,40.75,11.966,0,1,ON,
2019-08-1411:42:59.1280,2.2,-0.52,-1.61,-4.23,3.32,-10.93,-15.31,18.5,40.75,12.067,0,1,ON,
2019-08-1411:42:59.2780,-0.42,-0.25,-1.83,-4.23,3.32,-10.93,-15.31,18.5,70.31,12.114,0,1,ON,
2019-08-1411:42:59.3380,-0.06,0.1,-1.32,-4.23,3.32,-10.93,-15.31,18.5,70.31,12.053,0,1,ON,
2019-08-1411:42:59.4290,-0.22,0.71,-0.9,-4.23,3.32,-10.93,-15.31,18.5,70.31,12.192,0,1,ON,
2019-08-1411:42:59.5180,-0.22,0.71,-0.9,-4.23,3.32,-10.93,-10.88,17.44,70.31,12.157,0,1,ON,
2019-08-1411:42:59.6380,-0.22,0.71,-0.9,0.6,-2.27,-9.52,-10.88,17.44,70.0,12.171,0,1,ON,
2019-08-1411:42:59.7280,0.16,0.81,-0.36,0.6,-2.27,-9.52,-10.88,17.44,70.0,12.113,0,1,ON,
2019-08-1411:42:59.8480,0.16,0.81,-0.36,0.6,-2.27,-9.52,-16.5,19.69,70.0,12.079,0,1,ON,
2019-08-1411:42:59.9380,-0.06,0.06,-0.09,0.6,-2.27,-9.52,-16.5,19.69,70.5,12.125,0,1,ON,
2019-08-1411:43:00.0280,-0.05,0.57,-0.53,0.6,-2.27,-9.52,-16.5,19.69,70.5,12.106,0,1,ON,
2019-08-1411:43:00.1480,-0.05,0.57,-0.53,0.6,-2.27,-9.52,-17.62,20.5,70.5,12.079,0,1,ON,
2019-08-1411:43:00.2380,-0.05,0.57,-0.53,0.79,-1.32,-11.24,-17.62,20.5,68.56,12.216,0,1,ON,
2019-08-1411:43:00.3290,0.46,0.69,-0.23,0.79,-1.32,-11.24,-17.62,20.5,68.56,12.19,0,1,ON,
2019-08-1411:43:00.4180,-0.44,0.33,-0.39,0.79,-1.32,-11.24,-17.62,20.5,68.56,12.248,0,1,ON,
2019-08-1411:43:00.5080,-0.44,0.33,-0.39,0.79,-1.32,-11.24,-8.63,14.63,68.56,12.243,0,1,ON,
2019-08-1411:43:00.6280,-0.44,0.33,-0.39,1.86,0.64,-9.74,-8.63,14.63,69.0,12.207,0,1,ON,
2019-08-1411:43:00.7180,0.02,0.01,-0.24,1.86,0.64,-9.74,-8.63,14.63,69.0,12.166,0,1,ON,
2019-08-1411:43:00.8380,0.02,0.12,-0.13,1.86,0.64,-9.74,-8.63,14.63,69.0,12.158,0,1,ON,
2019-08-1411:43:00.9280,0.05,0.13,0.05,1.86,0.64,-9.74,-8.63,14.63,69.0,12.162,0,1,ON,
2019-08-1411:43:01.0180,-0.09,-0.2,-0.22,1.86,0.64,-9.74,-8.63,14.63,69.0,12.163,0,1,ON,
2019-08-1411:43:01.1080,-0.09,-0.2,-0.22,2.55,-0.05,-9.86,-8.63,14.63,69.0,12.162,0,1,ON,
2019-08-1411:43:01.2280,0.13,-0.13,-0.1,2.55,-0.05,-9.86,-8.63,14.63,69.0,12.178,0,1,ON,
2019-08-1411:43:01.3180,0.13,-0.13,-0.1,2.24,-0.02,-9.63,-8.63,14.63,69.0,12.188,0,1,ON,
2019-08-1411:43:01.4380,0.13,-0.13,-0.1,1.63,-0.05,-9.36,-8.63,14.63,69.0,12.207,0,1,ON,
2019-08-1411:43:01.4980,-0.15,-0.02,0.14,1.63,-0.05,-9.36,-8.63,14.63,69.0,12.198,0,1,ON,
2019-08-1411:43:01.6180,-0.15,-0.02,0.14,1.71,-0.13,-9.4,-8.63,14.63,69.0,12.216,0,1,ON,
2019-08-1411:43:01.7380,-0.29,0.37,-0.15,1.71,-0.13,-9.4,-8.63,14.63,69.0,12.212,0,1,ON,
2019-08-1411:43:01.8280,-0.63,0.12,-0.19,1.71,-0.13,-9.4,-8.63,14.63,69.0,12.16,0,1,ON,
2019-08-1411:43:01.9180,-0.16,0.12,-0.07,1.71,-0.13,-9.4,-8.63,14.63,69.0,12.14,0,1,ON,
2019-08-1411:43:02.0080,-0.1,0.07,-0.0,1.71,-0.13,-9.4,-8.63,14.63,69.0,12.115,0,1,ON,
2019-08-1411:43:02.0980,-0.1,0.07,-0.0,2.32,1.4,-9.48,-8.63,14.63,69.0,12.128,0,1,ON,
2019-08-1411:43:02.2180,-0.1,0.07,-0.0,2.4,2.25,-9.74,-8.63,14.63,69.0,12.128,0,1,ON,
2019-08-1411:43:02.3380,-0.1,0.07,-0.0,3.01,1.86,-8.75,-8.63,14.63,69.0,12.102,0,1,ON,
2019-08-1411:43:02.4280,-0.1,0.07,-0.0,3.01,1.86,-8.75,-12.0,10.88,69.0,12.092,0,1,ON,
2019-08-1411:43:02.5180,-0.1,0.07,-0.0,3.01,1.86,-8.75,-13.25,9.0,66.31,12.072,0,1,ON,
2019-08-1411:43:02.6080,-0.1,0.07,-0.0,3.01,1.86,-8.75,-11.63,12.06,61.19,12.046,0,1,ON,
2019-08-1411:43:02.6980,-0.1,0.07,-0.0,2.89,1.55,-8.25,-11.63,12.06,64.62,12.077,0,1,ON,
2019-08-1411:43:02.8190,-0.1,0.07,-0.0,2.36,1.36,-8.94,-11.63,12.06,64.62,12.095,0,1,ON,
2019-08-1411:43:02.9080,-0.43,-0.02,0.08,2.36,1.36,-8.94,-11.63,12.06,64.62,12.127,0,1,ON,
2019-08-1411:43:02.9980,-0.36,0.44,-0.22,2.36,1.36,-8.94,-11.63,12.06,64.62,12.09,0,1,ON,
2019-08-1411:43:03.0880,-0.36,0.44,-0.22,3.09,2.82,-8.63,-11.63,12.06,64.62,12.013,0,1,ON,
2019-08-1411:43:03.2080,-0.36,0.44,-0.22,2.32,3.28,-9.17,-11.63,12.06,64.62,12.012,0,1,ON,
2019-08-1411:43:03.2980,-0.36,0.44,-0.22,2.32,3.28,-9.17,-12.38,6.19,64.62,12.027,0,1,ON,
2019-08-1411:43:03.4180,-0.36,0.44,-0.22,2.32,3.28,-9.17,-12.06,10.13,61.0,12.025,0,1,ON,
2019-08-1411:43:03.5130,-0.36,0.44,-0.22,2.32,3.28,-9.17,-13.63,7.81,63.81,12.005,0,1,ON,
2019-08-1411:43:03.5980,0.59,-0.55,0.23,2.32,3.28,-9.17,-13.63,7.81,60.75,12.012,0,1,ON,
2019-08-1411:43:03.6880,0.59,-0.55,0.23,2.02,2.29,-9.29,-13.63,7.81,60.75,12.062,0,1,ON,
2019-08-1411:43:03.8080,0.59,-0.55,0.23,0.6,0.45,-10.13,-13.63,7.81,60.75,12.22,0,1,ON,
2019-08-1411:43:03.8980,0.96,0.38,0.8,0.6,0.45,-10.13,-13.63,7.81,60.75,12.231,0,1,ON,
2019-08-1411:43:03.9880,0.96,0.38,0.8,3.32,-2.12,-8.44,-13.63,7.81,60.75,12.108,0,1,ON,
2019-08-1411:43:04.0810,-0.29,0.19,0.57,3.32,-2.12,-8.44,-13.63,7.81,60.75,12.029,0,1,ON,
2019-08-1411:43:04.1980,-0.07,0.05,0.06,3.32,-2.12,-8.44,-13.63,7.81,60.75,12.153,0,1,ON,
2019-08-1411:43:04.2880,0.42,-0.79,-0.42,3.32,-2.12,-8.44,-13.63,7.81,60.75,12.142,0,1,ON,
2019-08-1411:43:04.4080,0.24,-0.32,-0.22,3.32,-2.12,-8.44,-13.63,7.81,60.75,12.094,0,1,ON,
2019-08-1411:43:04.4980,0.24,-0.32,-0.22,3.32,-2.12,-8.44,-14.06,22.31,60.75,12.049,0,1,ON,
2019-08-1411:43:04.5880,0.24,-0.32,-0.22,3.32,-2.12,-8.44,-8.25,21.62,70.19,12.122,0,1,ON,
2019-08-1411:43:04.6780,0.24,-0.32,-0.22,-0.44,0.29,-9.52,-8.25,21.62,75.06,12.225,0,1,ON,
2019-08-1411:43:04.7980,-0.44,0.57,-0.15,-0.44,0.29,-9.52,-8.25,21.62,75.06,12.238,0,1,ON,
2019-08-1411:43:04.8880,-0.44,0.57,-0.15,2.86,-1.62,-9.9,-8.25,21.62,75.06,12.151,0,1,ON,
2019-08-1411:43:04.9780,-0.44,0.57,-0.15,2.86,-1.62,-9.9,-12.94,17.56,75.06,12.185,0,1,ON,
2019-08-1411:43:05.0680,-0.44,0.57,-0.15,2.09,-1.16,-8.79,-12.94,17.56,70.69,12.194,0,1,ON,
2019-08-1411:43:05.1890,-0.37,0.95,-0.06,2.09,-1.16,-8.79,-12.94,17.56,70.69,12.204,0,1,ON,
2019-08-1411:43:05.2780,-0.03,0.69,0.24,2.09,-1.16,-8.79,-12.94,17.56,70.69,12.052,0,1,ON,
2019-08-1411:43:05.3980,0.1,-0.06,-0.27,2.09,-1.16,-8.79,-12.94,17.56,70.69,11.974,0,1,ON,
2019-08-1411:43:05.4880,0.1,-0.06,-0.27,2.09,-1.16,-8.79,-25.25,16.25,70.69,12.018,0,1,ON,
2019-08-1411:43:05.5790,0.1,-0.06,-0.27,2.09,-1.16,-8.79,-23.06,20.06,64.37,12.041,0,1,ON,
2019-08-1411:43:05.6680,0.07,-0.42,-0.9,2.09,-1.16,-8.79,-23.06,20.06,67.25,11.82,0,1,ON,
2019-08-1411:43:05.7880,0.07,-0.42,-0.9,5.04,-0.59,-8.21,-23.06,20.06,67.25,11.974,0,1,ON,
2019-08-1411:43:05.8780,-0.23,-0.77,-1.31,5.04,-0.59,-8.21,-23.06,20.06,67.25,12.084,0,1,ON,
2019-08-1411:43:05.9980,-0.23,-0.77,-1.31,5.04,-0.59,-8.21,-9.94,14.69,67.25,12.153,0,1,ON,
2019-08-1411:43:06.0580,-0.42,-0.52,-0.64,5.04,-0.59,-8.21,-9.94,14.69,70.19,11.969,0,1,ON,
2019-08-1411:43:06.1780,-1.53,-0.66,0.11,5.04,-0.59,-8.21,-9.94,14.69,70.19,12.059,0,1,ON,
2019-08-1411:43:06.2690,-0.37,-0.41,-0.03,5.04,-0.59,-8.21,-9.94,14.69,70.19,12.014,0,1,ON,
2019-08-1411:43:06.3880,-0.37,-0.41,-0.03,1.75,3.43,-9.02,-9.94,14.69,70.19,11.973,0,1,ON,
2019-08-1411:43:06.4780,-0.09,0.0,0.55,1.75,3.43,-9.02,-9.94,14.69,70.19,11.987,0,1,ON,
2019-08-1411:43:06.5680,-0.03,-0.05,0.08,1.75,3.43,-9.02,-9.94,14.69,70.19,11.995,0,1,ON,
2019-08-1411:43:06.6580,-0.03,-0.05,0.08,1.75,3.43,-9.02,-4.5,6.56,70.19,11.991,0,1,ON,
2019-08-1411:43:06.7780,-0.03,-0.05,0.08,1.75,3.43,-9.02,-0.25,7.87,63.38,12.002,0,1,ON,
2019-08-1411:43:06.8680,-0.03,-0.05,0.08,1.75,3.43,-9.02,-3.87,7.69,66.19,11.998,0,1,ON,
2019-08-1411:43:06.9880,-0.03,-0.05,0.08,1.75,3.43,-9.02,-1.12,9.5,63.06,11.956,0,1,ON,
2019-08-1411:43:07.0780,-0.76,-0.1,0.35,1.75,3.43,-9.02,-1.12,9.5,66.06,11.945,0,1,ON,
2019-08-1411:43:07.1680,-0.04,0.26,0.08,1.75,3.43,-9.02,-1.12,9.5,66.06,11.935,0,1,ON,
2019-08-1411:43:07.2580,-0.04,0.26,0.08,1.59,3.89,-8.86,-1.12,9.5,66.06,11.924,0,1,ON,
2019-08-1411:43:07.3780,-0.04,0.26,0.08,1.82,3.78,-8.79,-1.12,9.5,66.06,11.921,0,1,ON,
2019-08-1411:43:07.4680,-0.01,0.02,0.08,1.82,3.78,-8.79,-1.12,9.5,66.06,11.921,0,1,ON,
2019-08-1411:43:07.5580,-0.02,-0.01,0.01,1.82,3.78,-8.79,-1.12,9.5,66.06,11.919,0,1,ON,
2019-08-1411:43:07.6480,-0.02,-0.01,0.01,1.82,3.78,-8.79,-5.62,3.06,66.06,11.911,0,1,ON,
2019-08-1411:43:07.7680,-0.02,-0.01,0.01,1.82,3.78,-8.79,-4.0,4.56,60.38,11.912,0,1,ON,
2019-08-1411:43:07.8580,0.05,-0.19,0.07,1.82,3.78,-8.79,-4.0,4.56,63.44,11.913,0,1,ON,
