Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1314:23:54.5400,-0.04,0.18,0.21,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.11,1,1,ON,
2019-08-1314:23:54.6000,-0.49,-0.09,0.08,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.363,1,1,ON,
2019-08-1314:23:54.6900,-3.19,-0.29,-2.46,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.537,1,1,ON,
2019-08-1314:23:54.8100,-0.48,0.53,0.88,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.422,1,1,ON,
2019-08-1314:23:54.9290,-0.72,1.75,0.93,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.568,1,1,ON,
2019-08-1314:23:54.9930,-5.23,-2.38,-0.11,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.746,1,1,ON,
2019-08-1314:23:55.0800,-0.95,-1.31,-1.46,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.824,1,1,ON,
2019-08-1314:23:55.2000,0.17,-0.2,-0.42,5.1,-6.98,-6.73,-24.62,98.69,6.62,11.837,1,1,ON,
2019-08-1314:23:55.2900,0.17,-0.2,-0.42,5.1,-6.98,-6.73,-35.19,-155.19,37.56,11.849,1,1,ON,
2019-08-1314:23:55.4100,0.17,-0.2,-0.42,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.932,1,1,ON,
2019-08-1314:23:55.5000,-0.04,0.02,-0.03,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.979,1,1,ON,
2019-08-1314:23:55.5900,0.0,0.01,-0.0,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.988,1,1,ON,
2019-08-1314:23:55.6800,0.0,0.0,-0.01,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.991,1,1,ON,
2019-08-1314:23:55.8000,0.0,0.0,0.0,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.994,1,1,ON,
2019-08-1314:23:55.9200,0.0,-0.0,0.0,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.998,1,1,ON,
2019-08-1314:23:55.9800,0.0,-0.01,0.0,5.1,-6.98,-6.73,-57.25,-107.25,46.0,11.998,1,1,ON,
2019-08-1314:23:56.0700,0.0,-0.01,0.0,0.8,-0.16,-9.72,-57.25,-107.25,46.0,11.998,1,1,ON,
2019-08-1314:23:56.2200,0.0,-0.01,0.0,0.77,-0.16,-9.72,-57.25,-107.25,46.0,12.0,1,1,ON,
2019-08-1314:23:56.2800,0.0,-0.01,0.0,0.77,-0.16,-9.72,-60.56,-113.31,45.63,12.0,1,1,ON,
2019-08-1314:23:56.4290,0.0,-0.01,0.0,0.77,-0.16,-9.72,-58.69,-111.06,47.81,12.004,1,1,ON,
2019-08-1314:23:56.4900,-0.0,0.0,0.0,0.77,-0.16,-9.72,-58.69,-111.06,47.81,12.004,1,1,ON,
2019-08-1314:23:56.5800,0.0,-0.01,0.0,0.77,-0.16,-9.72,-58.69,-111.06,47.81,12.002,1,1,ON,
2019-08-1314:23:56.6700,0.0,0.0,0.0,0.77,-0.16,-9.72,-58.69,-111.06,47.81,12.005,1,1,ON,
2019-08-1314:23:56.8200,-0.0,0.0,0.0,0.77,-0.16,-9.72,-58.69,-111.06,47.81,12.005,1,1,ON,
2019-08-1314:23:56.8800,-0.0,0.0,0.0,0.8,-0.16,-9.68,-58.69,-111.06,47.81,12.004,1,1,ON,
2019-08-1314:23:56.9700,-0.0,0.0,0.0,0.77,-0.16,-9.68,-58.69,-111.06,47.81,12.008,1,1,ON,
2019-08-1314:23:57.0600,-0.0,0.0,0.0,0.77,-0.16,-9.68,-61.0,-111.81,44.75,12.009,1,1,ON,
2019-08-1314:23:57.1800,-0.0,0.0,0.0,0.77,-0.16,-9.68,-61.19,-111.37,48.69,12.006,1,1,ON,
2019-08-1314:23:57.2700,-0.0,0.0,0.0,0.77,-0.16,-9.68,-61.31,-114.06,45.63,12.008,1,1,ON,
2019-08-1314:23:57.3900,-0.0,0.0,0.0,0.77,-0.16,-9.68,-60.31,-111.37,48.25,12.009,1,1,ON,
2019-08-1314:23:57.4800,0.01,0.0,0.0,0.77,-0.16,-9.68,-60.31,-111.37,48.25,12.01,1,1,ON,
2019-08-1314:23:57.5700,0.0,0.0,0.0,0.77,-0.16,-9.68,-60.31,-111.37,48.25,12.01,1,1,ON,
2019-08-1314:23:57.6600,0.0,0.0,0.0,0.77,-0.16,-9.68,-60.31,-111.37,48.25,12.01,1,1,ON,
2019-08-1314:23:57.7800,0.0,0.0,0.0,0.77,-0.16,-9.68,-60.31,-111.37,48.25,12.01,1,1,ON,
2019-08-1314:23:57.8700,0.0,0.0,0.0,0.8,-0.16,-9.68,-60.31,-111.37,48.25,12.011,1,1,ON,
2019-08-1314:23:57.9900,0.0,0.0,0.0,0.8,-0.16,-9.68,-60.31,-111.37,48.25,12.012,1,1,ON,
2019-08-1314:23:58.0800,0.0,0.0,0.0,0.8,-0.16,-9.68,-59.31,-113.0,45.19,12.012,1,1,ON,
2019-08-1314:23:58.1700,0.0,0.0,-0.0,0.8,-0.16,-9.68,-59.31,-113.0,45.19,12.012,1,1,ON,
2019-08-1314:23:58.2600,0.0,0.0,-0.0,0.8,-0.16,-9.68,-62.56,-113.5,44.56,12.012,1,1,ON,
2019-08-1314:23:58.3790,-0.0,-0.0,0.0,0.8,-0.16,-9.68,-62.56,-113.5,44.56,12.013,1,1,ON,
2019-08-1314:23:58.4700,-0.0,-0.0,0.0,0.77,-0.2,-9.72,-62.56,-113.5,44.56,12.014,1,1,ON,
2019-08-1314:23:58.5600,-0.0,0.0,-0.0,0.77,-0.2,-9.72,-62.56,-113.5,44.56,12.014,1,1,ON,
2019-08-1314:23:58.6500,-0.0,0.0,-0.0,0.77,-0.2,-9.72,-62.56,-113.5,44.56,12.013,1,1,ON,
2019-08-1314:23:58.7700,-0.0,0.0,-0.0,0.77,-0.16,-9.68,-62.56,-113.5,44.56,12.015,1,1,ON,
2019-08-1314:23:58.8600,0.0,-0.01,-0.0,0.77,-0.16,-9.68,-62.56,-113.5,44.56,12.015,1,1,ON,
2019-08-1314:23:58.9800,-0.0,-0.01,0.0,0.77,-0.16,-9.68,-62.56,-113.5,44.56,12.014,1,1,ON,
2019-08-1314:23:59.0700,0.0,0.0,0.0,0.77,-0.16,-9.68,-62.56,-113.5,44.56,12.016,1,1,ON,
2019-08-1314:23:59.1600,0.0,0.0,0.0,0.77,-0.16,-9.68,-62.56,-113.5,44.56,12.016,1,1,ON,
2019-08-1314:23:59.2500,0.0,0.0,0.0,0.77,-0.16,-9.68,-61.0,-111.81,45.13,12.016,1,1,ON,
2019-08-1314:23:59.4000,0.0,0.0,0.0,0.77,-0.16,-9.68,-57.88,-113.31,48.38,12.016,1,1,ON,
2019-08-1314:23:59.4600,0.0,0.0,0.0,0.77,-0.16,-9.72,-57.88,-113.31,48.38,12.016,1,1,ON,
2019-08-1314:23:59.5500,0.0,0.0,0.0,0.8,-0.2,-9.68,-57.88,-113.31,48.38,12.016,1,1,ON,
2019-08-1314:23:59.6400,0.0,0.0,0.0,0.8,-0.2,-9.68,-57.88,-113.31,48.38,12.018,1,1,ON,
2019-08-1314:23:59.7600,0.0,0.0,0.0,0.8,-0.2,-9.68,-57.88,-113.31,48.38,12.019,1,1,ON,
2019-08-1314:23:59.8500,0.0,0.0,0.0,0.8,-0.2,-9.68,-57.88,-113.31,48.38,12.018,1,1,ON,
2019-08-1314:23:59.9700,0.0,0.0,0.0,0.8,-0.2,-9.68,-57.88,-113.31,48.38,12.017,1,1,ON,
2019-08-1314:24:00.0900,0.0,0.0,0.0,0.77,-0.16,-9.68,-57.88,-113.31,48.38,12.018,1,1,ON,
2019-08-1314:24:00.1500,0.0,0.0,0.0,0.77,-0.2,-9.72,-57.88,-113.31,48.38,12.014,1,1,ON,
2019-08-1314:24:00.2400,0.0,0.0,0.0,0.77,-0.2,-9.72,-57.88,-113.31,48.38,11.986,1,1,ON,
2019-08-1314:24:00.3600,0.0,0.91,0.4,0.77,-0.2,-9.72,-57.88,-113.31,48.38,11.723,1,1,ON,
2019-08-1314:24:00.4500,0.0,0.91,0.4,0.77,-0.2,-9.72,-77.37,-112.69,42.75,11.785,1,1,ON,
2019-08-1314:24:00.5400,0.0,0.91,0.4,0.77,-0.2,-9.72,5.31,-112.5,-35.38,11.822,1,1,ON,
2019-08-1314:24:00.6300,0.0,0.91,0.4,0.77,-0.2,-9.72,30.75,-6.56,-20.81,11.6,1,1,ON,
2019-08-1314:24:00.7490,0.0,0.91,0.4,4.37,-2.92,-7.92,30.75,-6.56,-20.81,11.522,1,1,ON,
2019-08-1314:24:00.8400,2.12,-1.49,0.86,4.37,-2.92,-7.92,30.75,-6.56,-20.81,11.45,1,1,ON,
2019-08-1314:24:00.9600,1.34,-0.73,0.74,4.37,-2.92,-7.92,30.75,-6.56,-20.81,11.206,1,1,ON,
2019-08-1314:24:01.0500,1.34,-0.73,0.74,1.88,-7.02,-6.01,30.75,-6.56,-20.81,11.149,1,1,ON,
2019-08-1314:24:01.1700,1.08,-0.53,1.04,1.88,-7.02,-6.01,30.75,-6.56,-20.81,11.053,1,1,ON,
2019-08-1314:24:01.2300,0.95,0.02,1.64,1.88,-7.02,-6.01,30.75,-6.56,-20.81,10.92,0,1,ON,
2019-08-1314:24:01.3500,-0.04,-1.1,2.86,1.88,-7.02,-6.01,30.75,-6.56,-20.81,10.549,0,0,ON,
2019-08-1314:24:01.4390,-0.04,-1.1,2.86,1.88,-7.02,-6.01,65.81,66.56,-2.56,10.494,1,0,ON,
2019-08-1314:24:01.5300,-0.04,-1.1,2.86,1.88,-7.02,-6.01,-2.31,110.62,-5.19,10.995,0,1,ON,
2019-08-1314:24:01.6200,-0.04,-1.1,2.86,3.68,-8.9,-4.52,-2.31,110.62,-5.19,11.308,1,0,ON,
2019-08-1314:24:01.7400,-0.27,-0.61,-0.07,3.68,-8.9,-4.52,-2.31,110.62,-5.19,11.228,1,0,ON,
2019-08-1314:24:01.8290,0.03,1.36,0.88,3.68,-8.9,-4.52,-2.31,110.62,-5.19,11.109,1,0,ON,
2019-08-1314:24:01.9500,0.13,0.07,1.19,3.68,-8.9,-4.52,-2.31,110.62,-5.19,11.028,1,0,ON,
2019-08-1314:24:02.0400,0.13,0.07,1.19,5.21,-7.56,-5.01,-2.31,110.62,-5.19,11.188,1,0,ON,
2019-08-1314:24:02.1300,0.13,0.07,1.19,7.47,-6.68,-4.78,-2.31,110.62,-5.19,11.143,1,0,ON,
2019-08-1314:24:02.2200,0.13,0.07,1.19,7.47,-6.68,-4.78,-44.19,122.69,2.44,11.137,1,0,ON,
2019-08-1314:24:02.3400,0.39,-0.06,1.48,7.47,-6.68,-4.78,-44.19,122.69,2.44,10.789,0,1,ON,
2019-08-1314:24:02.4300,0.39,-0.06,1.48,7.47,-6.68,-4.78,-26.12,126.44,-2.56,11.015,0,1,ON,
2019-08-1314:24:02.5500,0.39,-0.06,1.48,7.47,-6.68,-4.78,-55.0,122.19,1.44,11.155,1,0,ON,
2019-08-1314:24:02.6100,0.39,-0.06,1.48,8.5,-3.34,-3.98,-55.0,122.19,1.44,11.443,0,1,ON,
2019-08-1314:24:02.7300,0.39,-0.06,1.48,6.21,2.9,-4.44,-55.0,122.19,1.44,11.552,0,1,ON,
2019-08-1314:24:02.8490,-1.13,-0.51,0.9,6.21,2.9,-4.44,-55.0,122.19,1.44,11.451,0,1,ON,
2019-08-1314:24:02.9400,-0.21,0.29,4.87,6.21,2.9,-4.44,-55.0,122.19,1.44,11.522,0,1,ON,
2019-08-1314:24:03.0300,-0.21,0.29,4.87,6.21,2.9,-4.44,-49.88,43.44,28.69,11.027,1,0,ON,
2019-08-1314:24:03.1200,-0.13,-0.42,-3.75,6.21,2.9,-4.44,-49.88,43.44,28.69,11.219,0,1,ON,
2019-08-1314:24:03.2100,0.02,-0.55,-5.22,6.21,2.9,-4.44,-49.88,43.44,28.69,11.396,0,1,ON,
2019-08-1314:24:03.3300,0.02,-0.55,-5.22,6.21,2.9,-4.44,-28.37,65.37,26.0,11.318,0,1,ON,
2019-08-1314:24:03.4200,0.02,-0.55,-5.22,6.21,2.9,-4.44,-35.94,67.19,22.5,11.434,0,1,ON,
2019-08-1314:24:03.5400,0.02,-0.55,-5.22,6.21,2.9,-4.44,-42.81,73.75,23.25,11.477,0,1,ON,
2019-08-1314:24:03.6300,0.02,-0.55,-5.22,5.79,-2.31,-4.13,-42.81,73.75,23.25,11.833,0,1,ON,
2019-08-1314:24:03.7200,-0.19,1.7,2.43,5.79,-2.31,-4.13,-42.81,73.75,23.25,11.49,0,1,ON,
2019-08-1314:24:03.8100,-0.63,2.31,2.19,5.79,-2.31,-4.13,-42.81,73.75,23.25,11.466,0,1,ON,
2019-08-1314:24:03.9600,-5.36,-4.34,1.71,5.79,-2.31,-4.13,-42.81,73.75,23.25,11.859,0,1,ON,
2019-08-1314:24:04.0200,-5.36,-4.34,1.71,7.36,0.37,-13.29,-42.81,73.75,23.25,11.957,0,1,ON,
2019-08-1314:24:04.1100,0.84,-0.98,-0.27,7.36,0.37,-13.29,-42.81,73.75,23.25,11.998,0,1,ON,
2019-08-1314:24:04.1990,1.02,-0.33,-0.15,7.36,0.37,-13.29,-42.81,73.75,23.25,12.013,0,1,ON,
2019-08-1314:24:04.3200,0.15,-0.0,-0.32,7.36,0.37,-13.29,-42.81,73.75,23.25,12.094,0,1,ON,
2019-08-1314:24:04.4100,0.15,-0.0,-0.32,7.36,0.37,-13.29,47.44,61.44,25.94,12.111,0,1,ON,
2019-08-1314:24:04.5300,-0.01,-0.06,0.0,7.36,0.37,-13.29,47.44,61.44,25.94,12.11,0,1,ON,
2019-08-1314:24:04.6200,-0.01,-0.06,0.0,7.36,0.37,-13.29,49.06,60.88,26.62,12.111,0,1,ON,
2019-08-1314:24:04.7100,-0.01,-0.06,0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.11,0,1,ON,
2019-08-1314:24:04.8000,0.0,0.0,0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.11,0,1,ON,
2019-08-1314:24:04.9200,-0.0,0.0,0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.111,0,1,ON,
2019-08-1314:24:05.0100,0.0,0.0,0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.112,0,1,ON,
2019-08-1314:24:05.1000,0.0,-0.0,-0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.112,0,1,ON,
2019-08-1314:24:05.1900,0.0,-0.0,-0.0,0.77,-0.2,-9.72,49.06,60.88,26.62,12.114,0,1,ON,
2019-08-1314:24:05.3100,0.0,-0.0,-0.0,0.8,-0.16,-9.68,49.06,60.88,26.62,12.114,0,1,ON,
2019-08-1314:24:05.4000,0.0,0.0,0.0,0.8,-0.16,-9.68,49.06,60.88,26.62,12.115,0,1,ON,
2019-08-1314:24:05.5200,0.0,0.0,-0.0,0.8,-0.16,-9.68,49.06,60.88,26.62,12.113,0,1,ON,
2019-08-1314:24:05.6100,0.0,0.0,-0.0,0.8,-0.16,-9.68,50.19,60.88,26.25,12.115,0,1,ON,
2019-08-1314:24:05.7000,0.0,0.0,-0.0,0.8,-0.16,-9.68,51.25,62.5,28.56,12.114,0,1,ON,
2019-08-1314:24:05.7900,0.0,0.0,-0.0,0.8,-0.16,-9.68,48.19,61.31,27.0,12.115,0,1,ON,
2019-08-1314:24:05.9100,-0.01,0.0,0.0,0.8,-0.16,-9.68,48.19,61.31,27.0,12.116,0,1,ON,
2019-08-1314:24:06.0300,-0.0,-0.0,0.0,0.8,-0.16,-9.68,48.19,61.31,27.0,12.116,0,1,ON,
2019-08-1314:24:06.0900,0.0,0.0,0.0,0.8,-0.16,-9.68,48.19,61.31,27.0,12.117,0,1,ON,
2019-08-1314:24:06.1800,0.0,0.0,0.0,0.77,-0.2,-9.68,48.19,61.31,27.0,12.117,0,1,ON,
2019-08-1314:24:06.2990,0.0,0.0,0.0,0.8,-0.2,-9.68,48.19,61.31,27.0,12.115,0,1,ON,
2019-08-1314:24:06.3900,0.0,0.0,0.0,0.8,-0.2,-9.68,48.19,61.31,27.0,12.117,0,1,ON,
2019-08-1314:24:06.5100,0.0,0.0,0.0,0.8,-0.2,-9.68,49.56,64.5,28.44,12.116,0,1,ON,
2019-08-1314:24:06.6000,0.0,0.0,0.0,0.8,-0.2,-9.68,49.56,64.5,28.44,12.118,0,1,ON,
2019-08-1314:24:06.6890,0.0,0.0,0.0,0.8,-0.2,-9.68,49.63,62.94,28.56,12.117,0,1,ON,
2019-08-1314:24:06.8100,0.0,0.0,0.0,0.8,-0.2,-9.68,49.63,62.94,28.56,12.117,0,1,ON,
2019-08-1314:24:06.9000,0.0,0.0,0.0,0.8,-0.2,-9.68,49.63,62.94,28.56,12.115,0,1,ON,
2019-08-1314:24:06.9900,0.0,0.0,0.0,0.8,-0.2,-9.68,49.63,62.94,28.56,12.102,0,1,ON,
2019-08-1314:24:07.0800,0.0,0.0,0.0,0.77,-0.2,-9.68,49.63,62.94,28.56,11.945,0,1,ON,
2019-08-1314:24:07.1700,0.58,2.25,1.89,0.77,-0.2,-9.68,49.63,62.94,28.56,11.778,0,1,ON,
2019-08-1314:24:07.2900,-0.18,5.08,-1.89,0.77,-0.2,-9.68,49.63,62.94,28.56,11.625,0,1,ON,
2019-08-1314:24:07.3790,2.81,1.97,-5.19,0.77,-0.2,-9.68,49.63,62.94,28.56,11.759,0,1,ON,
2019-08-1314:24:07.5000,1.62,0.36,-2.12,0.77,-0.2,-9.68,49.63,62.94,28.56,11.595,0,1,ON,
2019-08-1314:24:07.5900,1.62,0.36,-2.12,6.09,0.87,-6.54,49.63,62.94,28.56,11.371,0,1,ON,
2019-08-1314:24:07.6800,1.62,0.36,-2.12,6.09,0.87,-6.54,-37.06,80.19,23.62,11.346,1,0,ON,
2019-08-1314:24:07.7700,0.04,0.06,3.26,6.09,0.87,-6.54,-37.06,80.19,23.62,11.302,1,0,ON,
2019-08-1314:24:07.8900,0.11,0.23,7.01,6.09,0.87,-6.54,-37.06,80.19,23.62,11.11,1,0,ON,
2019-08-1314:24:07.9800,1.16,-1.1,9.38,6.09,0.87,-6.54,-37.06,80.19,23.62,10.941,0,1,ON,
2019-08-1314:24:08.1000,1.16,-1.1,9.38,3.18,-9.13,-4.02,-37.06,80.19,23.62,10.771,1,0,ON,
2019-08-1314:24:08.1900,-1.31,0.63,-2.64,3.18,-9.13,-4.02,-37.06,80.19,23.62,11.144,0,0,ON,
2019-08-1314:24:08.2800,0.1,-0.65,-0.67,3.18,-9.13,-4.02,-37.06,80.19,23.62,11.165,1,0,ON,
2019-08-1314:24:08.3700,0.11,0.21,-0.25,3.18,-9.13,-4.02,-37.06,80.19,23.62,10.976,0,1,ON,
2019-08-1314:24:08.4900,-0.38,-0.11,0.28,3.18,-9.13,-4.02,-37.06,80.19,23.62,11.04,0,1,ON,
2019-08-1314:24:08.5790,-0.38,-0.11,0.28,3.18,-9.13,-4.02,-60.19,89.94,14.69,11.051,0,1,ON,
2019-08-1314:24:08.6700,-0.1,-0.19,0.19,3.18,-9.13,-4.02,-60.19,89.94,14.69,11.044,1,0,ON,
2019-08-1314:24:08.7600,-0.1,-0.19,0.19,6.63,-6.41,-4.82,-60.19,89.94,14.69,10.95,1,0,ON,
2019-08-1314:24:08.8800,-0.1,-0.19,0.19,6.86,-6.6,-4.44,-60.19,89.94,14.69,11.074,1,0,ON,
2019-08-1314:24:08.9700,-0.18,-0.1,-0.05,6.86,-6.6,-4.44,-60.19,89.94,14.69,11.057,1,0,ON,
2019-08-1314:24:09.0900,-0.18,-0.1,-0.05,6.86,-6.6,-4.44,7.25,50.13,27.94,10.986,1,0,ON,
2019-08-1314:24:09.1800,0.23,-0.1,0.13,6.86,-6.6,-4.44,7.25,50.13,27.94,10.983,1,0,ON,
2019-08-1314:24:09.2700,0.0,-0.04,0.07,6.86,-6.6,-4.44,7.25,50.13,27.94,11.004,1,1,ON,
2019-08-1314:24:09.3610,0.13,0.0,0.43,6.86,-6.6,-4.44,7.25,50.13,27.94,10.99,1,1,ON,
2019-08-1314:24:09.4800,-0.51,-0.1,-0.19,6.86,-6.6,-4.44,7.25,50.13,27.94,10.999,1,1,ON,
2019-08-1314:24:09.5700,-0.51,-0.1,-0.19,6.86,-6.6,-4.44,-4.31,68.19,-13.06,11.251,1,1,ON,
2019-08-1314:24:09.6600,-0.51,-0.1,-0.19,9.23,-1.96,-6.16,-4.31,68.19,-13.06,11.4,1,1,ON,
2019-08-1314:24:09.7500,-0.51,-0.1,-0.19,9.23,-1.96,-6.16,-18.0,55.38,-16.25,11.343,1,1,ON,
2019-08-1314:24:09.8700,-0.51,-0.1,-0.19,7.82,0.37,-6.7,-18.0,55.38,-16.25,11.356,1,1,ON,
2019-08-1314:24:09.9600,-0.51,-0.1,-0.19,7.82,0.37,-6.7,-10.31,42.25,-11.19,11.588,1,1,ON,
2019-08-1314:24:10.0800,-0.51,-0.1,-0.19,7.82,0.37,-6.7,2.69,38.0,-9.13,11.659,1,1,ON,
2019-08-1314:24:10.2000,-1.36,-1.1,0.15,7.82,0.37,-6.7,2.69,38.0,-9.13,11.714,1,1,ON,
2019-08-1314:24:10.2600,-0.06,-0.8,0.13,7.82,0.37,-6.7,2.69,38.0,-9.13,11.754,1,1,ON,
2019-08-1314:24:10.3500,-0.31,-0.53,0.09,7.82,0.37,-6.7,2.69,38.0,-9.13,11.788,1,1,ON,
2019-08-1314:24:10.4690,-0.31,-0.53,0.09,0.16,-1.81,-9.42,2.69,38.0,-9.13,11.835,1,1,ON,
2019-08-1314:24:10.5600,-0.77,-0.09,-0.27,0.16,-1.81,-9.42,2.69,38.0,-9.13,11.806,1,1,ON,
2019-08-1314:24:10.6800,-0.92,0.41,-0.46,0.16,-1.81,-9.42,2.69,38.0,-9.13,11.84,1,1,ON,
2019-08-1314:24:10.7400,-0.92,0.41,-0.46,0.16,-1.81,-9.42,32.75,25.37,-32.19,11.834,1,1,ON,
2019-08-1314:24:10.8900,-0.92,0.41,-0.46,0.16,-1.81,-9.42,30.69,22.94,-62.38,11.84,1,1,ON,
2019-08-1314:24:10.9500,-0.92,0.41,-0.46,0.16,-1.81,-9.42,16.69,-37.44,-67.06,11.823,1,1,ON,
2019-08-1314:24:11.0700,-0.92,0.41,-0.46,0.16,-1.81,-9.42,17.19,-40.69,-64.69,11.883,1,1,ON,
2019-08-1314:24:11.1600,-0.04,0.06,-0.02,0.16,-1.81,-9.42,17.19,-40.69,-64.69,11.934,1,1,ON,
2019-08-1314:24:11.2500,-0.0,-0.17,0.01,0.16,-1.81,-9.42,17.19,-40.69,-64.69,11.951,1,1,ON,
2019-08-1314:24:11.3400,-0.01,-0.0,0.0,0.16,-1.81,-9.42,17.19,-40.69,-64.69,11.958,1,1,ON,
2019-08-1314:24:11.4600,-0.01,-0.0,0.0,0.8,-0.2,-9.68,17.19,-40.69,-64.69,11.959,1,1,ON,
2019-08-1314:24:11.5490,-0.01,-0.0,0.0,0.8,-0.2,-9.68,16.87,-41.56,-66.75,11.96,1,1,ON,
2019-08-1314:24:11.6700,0.0,0.0,0.0,0.8,-0.2,-9.68,16.87,-41.56,-66.75,11.962,1,1,ON,
2019-08-1314:24:11.7590,0.0,0.0,0.0,0.8,-0.2,-9.68,16.06,-42.75,-65.87,11.963,1,1,ON,
2019-08-1314:24:11.8500,0.0,0.0,0.0,0.8,-0.2,-9.68,18.69,-40.88,-64.06,11.96,1,1,ON,
2019-08-1314:24:11.9400,0.0,0.0,0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.963,1,1,ON,
2019-08-1314:24:12.0600,0.0,-0.0,0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.963,1,1,ON,
2019-08-1314:24:12.1500,0.0,-0.0,0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.964,1,1,ON,
2019-08-1314:24:12.2700,0.0,-0.01,0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.965,1,1,ON,
2019-08-1314:24:12.3300,0.0,0.0,-0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.965,1,1,ON,
2019-08-1314:24:12.4500,0.0,0.0,-0.0,0.8,-0.2,-9.68,15.63,-41.63,-66.0,11.964,1,1,ON,
2019-08-1314:24:12.5400,0.0,0.0,-0.0,0.77,-0.2,-9.68,15.63,-41.63,-66.0,11.965,1,1,ON,
2019-08-1314:24:12.6600,0.0,-0.0,0.0,0.77,-0.2,-9.68,15.63,-41.63,-66.0,11.965,1,1,ON,
2019-08-1314:24:12.7500,0.0,-0.0,0.0,0.77,-0.2,-9.68,15.56,-40.81,-66.44,11.966,1,1,ON,
2019-08-1314:24:12.8410,0.0,-0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.56,11.966,1,1,ON,
2019-08-1314:24:12.9290,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.56,11.967,1,1,ON,
2019-08-1314:24:13.0490,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.56,11.968,1,1,ON,
2019-08-1314:24:13.1400,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.56,11.967,1,1,ON,
2019-08-1314:24:13.2300,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.966,1,1,ON,
2019-08-1314:24:13.3200,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.969,1,1,ON,
2019-08-1314:24:13.4400,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.968,1,1,ON,
2019-08-1314:24:13.5300,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.97,1,1,ON,
2019-08-1314:24:13.6500,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.968,1,1,ON,
2019-08-1314:24:13.7400,0.0,0.0,0.0,0.77,-0.2,-9.72,18.31,-41.56,-63.56,11.97,1,1,ON,
2019-08-1314:24:13.8300,0.0,0.0,0.0,0.77,-0.2,-9.72,16.75,-40.31,-64.75,11.97,1,1,ON,
2019-08-1314:24:13.9200,0.0,0.0,0.0,0.77,-0.2,-9.72,16.75,-40.31,-64.75,11.971,1,1,ON,
2019-08-1314:24:14.0400,0.0,0.0,0.0,0.77,-0.24,-9.68,16.75,-40.31,-64.75,11.972,1,1,ON,
2019-08-1314:24:14.1300,0.0,0.0,0.0,0.77,-0.2,-9.68,16.75,-40.31,-64.75,11.973,1,1,ON,
2019-08-1314:24:14.2200,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.97,1,1,ON,
2019-08-1314:24:14.3100,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.97,1,1,ON,
2019-08-1314:24:14.4300,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.97,1,1,ON,
2019-08-1314:24:14.5200,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.972,1,1,ON,
2019-08-1314:24:14.6400,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.97,1,1,ON,
2019-08-1314:24:14.7600,0.0,0.0,0.0,0.77,-0.2,-9.68,18.31,-41.56,-63.94,11.972,1,1,ON,
2019-08-1314:24:14.8200,0.0,0.0,0.0,0.77,-0.2,-9.68,16.62,-38.81,-64.44,11.969,1,1,ON,
