Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1510:11:48.6510,0.01,0.71,-0.24,-5.96,2.46,5.29,-34.19,-22.12,64.81,14.003,1,1,ON,
2019-08-1510:11:48.7410,-0.5,4.27,0.2,1.85,2.27,-11.45,-34.19,-22.12,64.81,13.983,1,1,ON,
2019-08-1510:11:48.8310,-0.5,4.27,0.2,1.85,2.27,-11.45,-34.19,-22.12,64.81,13.959,1,1,ON,
2019-08-1510:11:48.9210,0.28,1.49,0.73,1.85,2.27,-11.45,-34.19,-22.12,64.81,14.001,1,1,ON,
2019-08-1510:11:49.0410,0.03,1.35,0.4,4.37,1.59,-10.84,-34.19,-22.12,64.81,13.942,1,1,ON,
2019-08-1510:11:49.1610,0.03,1.35,0.4,4.37,1.59,-10.84,-34.19,-22.12,64.81,13.996,1,1,ON,
2019-08-1510:11:49.2510,0.37,0.6,0.05,4.37,1.59,-10.84,-63.31,-40.0,64.81,13.975,1,1,ON,
2019-08-1510:11:49.3410,0.37,0.6,0.05,4.37,1.59,-10.84,-45.38,-48.44,100.75,14.027,1,1,ON,
2019-08-1510:11:49.4310,0.37,0.6,0.05,4.37,1.59,-10.84,-30.12,-28.87,96.19,14.03,1,1,ON,
2019-08-1510:11:49.5510,0.37,0.6,0.05,4.37,1.59,-10.84,0.06,-14.5,72.5,14.012,1,1,ON,
2019-08-1510:11:49.6410,0.37,0.6,0.05,4.41,1.01,-9.46,0.06,-14.5,12.81,14.002,1,1,ON,
2019-08-1510:11:49.7310,0.37,0.6,0.05,4.26,2.23,-10.14,0.06,-14.5,12.81,13.986,1,1,ON,
2019-08-1510:11:49.8210,0.37,0.6,0.05,4.26,2.23,-10.14,0.06,-14.5,12.81,13.975,1,1,ON,
2019-08-1510:11:49.9110,-0.24,0.01,0.42,4.26,2.23,-10.14,0.06,-14.5,12.81,13.961,1,1,ON,
2019-08-1510:11:50.0310,-0.33,-0.34,0.05,4.26,2.23,-10.14,0.06,-14.5,12.81,13.952,1,1,ON,
2019-08-1510:11:50.1210,-0.21,-0.28,-0.16,4.26,2.23,-10.14,0.06,-14.5,12.81,13.928,1,1,ON,
2019-08-1510:11:50.2410,-0.31,-0.16,-0.47,4.26,2.23,-10.14,0.06,-14.5,12.81,13.927,1,1,ON,
2019-08-1510:11:50.3310,-0.27,-0.04,0.18,4.26,2.23,-10.14,0.06,-14.5,12.81,13.921,1,1,ON,
2019-08-1510:11:50.4210,-0.17,0.39,0.15,4.26,3.88,-7.5,0.06,-14.5,12.81,13.856,1,1,ON,
2019-08-1510:11:50.5110,-0.17,0.39,0.15,4.26,3.88,-7.5,-2.31,-28.25,12.81,13.851,1,1,ON,
2019-08-1510:11:50.6310,-0.17,0.39,0.15,4.26,3.88,-7.5,-2.31,-28.25,-20.62,13.847,1,1,ON,
2019-08-1510:11:50.7210,-0.34,-0.77,-0.53,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.856,1,1,ON,
2019-08-1510:11:50.8410,-0.34,-0.77,-0.53,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.858,1,1,ON,
2019-08-1510:11:50.9310,-0.18,-0.08,-0.17,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.864,1,1,ON,
2019-08-1510:11:51.0210,-0.38,-0.24,-0.52,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.823,1,1,ON,
2019-08-1510:11:51.1110,0.1,0.27,-0.2,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.789,1,1,ON,
2019-08-1510:11:51.2310,-0.77,-0.04,-0.81,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.896,1,1,ON,
2019-08-1510:11:51.3210,0.04,-0.58,0.09,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.821,1,1,ON,
2019-08-1510:11:51.4110,-0.09,-0.33,0.13,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.77,1,1,ON,
2019-08-1510:11:51.5020,0.93,0.86,0.11,3.69,3.42,-8.38,-2.31,-28.25,-20.62,13.811,1,1,ON,
2019-08-1510:11:51.6210,0.23,-1.18,-0.24,3.69,3.42,-8.38,24.87,-48.81,-20.62,13.854,1,1,ON,
2019-08-1510:11:51.7110,0.23,-1.18,-0.24,3.69,3.42,-8.38,25.0,-45.63,-27.62,13.861,1,1,ON,
2019-08-1510:11:51.8310,0.23,-1.18,-0.24,1.73,5.15,-8.54,25.0,-45.63,-24.94,13.783,1,1,ON,
2019-08-1510:11:51.9210,0.23,-1.18,-0.24,1.73,5.15,-8.54,11.31,-41.63,-24.94,13.802,1,1,ON,
2019-08-1510:11:52.0110,0.23,-1.18,-0.24,1.73,5.15,-8.54,11.31,-41.63,-10.19,13.842,1,1,ON,
2019-08-1510:11:52.1010,0.09,-0.1,-0.1,1.73,5.15,-8.54,11.31,-41.63,-10.19,13.826,1,1,ON,
2019-08-1510:11:52.2220,0.18,-0.0,0.01,1.73,5.15,-8.54,11.31,-41.63,-10.19,13.827,1,1,ON,
2019-08-1510:11:52.3110,0.19,0.1,0.17,1.73,5.15,-8.54,11.31,-41.63,-10.19,13.829,1,1,ON,
2019-08-1510:11:52.4010,0.22,0.21,0.21,4.64,2.85,-8.27,11.31,-41.63,-10.19,13.832,1,1,ON,
2019-08-1510:11:52.4910,0.22,0.21,0.21,4.64,2.85,-8.27,11.31,-41.63,-10.19,13.832,1,1,ON,
2019-08-1510:11:52.6110,-0.09,-0.01,-0.15,4.64,2.85,-8.27,-8.94,-31.75,-10.19,13.837,1,1,ON,
2019-08-1510:11:52.7010,-0.09,-0.01,-0.15,4.64,2.85,-8.27,-7.44,-33.5,-2.19,13.847,1,1,ON,
2019-08-1510:11:52.8210,-0.09,-0.01,-0.15,4.64,2.85,-8.27,-10.56,-38.56,0.81,13.843,1,1,ON,
2019-08-1510:11:52.9110,-0.09,-0.01,-0.15,5.64,4.34,-7.85,-10.56,-38.56,-5.62,13.823,1,1,ON,
2019-08-1510:11:53.0010,-0.09,-0.01,-0.15,5.64,4.34,-7.85,-10.56,-38.56,-5.62,13.81,1,1,ON,
2019-08-1510:11:53.0910,-0.05,0.36,0.2,5.64,4.34,-7.85,-10.56,-38.56,-5.62,13.791,1,1,ON,
2019-08-1510:11:53.2110,0.05,0.15,-0.08,5.64,4.34,-7.85,-10.56,-38.56,-5.62,13.773,1,1,ON,
2019-08-1510:11:53.3010,-0.56,-0.31,0.0,5.64,4.34,-7.85,-10.56,-38.56,-5.62,13.684,1,0,ON,
2019-08-1510:11:53.4510,-0.76,-1.28,-0.43,2.0,1.39,-0.57,-10.56,-38.56,-5.62,13.731,1,0,ON,
2019-08-1510:11:53.5110,-0.76,-1.28,-0.43,3.84,4.73,-7.04,-10.56,-38.56,-5.62,13.743,1,1,ON,
2019-08-1510:11:53.6030,-0.76,-1.28,-0.43,3.84,4.73,-7.04,38.5,-51.44,-5.62,13.706,1,1,ON,
2019-08-1510:11:53.6910,-0.76,-1.28,-0.43,3.84,4.73,-7.04,38.5,-51.44,32.5,13.671,1,1,ON,
2019-08-1510:11:53.8410,0.42,0.64,0.16,3.84,4.73,-7.04,38.5,-51.44,32.5,13.735,1,1,ON,
2019-08-1510:11:53.9010,0.34,-1.43,0.38,8.86,3.27,-15.47,38.5,-51.44,32.5,13.667,1,1,ON,
2019-08-1510:11:53.9910,0.34,-1.43,0.38,8.86,3.27,-15.47,-5.37,-67.62,32.5,13.757,1,0,ON,
2019-08-1510:11:54.0810,0.34,-1.43,0.38,8.86,3.27,-15.47,-5.37,-67.62,52.75,13.702,1,0,ON,
2019-08-1510:11:54.2010,0.93,0.01,0.31,8.86,3.27,-15.47,-5.37,-67.62,52.75,13.862,1,1,ON,
2019-08-1510:11:54.2910,-0.61,1.49,-0.41,3.46,6.18,-9.95,-5.37,-67.62,52.75,13.696,1,1,ON,
2019-08-1510:11:54.4410,-0.61,1.49,-0.41,3.46,6.18,-9.95,-5.37,-67.62,52.75,13.694,1,0,ON,
2019-08-1510:11:54.5010,-0.24,-0.36,-0.34,3.46,6.18,-9.95,-5.37,-67.62,52.75,13.748,1,0,ON,
2019-08-1510:11:54.5910,0.22,-0.52,0.12,3.46,6.18,-9.95,-5.37,-67.62,52.75,13.921,1,0,ON,
2019-08-1510:11:54.6810,-0.19,-1.38,2.42,3.46,6.18,-9.95,-17.62,-53.75,52.75,13.486,1,0,ON,
2019-08-1510:11:54.8010,-0.19,-1.38,2.42,3.46,6.18,-9.95,-25.19,-51.81,52.88,13.786,1,0,ON,
2019-08-1510:11:54.8910,-0.19,-1.38,2.42,3.46,6.18,-9.95,-25.19,-51.81,54.44,13.843,1,0,ON,
2019-08-1510:11:54.9810,0.05,1.17,0.77,3.46,6.18,-9.95,-10.75,-63.5,54.44,13.808,1,0,ON,
2019-08-1510:11:55.0710,0.05,1.17,0.77,3.46,6.18,-9.95,-0.56,-64.25,56.94,13.814,1,0,ON,
2019-08-1510:11:55.1920,0.05,1.17,0.77,3.46,6.18,-9.95,-0.56,-64.25,58.81,13.834,1,0,ON,
2019-08-1510:11:55.2810,0.64,0.41,-0.14,3.46,6.18,-9.95,-0.56,-64.25,58.81,14.19,1,0,ON,
2019-08-1510:11:55.4010,2.42,-1.23,0.92,3.46,6.18,-9.95,-0.56,-64.25,58.81,14.336,1,0,ON,
2019-08-1510:11:55.4910,0.95,-0.74,-0.41,3.46,6.18,-9.95,-0.56,-64.25,58.81,14.41,1,0,ON,
2019-08-1510:11:55.5810,0.1,-0.6,-0.95,-1.91,0.17,-9.99,-0.56,-64.25,58.81,14.37,1,0,ON,
2019-08-1510:11:55.7080,0.1,-0.6,-0.95,-1.91,0.17,-9.99,-0.56,-64.25,58.81,14.415,1,0,ON,
2019-08-1510:11:55.7910,-0.14,-0.59,-0.0,-1.91,0.17,-9.99,4.06,-38.75,58.81,14.46,1,0,ON,
2019-08-1510:11:55.8810,-0.14,-0.59,-0.0,-1.91,0.17,-9.99,4.06,-38.75,34.94,14.448,1,0,ON,
2019-08-1510:11:56.0010,0.02,0.06,0.0,-1.91,0.17,-9.99,4.81,-38.19,34.94,14.439,1,0,ON,
2019-08-1510:11:56.0910,0.02,0.06,0.0,-1.91,0.17,-9.99,7.19,-37.94,36.0,14.44,1,0,ON,
2019-08-1510:11:56.1810,0.02,0.06,0.0,-1.14,0.02,-9.76,7.19,-37.94,37.88,14.441,1,0,ON,
2019-08-1510:11:56.2710,0.02,0.06,0.0,-1.14,0.02,-9.76,7.19,-37.94,37.88,14.443,1,0,ON,
2019-08-1510:11:56.3910,0.01,-0.0,0.0,-1.14,0.02,-9.76,7.19,-37.94,37.88,14.443,1,0,ON,
2019-08-1510:11:56.4810,0.01,0.0,-0.0,-1.14,0.02,-9.76,7.19,-37.94,37.88,14.443,1,0,ON,
2019-08-1510:11:56.5710,0.01,-0.0,-0.0,-1.14,-0.02,-9.76,7.19,-37.94,37.88,14.444,1,0,ON,
2019-08-1510:11:56.6610,0.01,-0.0,-0.0,-1.14,0.02,-9.8,7.19,-37.94,37.88,14.443,1,0,ON,
2019-08-1510:11:56.7810,0.01,-0.0,-0.0,-1.14,0.02,-9.8,7.19,-37.94,37.88,14.443,1,0,ON,
2019-08-1510:11:56.8710,0.0,-0.0,0.0,-1.14,0.02,-9.8,7.19,-37.94,37.88,14.444,1,0,ON,
2019-08-1510:11:56.9910,-0.0,0.0,0.0,-1.14,0.02,-9.8,7.19,-37.94,37.88,14.445,1,0,ON,
2019-08-1510:11:57.0810,-0.0,0.0,0.0,-1.14,0.02,-9.8,5.37,-34.56,37.88,14.445,1,0,ON,
2019-08-1510:11:57.1710,-0.0,0.0,0.0,-1.14,0.02,-9.8,5.62,-38.19,38.25,14.444,1,0,ON,
2019-08-1510:11:57.2610,-0.0,0.0,0.0,-1.14,0.02,-9.8,5.62,-38.19,36.75,14.444,1,0,ON,
2019-08-1510:11:57.3810,0.0,0.0,0.0,-1.14,0.02,-9.8,5.62,-38.19,36.75,14.447,1,0,ON,
2019-08-1510:11:57.4710,-0.0,0.0,0.0,-1.14,0.02,-9.8,5.62,-38.19,36.75,14.447,1,0,ON,
2019-08-1510:11:57.5610,-0.0,0.0,0.0,-1.14,0.02,-9.8,5.62,-38.19,36.75,14.446,1,0,ON,
2019-08-1510:11:57.6510,0.0,-0.0,-0.0,-1.14,0.02,-9.8,5.62,-38.19,36.75,14.447,1,0,ON,
2019-08-1510:11:57.7710,0.0,0.0,-0.0,-1.14,-0.02,-9.76,5.62,-38.19,36.75,14.448,1,0,ON,
2019-08-1510:11:57.8610,0.0,0.0,-0.0,-1.14,-0.02,-9.76,5.62,-38.19,36.75,14.448,1,0,ON,
2019-08-1510:11:57.9810,0.0,0.0,0.0,-1.14,-0.02,-9.76,5.37,-38.81,36.75,14.449,1,0,ON,
2019-08-1510:11:58.0710,0.0,0.0,0.0,-1.14,-0.02,-9.76,5.37,-38.81,34.81,14.448,1,0,ON,
2019-08-1510:11:58.1610,-0.01,-0.0,0.0,-1.14,-0.02,-9.76,4.44,-38.13,34.81,14.448,1,0,ON,
2019-08-1510:11:58.2510,-0.01,-0.0,0.0,-1.14,-0.02,-9.76,6.69,-35.94,35.19,14.449,1,0,ON,
2019-08-1510:11:58.3710,-0.01,-0.0,0.0,-1.45,0.21,-9.73,6.69,-35.94,37.94,14.435,1,0,ON,
2019-08-1510:11:58.4610,-0.01,-0.0,0.0,-0.95,-0.29,-10.11,6.69,-35.94,37.94,14.388,1,0,ON,
2019-08-1510:11:58.5810,-0.01,-0.0,0.0,-0.95,-0.29,-10.11,6.69,-35.94,37.94,14.361,1,0,ON,
2019-08-1510:11:58.6710,0.51,1.79,-0.07,-0.95,-0.29,-10.11,6.69,-35.94,37.94,14.063,1,0,ON,
2019-08-1510:11:58.7610,-0.46,-0.31,2.0,-0.95,-0.29,-10.11,6.69,-35.94,37.94,13.935,1,0,ON,
2019-08-1510:11:58.8520,0.12,1.05,4.55,2.65,1.93,-9.99,6.69,-35.94,37.94,14.172,1,0,ON,
2019-08-1510:11:58.9710,0.12,1.05,4.55,2.65,1.93,-9.99,6.69,-35.94,37.94,14.23,1,0,ON,
2019-08-1510:11:59.0610,0.61,1.24,3.57,2.65,1.93,-9.99,6.69,-35.94,37.94,14.22,1,0,ON,
2019-08-1510:11:59.1510,-0.12,0.77,2.31,2.65,1.93,-9.99,6.69,-35.94,37.94,14.185,1,0,ON,
2019-08-1510:11:59.2410,-0.35,0.74,0.37,2.65,1.93,-9.99,-25.44,-75.44,37.94,14.055,1,0,ON,
2019-08-1510:11:59.3610,-0.35,0.74,0.37,1.77,-2.02,-9.61,-25.44,-75.44,64.12,14.044,1,0,ON,
2019-08-1510:11:59.4820,-0.35,0.74,0.37,1.77,-2.02,-9.61,-31.94,-81.69,64.12,14.12,1,0,ON,
2019-08-1510:11:59.5710,-0.35,0.74,0.37,1.77,-2.02,-9.61,-31.94,-81.69,61.69,14.164,1,0,ON,
2019-08-1510:11:59.6610,-0.23,0.03,0.61,1.77,-2.02,-9.61,-31.94,-81.69,61.69,14.14,1,0,ON,
2019-08-1510:11:59.7510,-0.04,0.73,1.17,3.0,-1.06,-9.11,-31.94,-81.69,61.69,14.118,1,0,ON,
2019-08-1510:11:59.8410,-0.04,0.73,1.17,3.0,-1.06,-9.11,-31.94,-81.69,61.69,14.138,1,0,ON,
2019-08-1510:11:59.9610,-0.48,0.55,1.35,3.0,-1.06,-9.11,-31.94,-81.69,61.69,14.109,1,0,ON,
2019-08-1510:12:00.0510,-0.32,0.08,1.51,2.38,-0.75,-9.04,-31.94,-81.69,61.69,14.11,1,0,ON,
2019-08-1510:12:00.1410,-0.32,0.08,1.51,2.38,-0.75,-9.04,-31.94,-81.69,61.69,14.104,1,0,ON,
2019-08-1510:12:00.2910,-0.8,0.4,2.53,2.38,-0.75,-9.04,-31.94,-81.69,61.69,14.04,1,0,ON,
2019-08-1510:12:00.3810,-1.62,1.11,2.96,2.38,-0.75,-9.04,-79.37,-70.0,61.69,14.01,1,0,ON,
2019-08-1510:12:00.4710,-1.62,1.11,2.96,2.38,-0.75,-9.04,-79.37,-70.0,45.44,14.0,1,0,ON,
2019-08-1510:12:00.5610,-0.23,0.07,1.34,2.57,-1.4,-8.92,-79.37,-70.0,45.44,14.032,1,0,ON,
2019-08-1510:12:00.6510,-0.23,0.07,1.34,2.57,-1.4,-8.92,-80.5,-53.19,45.44,14.05,1,0,ON,
2019-08-1510:12:00.7710,-0.23,0.07,1.34,2.57,-1.4,-8.92,-80.5,-53.19,43.75,14.064,1,0,ON,
2019-08-1510:12:00.8310,-0.24,0.29,0.4,2.57,-1.4,-8.92,-80.5,-53.19,43.75,14.007,1,0,ON,
2019-08-1510:12:00.9510,0.21,-0.29,-0.49,2.57,-1.4,-8.92,-80.5,-53.19,43.75,13.912,1,0,ON,
2019-08-1510:12:01.0410,-0.02,-0.29,-0.67,2.57,-1.4,-8.92,-80.5,-53.19,43.75,13.95,1,0,ON,
2019-08-1510:12:01.1650,-0.49,0.1,0.35,2.57,-1.4,-8.92,-80.5,-53.19,43.75,13.901,1,0,ON,
2019-08-1510:12:01.2510,-0.39,0.3,0.45,2.57,-1.4,-8.92,-80.5,-53.19,43.75,13.925,1,0,ON,
2019-08-1510:12:01.3410,-0.34,-0.05,0.45,2.57,-1.4,-8.92,-84.5,-53.06,43.75,14.011,1,0,ON,
2019-08-1510:12:01.4310,-0.34,-0.05,0.45,2.57,-1.4,-8.92,-80.0,-50.63,41.69,14.038,1,0,ON,
2019-08-1510:12:01.5510,-0.34,-0.05,0.45,2.57,-1.4,-8.92,-80.0,-50.63,47.63,14.06,1,0,ON,
2019-08-1510:12:01.6410,-0.65,-0.11,1.52,2.57,-1.4,-8.92,-74.94,-42.75,47.63,14.039,1,0,ON,
2019-08-1510:12:01.7310,-0.65,-0.11,1.52,5.07,0.09,-10.76,-74.94,-42.75,53.19,14.016,1,0,ON,
2019-08-1510:12:01.8210,-0.65,-0.11,1.52,5.07,0.09,-10.76,-74.94,-42.75,53.19,13.87,1,0,ON,
2019-08-1510:12:01.9410,-0.04,0.21,0.29,5.07,0.09,-10.76,-74.94,-42.75,53.19,13.847,1,0,ON,
2019-08-1510:12:02.0310,-0.24,0.32,0.38,5.07,0.09,-10.76,-74.94,-42.75,53.19,13.837,1,0,ON,
2019-08-1510:12:02.1510,-0.1,0.55,0.24,5.07,0.09,-10.76,-74.94,-42.75,53.19,13.866,1,0,ON,
2019-08-1510:12:02.2420,0.09,0.43,-0.12,4.87,-2.13,-8.96,-74.94,-42.75,53.19,13.918,1,0,ON,
2019-08-1510:12:02.3320,0.09,0.43,-0.12,4.87,-2.13,-8.96,-82.19,-37.5,53.19,13.954,1,0,ON,
2019-08-1510:12:02.4210,0.09,0.43,-0.12,4.87,-2.13,-8.96,-84.19,-35.19,38.56,13.963,1,0,ON,
2019-08-1510:12:02.5410,0.09,0.43,-0.12,4.99,-1.21,-9.23,-84.19,-35.19,41.88,13.957,1,0,ON,
2019-08-1510:12:02.6310,0.09,0.43,-0.12,4.99,-1.21,-9.23,-83.94,-36.13,41.88,13.956,1,0,ON,
2019-08-1510:12:02.7510,0.09,0.43,-0.12,4.99,-1.21,-9.23,-83.94,-36.13,46.56,13.952,1,0,ON,
2019-08-1510:12:02.8110,-0.62,-0.64,0.17,4.03,-0.33,-9.92,-83.94,-36.13,46.56,13.996,1,0,ON,
2019-08-1510:12:02.9310,-0.62,-0.64,0.17,4.03,-0.33,-9.92,-83.94,-36.13,46.56,14.012,1,0,ON,
2019-08-1510:12:03.0210,-0.45,-0.41,-0.07,1.96,-0.68,-10.14,-83.94,-36.13,46.56,14.086,1,0,ON,
2019-08-1510:12:03.1410,-0.45,-0.41,-0.07,1.96,-0.68,-10.14,-83.94,-36.13,46.56,14.192,1,0,ON,
2019-08-1510:12:03.2310,-0.16,0.31,0.03,0.09,0.13,-8.16,-83.94,-36.13,46.56,14.224,1,0,ON,
2019-08-1510:12:03.3210,-0.16,0.31,0.03,0.09,0.13,-8.16,-60.13,-49.75,46.56,14.236,1,0,ON,
2019-08-1510:12:03.4110,-0.16,0.31,0.03,0.09,0.13,-8.16,-60.13,-49.75,45.13,14.229,1,0,ON,
2019-08-1510:12:03.5310,0.07,-0.38,0.13,0.09,0.13,-8.16,-56.94,-50.56,45.13,14.232,1,0,ON,
2019-08-1510:12:03.6510,0.07,-0.38,0.13,0.09,0.13,-8.16,-56.94,-50.56,47.38,14.246,1,0,ON,
2019-08-1510:12:03.7410,-0.04,0.14,-0.07,0.09,0.13,-8.16,-55.25,-50.63,47.38,14.25,1,0,ON,
2019-08-1510:12:03.8310,-0.04,0.14,-0.07,0.09,0.13,-8.16,-53.0,-48.06,46.56,14.243,1,0,ON,
2019-08-1510:12:03.9210,-0.04,0.14,-0.07,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.244,1,0,ON,
2019-08-1510:12:04.0110,-0.19,0.2,-0.11,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.28,1,0,ON,
2019-08-1510:12:04.1310,0.14,0.35,-0.13,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.282,1,0,ON,
2019-08-1510:12:04.2210,0.09,0.39,-0.21,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.281,1,0,ON,
2019-08-1510:12:04.3110,-0.12,0.46,-0.36,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.281,1,0,ON,
2019-08-1510:12:04.4010,-0.03,0.17,-0.39,0.09,0.13,-8.16,-53.0,-48.06,48.69,14.289,1,0,ON,
2019-08-1510:12:04.5210,-0.09,-0.32,-0.46,0.09,0.13,-8.16,-64.44,-56.13,48.69,14.273,1,0,ON,
2019-08-1510:12:04.6410,-0.09,-0.32,-0.46,0.09,0.13,-8.16,-64.44,-56.13,46.19,14.231,1,0,ON,
2019-08-1510:12:04.7310,0.49,-0.54,-0.56,0.09,0.13,-8.16,-66.56,-55.5,46.19,14.149,1,0,ON,
2019-08-1510:12:04.8250,0.49,-0.54,-0.56,0.09,0.13,-8.16,-66.12,-53.88,54.13,14.071,1,0,ON,
2019-08-1510:12:04.9110,0.49,-0.54,-0.56,4.61,-1.63,-10.07,-66.12,-53.88,60.38,14.007,1,0,ON,
2019-08-1510:12:05.0010,0.49,-0.54,-0.56,3.07,0.17,-11.03,-66.12,-53.88,60.38,14.1,1,0,ON,
2019-08-1510:12:05.1210,0.49,-0.54,-0.56,3.07,0.17,-11.03,-66.12,-53.88,60.38,14.141,1,0,ON,
2019-08-1510:12:05.2110,-0.23,-0.14,0.79,3.07,0.17,-11.03,-66.12,-53.88,60.38,14.151,1,0,ON,
2019-08-1510:12:05.3310,-0.39,0.73,0.88,3.07,0.17,-11.03,-66.12,-53.88,60.38,14.146,1,0,ON,
2019-08-1510:12:05.3910,-0.55,1.18,0.41,-3.17,1.36,-8.54,-66.12,-53.88,60.38,14.283,1,0,ON,
2019-08-1510:12:05.5120,-0.55,1.18,0.41,-3.17,1.36,-8.54,-66.12,-53.88,60.38,14.225,1,0,ON,
2019-08-1510:12:05.6010,0.33,-0.62,0.09,2.16,-0.56,-8.77,-66.12,-53.88,60.38,14.191,1,0,ON,
2019-08-1510:12:05.7210,0.33,-0.62,0.09,0.59,-0.33,-8.16,-66.12,-53.88,60.38,14.233,1,0,ON,
2019-08-1510:12:05.8110,0.33,-0.62,0.09,0.59,-0.33,-8.16,-55.75,-50.63,60.38,14.253,1,0,ON,
2019-08-1510:12:05.9010,0.33,-0.62,0.09,0.59,-0.33,-8.16,-58.38,-51.75,48.44,14.165,1,0,ON,
2019-08-1510:12:06.0210,0.33,-0.62,0.09,4.26,1.36,-10.18,-58.38,-51.75,43.94,14.088,1,0,ON,
2019-08-1510:12:06.1410,0.33,-0.62,0.09,4.26,1.36,-10.18,-58.38,-51.75,43.94,14.079,1,0,ON,
2019-08-1510:12:06.2310,-0.42,0.1,0.46,4.26,1.36,-10.18,-58.38,-51.75,43.94,14.042,1,0,ON,
2019-08-1510:12:06.3500,-0.4,-0.01,0.44,4.26,1.36,-10.18,-58.38,-51.75,43.94,14.017,1,0,ON,
2019-08-1510:12:06.4180,0.06,0.07,-0.48,4.11,0.32,-9.5,-58.38,-51.75,43.94,14.026,1,0,ON,
2019-08-1510:12:06.5010,0.06,0.07,-0.48,4.11,0.32,-9.5,-58.38,-51.75,43.94,14.012,1,0,ON,
2019-08-1510:12:06.5910,0.08,-0.59,-0.03,4.11,0.32,-9.5,-58.38,-51.75,43.94,14.07,1,0,ON,
2019-08-1510:12:06.7110,-0.44,-0.22,0.36,4.11,0.32,-9.5,-55.13,-50.94,43.94,14.06,1,0,ON,
2019-08-1510:12:06.8310,-0.44,-0.22,0.36,4.11,0.32,-9.5,-55.13,-50.94,44.5,14.026,1,0,ON,
2019-08-1510:12:06.9840,1.48,-3.35,-2.28,4.11,0.32,-9.5,-48.88,-53.5,44.5,14.319,1,0,ON,
2019-08-1510:12:07.0410,1.48,-3.35,-2.28,4.11,0.32,-9.5,-49.0,-50.88,46.19,14.177,1,0,ON,
2019-08-1510:12:07.1010,1.48,-3.35,-2.28,2.0,-0.02,-10.22,-49.0,-50.88,46.19,14.172,1,0,ON,
2019-08-1510:12:07.2280,1.48,-3.35,-2.28,2.0,-0.02,-10.22,-52.5,-52.31,42.5,14.229,1,0,ON,
2019-08-1510:12:07.3410,1.48,-3.35,-2.28,2.0,-0.02,-10.22,-52.5,-52.31,42.5,14.224,1,0,ON,
2019-08-1510:12:07.4010,-0.71,-1.18,-1.54,2.0,-0.02,-10.22,-52.5,-52.31,42.5,14.205,1,0,ON,
2019-08-1510:12:07.5210,-0.09,-0.09,-0.17,2.0,-0.02,-10.22,-52.5,-52.31,42.5,14.195,1,0,ON,
2019-08-1510:12:07.7380,-0.85,0.38,-0.04,1.35,2.27,-8.42,-52.5,-52.31,42.5,14.153,1,0,ON,
2019-08-1510:12:07.7460,-0.85,0.38,-0.04,1.35,2.27,-8.42,-52.5,-52.31,42.5,14.14,1,0,ON,
2019-08-1510:12:07.7920,-0.85,0.38,-0.04,1.35,2.27,-8.42,-51.19,-58.0,47.13,14.108,1,0,ON,
2019-08-1510:12:07.9110,-0.84,-1.49,-0.56,1.35,2.27,-8.42,-50.13,-57.06,49.0,14.11,1,0,ON,
2019-08-1510:12:08.0310,-0.84,-1.49,-0.56,1.35,2.27,-8.42,-51.5,-58.56,45.19,14.067,1,0,ON,
2019-08-1510:12:08.0910,-0.84,-1.49,-0.56,1.35,2.27,-8.42,-53.44,-55.94,47.94,14.097,1,0,ON,
2019-08-1510:12:08.1810,-0.84,-1.49,-0.56,1.35,2.27,-8.42,-53.44,-55.94,47.94,14.122,1,0,ON,
2019-08-1510:12:08.3010,-0.84,-1.49,-0.56,2.5,2.5,-11.37,-53.44,-55.94,47.94,14.131,1,0,ON,
2019-08-1510:12:08.3910,-0.08,0.24,0.23,2.5,2.5,-11.37,-53.44,-55.94,47.94,14.129,1,0,ON,
2019-08-1510:12:08.4810,-0.08,0.24,0.23,2.5,2.5,-11.37,-53.44,-55.94,47.94,14.126,1,0,ON,
2019-08-1510:12:08.5710,0.11,-0.01,0.13,2.5,2.5,-11.37,-53.44,-55.94,47.94,14.128,1,0,ON,
2019-08-1510:12:08.6910,0.11,-0.01,-0.04,1.46,2.2,-9.11,-53.44,-55.94,47.94,14.128,1,0,ON,
2019-08-1510:12:08.8110,0.04,0.05,-0.03,0.7,2.2,-7.96,-53.44,-55.94,47.94,14.123,1,0,ON,
2019-08-1510:12:08.9010,0.04,0.05,-0.03,0.7,2.2,-7.96,-53.44,-55.94,47.94,14.131,1,0,ON,
