Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1410:20:47.5790,5.36,3.45,-0.11,-4.89,5.34,-10.03,28.12,46.25,-71.56,14.223,1,1,ON,
2019-08-1410:20:47.6990,5.36,3.45,-0.11,-4.89,5.34,-10.03,27.69,76.0,-71.56,13.511,1,1,ON,
2019-08-1410:20:47.7890,-0.5,-3.04,-0.53,-4.89,5.34,-10.03,27.69,76.0,-92.5,11.838,1,1,ON,
2019-08-1410:20:47.8790,5.1,-2.8,0.34,-4.89,5.34,-10.03,27.69,76.0,-92.5,12.308,1,1,ON,
2019-08-1410:20:47.9990,5.1,-2.8,0.34,-2.71,-8.3,-8.54,15.31,79.25,-92.5,11.837,1,1,ON,
2019-08-1410:20:48.0590,0.59,1.94,-2.32,-2.71,-8.3,-8.54,15.31,79.25,-92.5,11.398,1,1,ON,
2019-08-1410:20:48.1790,0.59,1.94,-2.32,-2.71,-8.3,-8.54,15.31,79.25,-112.87,12.283,1,1,ON,
2019-08-1410:20:48.2690,0.59,1.94,-2.32,-2.71,-8.3,-8.54,15.31,79.25,-110.62,11.376,1,1,ON,
2019-08-1410:20:48.3890,2.04,0.53,-1.96,-2.71,-8.3,-8.54,-24.37,72.12,-110.62,11.43,1,1,ON,
2019-08-1410:20:48.4790,-0.88,-3.09,-2.18,-2.71,-8.3,-8.54,-21.31,74.06,-110.62,11.295,1,1,ON,
2019-08-1410:20:48.5690,1.84,-1.62,-2.04,-2.71,-8.3,-8.54,-21.31,74.06,-110.62,11.353,1,1,ON,
2019-08-1410:20:48.6590,1.84,-1.62,-2.04,1.08,-9.56,0.85,-21.31,74.06,-110.62,11.356,1,1,ON,
2019-08-1410:20:48.7790,1.84,-1.62,-2.04,1.08,-9.56,0.85,-21.31,74.06,-110.62,11.524,1,1,ON,
2019-08-1410:20:48.8690,1.84,-1.62,-2.04,1.08,-9.56,0.85,-21.31,74.06,-110.62,11.379,1,1,ON,
2019-08-1410:20:48.9890,-0.09,-0.43,-0.16,1.08,-9.56,0.85,-21.31,74.06,-110.62,11.41,1,1,ON,
2019-08-1410:20:49.0490,0.57,-0.38,0.04,1.08,-9.56,0.85,-21.31,74.06,-106.5,11.308,1,1,ON,
2019-08-1410:20:49.1690,0.53,-0.47,0.06,1.08,-9.56,0.85,-21.31,74.06,-109.25,11.579,1,1,ON,
2019-08-1410:20:49.2590,0.19,0.32,0.1,1.08,-9.56,0.85,-19.87,74.81,-106.37,11.585,1,1,ON,
2019-08-1410:20:49.3790,0.08,0.06,-0.0,1.08,-9.56,0.85,-19.75,71.5,-106.37,11.394,1,1,ON,
2019-08-1410:20:49.4690,0.04,-0.18,-0.39,1.08,-9.56,0.85,-16.56,72.44,-106.37,11.711,1,1,ON,
2019-08-1410:20:49.5590,0.04,-0.18,-0.39,1.08,-9.56,0.85,-16.56,72.44,-106.37,11.494,1,1,ON,
2019-08-1410:20:49.6490,0.04,-0.18,-0.39,0.28,-9.1,4.72,-16.56,72.44,-106.37,11.558,1,1,ON,
2019-08-1410:20:49.7690,0.04,-0.18,-0.39,0.28,-9.1,4.72,-16.56,72.44,-106.37,11.601,1,1,ON,
2019-08-1410:20:49.8600,0.04,-0.18,-0.39,0.28,-9.1,4.72,-16.56,72.44,-106.37,11.373,1,1,ON,
2019-08-1410:20:49.9790,0.15,0.06,-0.01,0.28,-9.1,4.72,-16.56,72.44,-106.37,11.618,1,1,ON,
2019-08-1410:20:50.0690,0.14,-0.11,0.01,0.09,-9.22,3.37,-16.56,72.44,-106.37,11.462,1,1,ON,
2019-08-1410:20:50.1890,0.09,0.01,-0.0,0.09,-9.22,3.37,-16.56,72.44,-106.37,11.49,1,1,ON,
2019-08-1410:20:50.2490,0.09,0.01,-0.0,0.09,-9.22,3.37,-16.56,72.44,-106.37,11.662,1,1,ON,
2019-08-1410:20:50.3690,-0.25,-0.29,0.13,-0.03,-9.33,3.53,-16.56,72.44,-109.0,11.463,1,1,ON,
2019-08-1410:20:50.4620,0.08,0.0,0.03,0.09,-9.71,3.72,-16.56,72.44,-109.0,11.614,1,1,ON,
2019-08-1410:20:50.5490,0.08,0.0,0.03,0.09,-9.71,3.72,-19.75,69.62,-109.0,11.53,1,1,ON,
2019-08-1410:20:50.6390,0.08,0.0,0.03,0.09,-9.71,3.72,-19.75,69.62,-110.44,11.51,1,1,ON,
2019-08-1410:20:50.7590,0.03,0.01,-0.02,0.09,-9.71,3.72,-19.75,69.62,-110.44,11.588,1,1,ON,
2019-08-1410:20:50.8790,0.03,0.01,-0.02,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.594,1,1,ON,
2019-08-1410:20:50.9690,0.09,0.06,-0.01,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.596,1,1,ON,
2019-08-1410:20:51.0900,-0.02,-0.07,-0.07,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.754,1,1,ON,
2019-08-1410:20:51.1490,-0.02,-0.07,-0.07,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.882,1,1,ON,
2019-08-1410:20:51.2390,0.12,0.08,-0.09,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.711,1,1,ON,
2019-08-1410:20:51.3590,0.11,0.01,-0.06,0.09,-9.71,3.72,-18.75,71.0,-110.44,11.803,1,1,ON,
2019-08-1410:20:51.4790,0.14,0.05,0.01,0.09,-9.71,3.72,-18.75,71.0,-109.94,11.747,1,1,ON,
2019-08-1410:20:51.5410,0.27,0.19,-0.07,0.09,-9.71,3.72,-18.75,71.0,-114.0,11.822,1,1,ON,
2019-08-1410:20:51.6290,0.07,-0.04,0.08,0.09,-9.71,3.72,-17.62,68.19,-111.06,11.899,1,1,ON,
2019-08-1410:20:51.7490,0.04,0.16,0.06,0.09,-9.71,3.72,-18.31,67.37,-111.06,11.896,1,1,ON,
2019-08-1410:20:51.8390,0.27,-0.13,0.05,0.09,-9.71,3.72,-17.0,66.5,-111.06,11.882,1,1,ON,
2019-08-1410:20:51.9590,0.27,-0.13,0.05,0.09,-9.71,3.72,-17.0,66.5,-111.06,11.94,1,1,ON,
2019-08-1410:20:52.0490,0.27,-0.13,0.05,0.09,-9.71,3.72,-17.0,66.5,-111.06,11.899,1,1,ON,
2019-08-1410:20:52.1390,0.27,-0.13,0.05,0.09,-9.71,3.72,-17.0,66.5,-111.06,11.882,1,1,ON,
2019-08-1410:20:52.2290,0.07,0.04,0.03,0.09,-9.71,3.72,-17.0,66.5,-111.06,11.894,1,1,ON,
2019-08-1410:20:52.3790,0.0,0.19,0.22,0.09,-9.71,3.72,-17.0,66.5,-115.31,11.919,1,1,ON,
2019-08-1410:20:52.4390,0.14,-0.03,-0.06,-0.07,-7.8,5.33,-17.0,66.5,-111.56,11.913,1,1,ON,
2019-08-1410:20:52.5590,-0.15,0.08,0.01,-0.57,-9.22,5.06,-18.06,66.56,-111.56,11.893,1,1,ON,
2019-08-1410:20:52.6490,-0.15,0.08,0.01,-0.57,-9.22,5.06,-15.19,68.06,-112.0,11.947,1,1,ON,
2019-08-1410:20:52.7390,-0.15,0.08,0.01,-0.57,-9.22,5.06,-15.19,68.06,-112.0,11.872,1,1,ON,
2019-08-1410:20:52.8290,-0.15,0.08,0.01,-0.57,-9.22,5.06,-15.25,67.5,-112.0,11.937,1,1,ON,
2019-08-1410:20:52.9490,-0.15,0.08,0.01,-0.57,-9.22,5.06,-15.25,67.5,-112.0,11.956,1,1,ON,
2019-08-1410:20:53.0460,0.07,0.01,0.06,-0.57,-9.22,5.06,-15.25,67.5,-112.0,11.934,1,1,ON,
2019-08-1410:20:53.1290,0.07,0.01,0.06,-0.49,-8.38,5.48,-15.25,67.5,-112.0,11.935,1,1,ON,
2019-08-1410:20:53.2190,-0.05,-0.04,-0.02,-0.53,-8.8,5.29,-15.25,67.5,-112.0,11.958,1,1,ON,
2019-08-1410:20:53.3390,-0.05,-0.04,-0.02,-0.53,-8.8,5.29,-15.25,67.5,-115.94,11.956,1,1,ON,
2019-08-1410:20:53.4300,-0.05,-0.04,-0.02,-0.53,-8.8,5.29,-15.25,67.5,-110.87,11.919,1,1,ON,
2019-08-1410:20:53.5790,-0.03,0.03,0.14,-0.91,-8.38,5.52,-15.5,66.12,-114.56,11.966,1,1,ON,
2019-08-1410:20:53.6390,0.11,0.04,-0.07,-0.91,-8.38,5.52,-14.44,66.5,-114.56,12.068,1,1,ON,
2019-08-1410:20:53.7290,0.11,0.04,-0.07,-0.91,-8.38,5.52,-15.81,65.94,-115.0,12.157,1,1,ON,
2019-08-1410:20:53.8490,0.11,0.04,-0.07,-0.91,-8.38,5.52,-15.81,65.94,-112.5,11.866,1,1,ON,
2019-08-1410:20:53.9390,0.11,0.04,-0.07,-0.91,-8.38,5.52,-16.19,65.37,-112.5,11.28,1,1,ON,
2019-08-1410:20:54.0290,0.11,0.04,-0.07,-0.91,-8.38,5.52,-17.06,70.25,-112.5,10.996,1,1,ON,
2019-08-1410:20:54.1490,0.01,-0.08,0.1,-0.91,-8.38,5.52,-17.06,70.25,-112.5,12.726,1,1,ON,
2019-08-1410:20:54.2090,0.01,-0.08,0.1,-0.91,-8.38,5.52,-17.06,70.25,-112.5,13.345,1,1,ON,
2019-08-1410:20:54.3290,0.01,-0.08,0.1,-0.91,-8.38,5.52,-17.06,70.25,-112.5,13.477,1,1,ON,
2019-08-1410:20:54.4190,-1.63,-1.05,0.38,-0.91,-8.38,5.52,-17.06,70.25,-112.5,13.29,1,1,ON,
2019-08-1410:20:54.5390,-1.38,0.93,0.16,-0.91,-8.38,5.52,-17.06,70.25,-76.0,13.732,1,1,ON,
2019-08-1410:20:54.6290,-2.15,1.26,-0.06,-1.91,-7.76,-2.75,-17.06,70.25,-76.0,13.543,1,1,ON,
2019-08-1410:20:54.7790,-2.44,2.35,1.33,2.38,-9.75,-5.82,-15.31,68.06,-58.13,13.836,1,1,ON,
2019-08-1410:20:54.8090,-2.44,2.35,1.33,2.38,-9.75,-5.82,-15.31,68.06,-46.44,14.071,1,1,ON,
2019-08-1410:20:54.9290,-2.44,2.35,1.33,2.38,-9.75,-5.82,-14.38,71.06,-46.44,13.848,1,1,ON,
2019-08-1410:20:55.0190,-2.44,2.35,1.33,2.38,-9.75,-5.82,-18.5,60.0,-46.44,13.782,1,1,ON,
2019-08-1410:20:55.1690,-0.21,-0.42,-1.59,2.38,-9.75,-5.82,-18.5,60.0,-46.44,13.931,1,1,ON,
2019-08-1410:20:55.2290,-0.21,-0.42,-1.59,0.43,-4.54,-9.95,-18.5,60.0,-46.44,13.985,1,1,ON,
2019-08-1410:20:55.3190,-0.21,-0.42,-1.59,1.93,-5.12,-8.54,-18.5,60.0,-46.44,14.204,1,1,ON,
2019-08-1410:20:55.4090,-0.21,-0.42,-1.59,1.93,-5.12,-8.54,-18.5,60.0,-46.44,14.038,1,1,ON,
2019-08-1410:20:55.5290,-0.21,-0.42,-1.59,1.93,-5.12,-8.54,-18.5,60.0,-46.44,14.096,1,1,ON,
2019-08-1410:20:55.6490,-0.78,-0.43,-1.38,1.93,-5.12,-8.54,-18.5,60.0,-46.44,13.555,1,1,ON,
2019-08-1410:20:55.7090,-1.2,0.15,0.95,0.32,-1.4,-9.27,-18.5,60.0,-64.19,13.593,1,1,ON,
2019-08-1410:20:55.7990,-2.89,0.91,1.31,0.32,-1.4,-9.27,-18.5,60.0,-65.44,13.859,1,1,ON,
2019-08-1410:20:55.9190,-2.89,0.91,1.31,0.32,-1.4,-9.27,-7.75,49.13,-65.44,14.203,1,1,ON,
2019-08-1410:20:56.0390,0.22,0.11,-1.97,0.32,-1.4,-9.27,-6.31,52.38,-65.44,14.122,1,1,ON,
2019-08-1410:20:56.1290,5.73,0.46,-4.29,0.32,-1.4,-9.27,-6.31,52.38,-65.44,14.222,1,1,ON,
2019-08-1410:20:56.2190,5.73,0.46,-4.29,1.27,-5.46,-7.89,-6.31,52.38,-65.44,14.203,1,1,ON,
2019-08-1410:20:56.3090,5.73,0.46,-4.29,0.16,-2.86,-10.22,-6.31,52.38,-65.44,14.11,1,1,ON,
2019-08-1410:20:56.3990,5.73,0.46,-4.29,0.16,-2.86,-10.22,-6.31,52.38,-65.44,14.061,1,1,ON,
2019-08-1410:20:56.5490,5.73,0.46,-4.29,0.16,-2.86,-10.22,-6.31,52.38,-65.44,13.982,1,1,ON,
2019-08-1410:20:56.6090,0.61,-0.54,0.85,0.16,-2.86,-10.22,-6.31,52.38,-65.44,14.057,1,1,ON,
2019-08-1410:20:56.7290,-0.42,1.2,-1.91,0.16,-2.86,-10.22,-6.31,52.38,-65.44,13.994,1,1,ON,
2019-08-1410:20:56.7890,-0.09,-0.83,1.96,0.16,-2.86,-10.22,-6.31,52.38,-65.44,14.223,1,1,ON,
2019-08-1410:20:56.9100,1.01,-1.31,0.78,0.16,-2.86,-10.22,-6.31,52.38,-41.19,13.45,1,1,ON,
2019-08-1410:20:56.9990,-0.2,1.51,-2.97,0.16,-2.86,-10.22,-6.31,52.38,-41.19,13.864,1,1,ON,
2019-08-1410:20:57.1190,-0.05,-0.83,-0.13,-1.29,-3.89,-9.11,-31.62,15.69,-41.19,13.446,1,0,ON,
2019-08-1410:20:57.2390,0.36,-0.56,0.26,-1.29,-3.89,-9.11,-31.62,15.69,-41.19,13.733,1,1,ON,
2019-08-1410:20:57.2990,0.36,-0.56,0.26,-1.29,-3.89,-9.11,-31.62,15.69,-41.19,13.445,1,1,ON,
2019-08-1410:20:57.3890,0.36,-0.56,0.26,-2.33,-7.23,-6.24,-31.62,15.69,-41.19,13.591,1,0,ON,
2019-08-1410:20:57.5090,0.67,-0.55,-1.39,-2.33,-7.23,-6.24,-31.62,15.69,-41.19,13.712,1,0,ON,
2019-08-1410:20:57.6000,0.67,-0.55,-1.39,-2.33,-7.23,-6.24,-31.62,15.69,-41.19,13.699,1,0,ON,
2019-08-1410:20:57.7190,-0.5,-0.84,-1.62,-2.33,-7.23,-6.24,-31.62,15.69,-41.19,13.628,1,0,ON,
2019-08-1410:20:57.8390,-0.35,0.25,-0.63,-2.33,-7.23,-6.24,-31.62,15.69,-41.19,13.553,1,0,ON,
2019-08-1410:20:57.8990,-0.74,-0.82,-0.86,-2.33,-7.23,-6.24,-31.62,15.69,8.0,13.513,1,0,ON,
2019-08-1410:20:57.9890,1.1,0.23,-1.05,-2.33,-7.23,-6.24,-31.62,15.69,6.56,13.489,1,0,ON,
2019-08-1410:20:58.1090,-0.44,-0.17,0.47,0.36,-7.34,-6.81,12.19,14.69,-1.31,13.48,1,0,ON,
2019-08-1410:20:58.1990,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,10.69,17.56,-2.0,13.399,1,0,ON,
2019-08-1410:20:58.2890,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,7.25,19.87,-2.0,13.321,1,0,ON,
2019-08-1410:20:58.3790,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,9.06,22.44,-2.0,13.029,1,0,ON,
2019-08-1410:20:58.4990,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,9.06,22.44,-2.0,13.702,1,1,ON,
2019-08-1410:20:58.5900,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,9.06,22.44,-2.0,13.339,1,1,ON,
2019-08-1410:20:58.7090,-0.28,-0.62,-0.33,0.36,-7.34,-6.81,9.06,22.44,-2.0,13.316,1,1,ON,
2019-08-1410:20:58.7990,-0.14,0.53,-0.32,0.36,-7.34,-6.81,9.06,22.44,-2.0,13.046,1,1,ON,
2019-08-1410:20:58.8890,0.55,0.66,-0.05,0.36,-7.34,-6.81,9.06,22.44,-82.5,13.534,1,1,ON,
2019-08-1410:20:58.9800,-0.48,0.93,1.25,3.0,-8.57,-7.27,9.06,22.44,-82.5,13.467,1,1,ON,
2019-08-1410:20:59.0990,0.73,-1.08,-2.25,4.76,-8.57,-5.09,-26.5,62.75,-82.5,12.785,1,1,ON,
2019-08-1410:20:59.2190,0.73,-1.08,-2.25,4.76,-8.57,-5.09,-26.5,62.75,-82.5,13.087,1,1,ON,
2019-08-1410:20:59.3090,0.73,-1.08,-2.25,4.76,-8.57,-5.09,-26.5,62.75,-84.44,11.111,1,1,ON,
2019-08-1410:20:59.3690,0.73,-1.08,-2.25,4.76,-8.57,-5.09,-26.5,62.75,-84.44,11.805,1,1,ON,
2019-08-1410:20:59.4900,0.43,-2.28,0.93,4.76,-8.57,-5.09,1.06,72.44,-84.44,11.54,1,1,ON,
2019-08-1410:20:59.5790,-0.09,-2.89,2.46,4.76,-8.57,-5.09,1.06,72.44,-84.44,11.746,1,1,ON,
2019-08-1410:20:59.6990,-0.2,-1.9,0.15,4.76,-8.57,-5.09,1.06,72.44,-84.44,11.743,1,1,ON,
2019-08-1410:20:59.7890,-0.2,-1.9,0.15,4.76,-8.57,-5.09,1.06,72.44,-84.44,12.087,1,1,ON,
2019-08-1410:20:59.8790,1.62,-1.35,-1.9,4.76,-8.57,-5.09,1.06,72.44,-84.44,11.693,1,1,ON,
2019-08-1410:20:59.9690,0.97,-2.63,-2.52,4.76,-8.57,-5.09,1.06,72.44,-84.44,11.777,1,1,ON,
2019-08-1410:21:00.0890,0.7,-2.07,-1.53,4.76,-8.57,-5.09,1.06,72.44,-116.19,11.806,1,1,ON,
2019-08-1410:21:00.1790,0.01,0.25,-1.35,4.76,-8.57,-5.09,1.06,72.44,-116.19,11.61,1,1,ON,
2019-08-1410:21:00.2990,0.51,-0.11,0.41,4.76,-8.57,-5.09,-34.19,74.19,-116.19,12.365,1,1,ON,
2019-08-1410:21:00.4190,0.72,0.08,0.25,4.76,-8.57,-5.09,-34.19,74.19,-108.31,11.674,1,1,ON,
2019-08-1410:21:00.4900,0.18,0.27,-0.0,4.76,-8.57,-5.09,-34.19,74.19,-108.31,11.286,1,1,ON,
2019-08-1410:21:00.5690,0.18,0.27,-0.0,0.55,-6.88,3.11,-15.88,83.31,-108.31,12.147,1,1,ON,
2019-08-1410:21:00.6890,-0.65,0.37,1.53,0.55,-6.88,3.11,-15.88,83.31,-108.31,11.844,1,1,ON,
2019-08-1410:21:00.7790,-0.65,0.37,1.53,0.13,-8.57,2.15,-15.88,83.31,-108.31,13.338,1,1,ON,
2019-08-1410:21:00.8690,-0.65,0.37,1.53,0.13,-8.57,2.15,-15.88,83.31,-108.31,12.0,1,1,ON,
2019-08-1410:21:00.9600,-0.65,0.37,1.53,0.13,-8.57,2.15,-15.88,83.31,-108.31,12.414,1,1,ON,
2019-08-1410:21:01.0790,3.3,3.7,2.39,0.13,-8.57,2.15,-15.88,83.31,-116.69,12.542,1,1,ON,
2019-08-1410:21:01.1690,1.97,0.37,0.02,1.54,-8.8,5.83,-15.88,83.31,-118.37,12.428,1,1,ON,
2019-08-1410:21:01.2890,1.88,-2.33,-2.45,1.54,-8.8,5.83,-38.31,68.94,-124.62,12.305,1,1,ON,
2019-08-1410:21:01.3790,1.88,-2.33,-2.45,1.54,-8.8,5.83,-38.0,71.31,-124.62,12.15,1,1,ON,
2019-08-1410:21:01.4690,0.45,0.17,-0.06,1.54,-8.8,5.83,-37.69,70.44,-124.62,11.755,1,1,ON,
2019-08-1410:21:01.5890,0.45,0.17,-0.06,1.54,-8.8,5.83,-37.69,70.44,-124.62,12.43,1,1,ON,
2019-08-1410:21:01.7090,0.45,0.17,-0.06,1.93,-6.96,5.68,-37.69,70.44,-124.62,12.033,1,1,ON,
2019-08-1410:21:01.7730,0.45,0.17,-0.06,4.72,-8.03,4.41,-37.69,70.44,-124.62,11.681,1,1,ON,
2019-08-1410:21:01.8890,0.45,0.17,-0.06,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.345,1,1,ON,
2019-08-1410:21:01.9790,0.45,0.17,-0.06,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.292,1,1,ON,
2019-08-1410:21:02.0690,0.45,0.17,-0.06,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.446,1,1,ON,
2019-08-1410:21:02.2190,0.9,-0.95,-1.35,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.224,1,1,ON,
2019-08-1410:21:02.2790,1.21,-2.52,-1.15,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.135,1,1,ON,
2019-08-1410:21:02.3990,0.82,0.75,-0.37,0.55,-9.26,5.91,-37.69,70.44,-124.62,12.093,1,1,ON,
2019-08-1410:21:02.4590,0.52,1.17,0.55,0.55,-9.26,5.91,-37.69,70.44,-122.69,12.294,1,1,ON,
2019-08-1410:21:02.5790,0.51,0.03,0.0,0.55,-9.26,5.91,-37.69,70.44,-122.69,11.936,1,1,ON,
2019-08-1410:21:02.6690,-0.29,-0.33,0.51,0.55,-9.26,5.91,-34.63,74.25,-122.69,12.214,1,1,ON,
2019-08-1410:21:02.7590,-0.39,-1.17,0.48,0.55,-9.26,5.91,-34.63,74.25,-122.69,11.968,1,1,ON,
2019-08-1410:21:02.8790,0.15,-0.46,0.37,0.55,-9.26,5.91,-34.63,74.25,-122.69,12.183,1,1,ON,
2019-08-1410:21:02.9690,0.15,-0.46,0.37,2.04,-7.46,6.25,-34.63,74.25,-122.69,12.139,1,1,ON,
2019-08-1410:21:03.0590,-0.15,-0.37,0.42,2.04,-7.46,6.25,-34.63,74.25,-122.69,12.055,1,1,ON,
2019-08-1410:21:03.1490,-0.15,-0.37,0.42,2.04,-7.46,6.25,-34.63,74.25,-122.69,12.143,1,1,ON,
2019-08-1410:21:03.2690,-0.21,0.17,0.16,2.04,-7.46,6.25,-34.63,74.25,-122.69,12.095,1,1,ON,
2019-08-1410:21:03.3590,-0.2,0.38,0.14,2.04,-7.46,6.25,-34.63,74.25,-122.69,11.925,1,1,ON,
2019-08-1410:21:03.5090,0.1,-0.09,0.05,2.04,-7.46,6.25,-34.63,74.25,-118.56,12.176,1,1,ON,
2019-08-1410:21:03.5390,-0.21,-0.03,0.07,2.04,-7.46,6.25,-34.63,74.25,-112.5,11.865,1,1,ON,
2019-08-1410:21:03.6590,0.13,-0.31,0.19,2.04,-7.46,6.25,-28.81,77.5,-112.5,11.937,1,1,ON,
2019-08-1410:21:03.7490,-0.17,0.3,0.14,2.04,-7.46,6.25,-28.0,77.19,-112.5,12.214,1,1,ON,
2019-08-1410:21:03.8690,-0.18,-0.71,0.06,2.04,-7.46,6.25,-28.0,77.19,-112.5,11.974,1,1,ON,
2019-08-1410:21:03.9590,-0.18,-0.71,0.06,2.27,-7.61,5.75,-28.0,77.19,-112.5,11.812,1,1,ON,
2019-08-1410:21:04.0490,-0.18,-0.71,0.06,3.0,-8.26,4.6,-28.0,77.19,-112.5,11.908,1,1,ON,
2019-08-1410:21:04.1390,-0.18,-0.71,0.06,3.0,-8.26,4.6,-28.0,77.19,-112.5,11.846,1,1,ON,
2019-08-1410:21:04.2590,-0.18,-0.71,0.06,2.16,-8.64,5.33,-28.0,77.19,-112.5,11.916,1,1,ON,
2019-08-1410:21:04.3490,-0.12,0.23,0.4,2.16,-8.64,5.33,-28.0,77.19,-112.5,12.004,1,1,ON,
2019-08-1410:21:04.4690,-0.12,0.23,0.4,2.16,-8.64,5.33,-28.0,77.19,-115.5,11.897,1,1,ON,
2019-08-1410:21:04.5590,-0.0,0.19,0.17,2.31,-8.38,5.06,-28.0,77.19,-111.06,12.018,1,1,ON,
2019-08-1410:21:04.6490,-0.14,0.1,0.01,2.31,-8.38,5.06,-24.19,77.56,-111.06,11.841,1,1,ON,
2019-08-1410:21:04.7390,-0.14,0.1,0.01,2.31,-8.38,5.06,-21.94,79.87,-111.06,11.874,1,1,ON,
2019-08-1410:21:04.8590,0.18,0.5,0.14,2.31,-8.38,5.06,-21.94,79.87,-116.81,11.986,1,1,ON,
2019-08-1410:21:04.9490,0.18,0.5,0.14,-0.26,-7.3,6.9,-21.94,79.87,-116.81,11.823,1,1,ON,
2019-08-1410:21:05.0390,0.18,0.5,0.14,1.43,-8.64,3.87,-24.25,77.37,-116.81,11.877,1,1,ON,
2019-08-1410:21:05.1290,0.18,0.5,0.14,1.43,-8.64,3.87,-24.25,77.37,-116.81,11.798,1,1,ON,
2019-08-1410:21:05.2490,0.18,0.5,0.14,0.36,-8.45,5.64,-24.25,77.37,-116.81,11.883,1,1,ON,
2019-08-1410:21:05.3690,0.18,0.5,0.14,0.97,-8.22,5.18,-24.25,77.37,-116.81,11.907,1,1,ON,
2019-08-1410:21:05.4590,0.18,0.5,0.14,0.97,-8.22,5.18,-24.25,77.37,-116.81,11.656,1,1,ON,
2019-08-1410:21:05.5490,0.18,0.5,0.14,0.97,-8.22,5.18,-24.25,77.37,-110.5,11.87,1,1,ON,
2019-08-1410:21:05.6690,0.05,-0.15,-0.04,1.27,-8.49,4.11,-24.25,77.37,-115.44,11.809,1,1,ON,
2019-08-1410:21:05.7290,0.08,0.44,0.05,1.27,-8.49,4.11,-19.0,77.75,-115.44,11.895,1,1,ON,
2019-08-1410:21:05.8490,0.08,0.44,0.05,1.27,-8.49,4.11,-20.5,76.06,-116.87,11.832,1,1,ON,
2019-08-1410:21:05.9390,0.03,0.82,-0.05,1.27,-8.49,4.11,-20.5,76.06,-114.62,11.722,1,1,ON,
2019-08-1410:21:06.0590,0.03,0.82,-0.05,1.27,-8.49,4.11,-20.19,76.56,-114.62,11.782,1,1,ON,
2019-08-1410:21:06.1190,0.03,0.82,-0.05,1.27,-8.49,4.11,-18.56,78.19,-116.37,11.782,1,1,ON,
2019-08-1410:21:06.2390,0.25,0.58,-0.07,1.27,-8.49,4.11,-18.56,78.19,-116.37,11.804,1,1,ON,
2019-08-1410:21:06.3290,0.25,0.58,-0.07,1.27,-8.49,4.11,-18.75,77.37,-116.37,11.52,1,1,ON,
2019-08-1410:21:06.4490,0.25,0.58,-0.07,1.27,-8.49,4.11,-18.75,77.37,-116.37,11.817,1,1,ON,
2019-08-1410:21:06.5390,0.12,0.18,-0.07,1.27,-8.49,4.11,-18.75,77.37,-116.37,11.557,1,1,ON,
2019-08-1410:21:06.6290,0.12,0.18,-0.07,1.27,-8.49,4.11,-18.75,77.37,-117.06,11.582,1,1,ON,
2019-08-1410:21:06.7190,-0.26,0.24,-0.08,-0.41,-8.26,3.61,-18.75,77.37,-113.69,11.858,1,1,ON,
2019-08-1410:21:06.8390,-0.29,0.26,-0.14,-0.41,-8.26,3.61,-18.81,75.94,-115.25,11.824,1,1,ON,
2019-08-1410:21:06.9290,-0.29,0.26,-0.14,-0.41,-8.26,3.61,-18.94,77.75,-115.31,11.662,1,1,ON,
2019-08-1410:21:07.0480,-0.06,-0.16,0.03,-0.41,-8.26,3.61,-19.75,75.44,-115.31,8.853,1,1,ON,
2019-08-1410:21:07.1390,-0.06,-0.16,0.03,-0.41,-8.26,3.61,-19.06,76.37,-115.31,8.488,1,1,ON,
2019-08-1410:21:07.2290,-0.06,-0.16,0.03,-0.41,-8.26,3.61,-19.06,76.37,-115.31,11.876,1,1,ON,
2019-08-1410:21:07.3190,-0.06,-0.16,0.03,0.32,-8.38,3.76,-19.06,76.37,-115.31,11.487,1,1,ON,
2019-08-1410:21:07.4390,-0.06,-0.16,0.03,-2.14,-7.65,6.82,-19.06,76.37,-115.31,12.28,1,1,ON,
2019-08-1410:21:07.5290,-0.06,-0.16,0.03,-2.14,-7.65,6.82,-19.06,76.37,-115.31,11.753,1,1,ON,
2019-08-1410:21:07.6190,-0.06,-0.16,0.03,-2.14,-7.65,6.82,-19.06,76.37,-115.31,11.978,1,1,ON,
2019-08-1410:21:07.7090,-0.2,0.09,-0.05,0.05,-8.3,4.91,-19.06,76.37,-77.94,13.599,1,1,ON,
