Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1310:13:39.4130,0.02,-0.04,-0.04,6.22,-4.05,-6.76,-15.44,-22.81,21.31,13.481,0,1,ON,
2019-08-1310:13:39.5030,0.21,-0.03,-0.41,6.22,-4.05,-6.76,-15.44,-22.81,21.31,13.531,0,1,ON,
2019-08-1310:13:39.5930,0.21,-0.03,-0.41,5.46,-2.21,-4.77,-15.44,-22.81,25.0,13.609,0,1,ON,
2019-08-1310:13:39.7430,0.21,-0.03,-0.41,0.17,-3.86,-4.88,-15.44,-22.81,25.0,13.527,0,1,ON,
2019-08-1310:13:39.8330,0.21,-0.03,-0.41,0.17,-3.86,-4.88,-12.0,-34.75,17.81,13.449,0,1,ON,
2019-08-1310:13:39.8930,0.21,-0.03,-0.41,9.79,-2.56,-6.26,-12.0,-34.75,17.56,13.453,0,1,ON,
2019-08-1310:13:39.9830,0.21,-0.03,-0.41,9.79,-2.56,-6.26,-16.06,-39.31,17.56,13.46,0,1,ON,
2019-08-1310:13:40.1020,0.21,-0.03,-0.41,9.79,-2.56,-6.26,-15.63,-35.81,17.56,13.442,0,1,ON,
2019-08-1310:13:40.1930,0.21,-0.03,-0.41,8.64,-1.57,-4.69,-15.63,-35.81,17.56,13.433,0,1,ON,
2019-08-1310:13:40.3130,0.21,-0.03,-0.41,8.6,-1.53,-4.84,-15.63,-35.81,17.56,13.021,0,1,ON,
2019-08-1310:13:40.4630,-0.12,0.4,-0.17,8.6,-1.53,-4.84,-15.63,-35.81,17.56,13.3,0,1,ON,
2019-08-1310:13:40.5230,-0.34,0.36,0.42,8.6,-1.53,-4.84,-15.63,-35.81,17.56,13.146,0,1,ON,
2019-08-1310:13:40.5830,0.04,0.12,0.91,8.6,-1.53,-4.84,-15.63,-35.81,17.56,13.45,0,0,ON,
2019-08-1310:13:40.7030,0.04,0.12,0.91,6.11,-3.1,-4.77,-15.63,-35.81,23.75,13.45,0,0,ON,
2019-08-1310:13:40.7930,-0.39,-1.12,1.18,6.11,-3.1,-4.77,-15.63,-35.81,20.87,13.524,1,0,ON,
2019-08-1310:13:40.9430,-0.39,-1.12,1.18,6.11,-3.1,-4.77,-28.75,-16.56,19.56,13.405,0,1,ON,
2019-08-1310:13:40.9730,-0.39,-1.12,1.18,6.11,-3.1,-4.77,-50.69,15.75,19.56,13.531,0,1,ON,
2019-08-1310:13:41.1230,-0.39,-1.12,1.18,6.11,-3.1,-4.77,-47.69,40.06,19.56,13.44,1,0,ON,
2019-08-1310:13:41.1830,0.71,-0.49,-0.23,6.11,-3.1,-4.77,-47.69,40.06,19.56,13.285,1,0,ON,
2019-08-1310:13:41.3020,0.71,-0.49,-0.23,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.6,0,1,ON,
2019-08-1310:13:41.4200,-0.02,0.43,-0.12,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.441,1,0,ON,
2019-08-1310:13:41.4840,-0.5,-0.72,0.13,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.326,1,0,ON,
2019-08-1310:13:41.6020,0.05,0.09,-0.15,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.458,1,0,ON,
2019-08-1310:13:41.6930,0.05,0.38,-0.19,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.483,1,0,ON,
2019-08-1310:13:41.7830,0.5,0.3,-0.24,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.407,1,0,ON,
2019-08-1310:13:41.9030,0.01,-0.05,-0.15,3.12,-6.09,-7.98,-47.69,40.06,19.56,13.376,1,0,ON,
2019-08-1310:13:41.9930,-0.02,0.06,0.01,3.12,-6.09,-7.98,-47.69,40.06,2.87,13.456,0,1,ON,
2019-08-1310:13:42.0830,-0.13,-0.26,0.07,3.12,-6.09,-7.98,-47.69,40.06,2.87,13.411,1,0,ON,
2019-08-1310:13:42.1730,-0.13,-0.26,0.07,3.12,-6.09,-7.98,-31.94,58.0,2.87,13.293,1,0,ON,
2019-08-1310:13:42.3230,0.05,0.21,0.0,3.12,-6.09,-7.98,-31.94,58.0,-8.25,13.384,0,0,ON,
2019-08-1310:13:42.3820,0.06,0.3,-0.12,3.12,-6.09,-7.98,-31.94,58.0,-8.25,13.438,0,1,ON,
2019-08-1310:13:42.5030,0.06,0.3,-0.12,3.12,-6.09,-7.98,-24.44,64.25,-8.25,13.4,0,1,ON,
2019-08-1310:13:42.5630,0.12,0.06,-0.12,3.12,-6.09,-7.98,-24.44,64.25,-8.25,13.218,0,1,ON,
2019-08-1310:13:42.6830,-0.01,0.15,-0.02,3.12,-6.09,-7.98,-24.44,64.25,-8.25,13.389,1,0,ON,
2019-08-1310:13:42.7730,-0.0,0.49,-0.15,3.12,-6.09,-7.98,-24.44,64.25,-8.25,13.596,1,1,ON,
2019-08-1310:13:42.9230,-0.15,0.05,0.22,3.12,-6.09,-7.98,-24.44,64.25,-32.94,13.795,1,1,ON,
2019-08-1310:13:42.9830,0.12,-1.77,1.81,3.12,-6.09,-7.98,-24.44,64.25,-27.06,14.132,1,1,ON,
2019-08-1310:13:43.1030,0.12,-1.77,1.81,3.12,-6.09,-7.98,-7.0,28.12,-26.81,14.046,1,1,ON,
2019-08-1310:13:43.1630,0.12,-1.77,1.81,3.12,-6.09,-7.98,5.87,22.06,-26.81,14.22,1,1,ON,
2019-08-1310:13:43.2830,0.12,-1.77,1.81,3.12,-6.09,-7.98,10.31,5.75,-34.56,14.218,1,1,ON,
2019-08-1310:13:43.3720,0.12,-1.77,1.81,-1.13,-0.61,-10.05,10.31,5.75,-34.56,14.249,1,1,ON,
2019-08-1310:13:43.4930,0.12,-1.77,1.81,-1.13,-0.61,-10.05,16.94,-13.94,-34.56,14.247,1,1,ON,
2019-08-1310:13:43.5530,-0.85,-0.53,-0.44,-1.13,-0.61,-10.05,16.94,-13.94,-34.56,14.179,1,1,ON,
2019-08-1310:13:43.6730,-0.24,-0.39,-0.04,-1.13,-0.61,-10.05,16.94,-13.94,-34.56,14.219,1,1,ON,
2019-08-1310:13:43.7630,0.07,-0.4,-0.2,-1.13,-0.61,-10.05,16.94,-13.94,-34.56,14.337,1,1,ON,
2019-08-1310:13:43.8820,0.6,-1.02,1.72,-1.13,-0.61,-10.05,16.94,-13.94,-34.56,14.344,1,1,ON,
2019-08-1310:13:44.0030,0.6,-1.02,1.72,-0.9,0.7,-9.98,16.94,-13.94,-40.13,14.347,1,1,ON,
2019-08-1310:13:44.0630,0.6,-1.02,1.72,-1.29,-0.11,-9.71,16.94,-13.94,-35.94,14.35,1,1,ON,
2019-08-1310:13:44.1530,0.6,-1.02,1.72,-1.29,-0.11,-9.71,16.19,-19.12,-35.94,14.35,1,1,ON,
2019-08-1310:13:44.2730,0.6,-1.02,1.72,-1.29,-0.11,-9.71,16.19,-16.12,-35.5,14.351,1,1,ON,
2019-08-1310:13:44.3630,0.0,-0.0,-0.0,-1.29,-0.11,-9.71,16.19,-16.12,-35.5,14.352,1,1,ON,
2019-08-1310:13:44.5740,0.0,-0.0,-0.0,-1.29,-0.11,-9.71,16.56,-15.81,-35.5,14.353,1,1,ON,
2019-08-1310:13:44.5840,-0.0,0.0,-0.0,-1.29,-0.11,-9.71,16.56,-15.81,-35.5,14.353,1,1,ON,
2019-08-1310:13:44.6630,-0.0,-0.0,-0.01,-1.29,-0.11,-9.71,16.56,-15.81,-35.5,14.355,1,1,ON,
2019-08-1310:13:44.7530,-0.0,-0.0,-0.01,-1.32,-0.19,-9.75,16.56,-15.81,-35.5,14.357,1,1,ON,
2019-08-1310:13:44.8730,-0.0,0.0,0.0,-1.32,-0.19,-9.75,16.56,-15.81,-35.5,14.358,1,1,ON,
2019-08-1310:13:44.9630,0.0,-0.0,0.0,-1.32,-0.19,-9.75,16.56,-15.81,-38.94,14.357,1,1,ON,
2019-08-1310:13:45.0520,-0.0,0.0,-0.0,-1.32,-0.19,-9.75,16.56,-15.81,-35.5,14.358,1,1,ON,
2019-08-1310:13:45.1730,-0.0,0.0,-0.0,-1.32,-0.19,-9.75,16.19,-19.12,-38.88,14.36,1,1,ON,
2019-08-1310:13:45.2630,-0.0,0.0,-0.0,-1.32,-0.19,-9.75,16.19,-16.87,-38.88,14.36,1,1,ON,
2019-08-1310:13:45.3530,-0.0,0.0,-0.0,-1.32,-0.19,-9.75,15.81,-18.37,-39.25,14.36,1,1,ON,
2019-08-1310:13:45.4730,-0.01,0.0,-0.0,-1.32,-0.19,-9.75,15.81,-18.37,-39.25,14.358,1,1,ON,
2019-08-1310:13:45.5630,-0.01,0.0,-0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.361,1,1,ON,
2019-08-1310:13:45.6530,-0.0,-0.0,0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.362,1,1,ON,
2019-08-1310:13:45.7730,0.0,0.0,0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.363,1,1,ON,
2019-08-1310:13:45.8630,0.0,0.0,0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.364,1,1,ON,
2019-08-1310:13:45.9830,0.0,0.0,0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.363,1,1,ON,
2019-08-1310:13:46.0730,0.0,0.0,0.0,-1.32,-0.19,-9.75,15.81,-18.06,-39.25,14.363,1,1,ON,
2019-08-1310:13:46.1330,0.0,0.0,0.0,-1.29,-0.15,-9.75,15.81,-18.06,-39.31,14.363,1,1,ON,
2019-08-1310:13:46.2530,0.0,0.0,0.0,-1.29,-0.15,-9.75,15.81,-18.06,-36.69,14.365,1,1,ON,
2019-08-1310:13:46.3730,0.0,0.0,0.0,-1.29,-0.15,-9.75,14.75,-19.5,-38.06,14.363,1,1,ON,
2019-08-1310:13:46.4630,0.0,0.0,0.0,-1.29,-0.15,-9.75,16.56,-15.88,-36.75,14.364,1,1,ON,
2019-08-1310:13:46.5530,0.0,0.0,0.0,-1.29,-0.15,-9.75,14.75,-18.75,-36.75,14.363,1,1,ON,
2019-08-1310:13:46.6430,0.0,0.0,0.0,-1.29,-0.15,-9.75,16.19,-16.56,-36.75,14.363,1,1,ON,
2019-08-1310:13:46.7630,0.0,0.0,0.0,-1.29,-0.15,-9.75,16.19,-16.56,-36.75,14.355,1,1,ON,
2019-08-1310:13:46.8530,0.0,0.0,0.0,-1.29,-0.19,-9.75,16.19,-16.56,-36.75,14.299,1,1,ON,
2019-08-1310:13:46.9430,0.0,0.0,0.0,-1.29,-0.19,-9.75,16.19,-16.56,-36.75,14.206,1,1,ON,
2019-08-1310:13:47.0930,0.01,0.0,0.0,-1.29,-0.19,-9.75,16.19,-16.56,-36.75,14.173,1,1,ON,
2019-08-1310:13:47.1530,0.01,0.0,0.0,-0.18,-0.38,-10.63,16.19,-16.56,-36.75,14.032,1,1,ON,
2019-08-1310:13:47.2420,0.01,0.0,0.0,-0.1,-0.11,-11.82,16.19,-16.56,-36.75,13.968,1,1,ON,
2019-08-1310:13:47.3330,1.98,0.45,-0.7,-0.1,-0.11,-11.82,16.19,-16.56,-36.75,13.971,1,1,ON,
2019-08-1310:13:47.5130,-0.41,2.09,0.07,-0.1,-0.11,-11.82,16.19,-16.56,-0.69,13.708,1,1,ON,
2019-08-1310:13:47.5430,0.4,3.24,0.26,-0.1,-0.11,-11.82,16.19,-16.56,-7.5,13.589,1,1,ON,
2019-08-1310:13:47.6330,0.4,3.24,0.26,-0.1,-0.11,-11.82,0.5,0.0,-7.5,13.533,1,1,ON,
2019-08-1310:13:47.7230,0.4,3.24,0.26,-0.1,-0.11,-11.82,-6.62,5.75,-7.5,13.391,1,1,ON,
2019-08-1310:13:47.8430,0.61,0.91,-0.31,-0.1,-0.11,-11.82,-6.62,5.75,-2.87,13.333,1,1,ON,
2019-08-1310:13:47.9330,0.49,0.75,-0.24,-0.1,-0.11,-11.82,-6.62,5.75,-2.87,13.345,1,1,ON,
2019-08-1310:13:48.0830,0.49,0.75,-0.24,-0.1,-0.11,-11.82,-11.75,5.44,-2.87,13.332,1,1,ON,
2019-08-1310:13:48.1720,-0.21,-0.18,-0.01,-0.1,-0.11,-11.82,-11.75,5.44,-1.87,13.412,1,1,ON,
2019-08-1310:13:48.2330,-0.13,-0.1,0.18,-0.1,-0.11,-11.82,-11.75,5.44,-1.87,13.462,1,1,ON,
2019-08-1310:13:48.3530,-0.13,-0.1,0.18,-0.1,-0.11,-11.82,-22.5,-7.19,19.87,13.537,1,0,ON,
2019-08-1310:13:48.4430,-0.28,-0.69,0.79,-0.1,-0.11,-11.82,-22.5,-7.19,19.87,13.488,1,0,ON,
2019-08-1310:13:48.5630,-0.28,-0.69,0.79,-0.1,-0.11,-11.82,-27.44,-5.56,18.62,13.457,1,1,ON,
2019-08-1310:13:48.6530,-0.18,0.62,0.5,-0.1,-0.11,-11.82,-27.44,-5.56,21.69,13.517,1,0,ON,
2019-08-1310:13:48.7130,-0.18,0.62,0.5,-0.1,-0.11,-11.82,-23.44,-5.5,21.69,13.515,0,1,ON,
2019-08-1310:13:48.8330,-0.18,0.62,0.5,-0.1,-0.11,-11.82,12.94,-0.19,16.75,13.678,0,1,ON,
2019-08-1310:13:48.9230,-0.18,0.62,0.5,5.84,-4.13,-6.18,12.94,-0.19,16.75,13.594,1,0,ON,
2019-08-1310:13:49.0430,-0.18,0.62,0.5,5.84,-4.13,-6.18,-44.44,19.31,16.75,13.527,1,0,ON,
2019-08-1310:13:49.1630,0.15,0.32,-0.03,5.84,-4.13,-6.18,-44.44,19.31,16.75,13.662,0,0,ON,
2019-08-1310:13:49.2230,-0.06,-0.06,0.08,5.84,-4.13,-6.18,-44.44,19.31,16.75,13.593,0,0,ON,
2019-08-1310:13:49.3120,-0.32,-0.76,0.16,5.84,-4.13,-6.18,-44.44,19.31,16.75,13.59,0,0,ON,
2019-08-1310:13:49.4330,0.1,0.54,0.08,5.84,-4.13,-6.18,-44.44,19.31,16.75,13.646,0,1,ON,
2019-08-1310:13:49.5220,0.06,0.18,0.45,5.84,-4.13,-6.18,-44.44,19.31,14.88,13.546,0,1,ON,
2019-08-1310:13:49.6730,-0.39,-0.87,0.09,5.84,-4.13,-6.18,-44.44,19.31,21.81,13.508,0,1,ON,
2019-08-1310:13:49.7330,-0.39,-0.87,0.09,5.84,-4.13,-6.18,-39.25,41.13,21.81,13.312,1,0,ON,
2019-08-1310:13:49.8230,-0.39,-0.87,0.09,5.84,-4.13,-6.18,-47.31,21.19,21.81,12.705,1,0,ON,
2019-08-1310:13:49.9130,-0.39,-0.87,0.09,2.81,-1.72,-6.61,-47.31,21.19,21.81,13.625,1,0,ON,
2019-08-1310:13:50.0330,-0.39,-0.87,0.09,10.05,-5.24,-4.31,-47.31,21.19,21.81,13.273,1,0,ON,
2019-08-1310:13:50.1230,-0.39,-0.87,0.09,7.64,-5.59,-6.61,-47.31,21.19,21.81,13.322,1,0,ON,
2019-08-1310:13:50.2130,-0.22,-0.25,0.88,7.64,-5.59,-6.61,-47.31,21.19,21.81,13.486,1,0,ON,
2019-08-1310:13:50.3030,-0.55,0.2,0.59,7.64,-5.59,-6.61,-47.31,21.19,21.81,13.434,1,0,ON,
2019-08-1310:13:50.4230,0.13,0.2,-0.4,7.64,-5.59,-6.61,-47.31,21.19,21.81,13.443,1,0,ON,
2019-08-1310:13:50.5130,-0.1,-0.27,0.01,7.64,-5.59,-6.61,-47.31,21.19,21.81,13.47,0,0,ON,
2019-08-1310:13:50.6330,-0.1,-0.27,0.01,4.08,-4.52,-6.99,-47.31,21.19,21.81,13.494,0,0,ON,
2019-08-1310:13:50.7230,-0.09,-0.06,-0.11,4.08,-4.52,-6.99,-47.31,21.19,24.5,13.505,0,0,ON,
2019-08-1310:13:50.8120,-0.13,-0.1,-0.06,4.08,-4.52,-6.99,-47.31,21.19,24.5,13.513,0,0,ON,
2019-08-1310:13:50.9030,-0.13,-0.1,-0.06,4.08,-4.52,-6.99,-24.44,-16.06,24.5,13.526,0,0,ON,
2019-08-1310:13:51.0230,-0.06,0.13,-0.07,4.08,-4.52,-6.99,-24.44,-16.06,26.62,13.526,0,0,ON,
2019-08-1310:13:51.1130,-0.06,0.13,-0.07,4.8,-4.75,-7.22,-24.44,-16.06,26.62,13.533,0,0,ON,
2019-08-1310:13:51.2320,-0.06,0.13,-0.07,4.8,-4.75,-7.22,-21.12,-15.63,26.62,13.727,0,0,ON,
2019-08-1310:13:51.3240,0.24,0.08,-0.43,4.8,-4.75,-7.22,-21.12,-15.63,26.62,13.813,0,0,ON,
2019-08-1310:13:51.4140,0.05,-1.56,0.08,4.8,-4.75,-7.22,-21.12,-15.63,26.62,13.758,0,0,ON,
2019-08-1310:13:51.5330,0.05,-1.56,0.08,1.59,-5.62,-8.64,-21.12,-15.63,26.62,13.468,0,0,ON,
2019-08-1310:13:51.6230,-0.1,-4.94,2.65,1.59,-5.62,-8.64,-21.12,-15.63,26.62,13.845,0,0,ON,
2019-08-1310:13:51.7120,-0.94,-3.2,3.32,1.59,-5.62,-8.64,-21.12,-15.63,47.88,13.748,0,0,ON,
2019-08-1310:13:51.8030,0.17,1.13,0.27,1.59,-5.62,-8.64,-21.12,-15.63,50.75,13.748,0,0,ON,
2019-08-1310:13:51.8920,0.17,1.13,0.27,1.59,-5.62,-8.64,32.5,-19.81,50.75,13.745,0,0,ON,
2019-08-1310:13:52.1030,0.17,1.13,0.27,1.59,-5.62,-8.64,33.63,-16.81,50.81,13.771,0,0,ON,
2019-08-1310:13:52.1130,0.17,1.13,0.27,-7.76,-0.99,-5.96,33.63,-16.81,50.81,13.876,0,0,ON,
2019-08-1310:13:52.2830,0.17,1.13,0.27,-7.76,-0.99,-5.96,30.75,-15.75,50.81,13.874,0,0,ON,
2019-08-1310:13:52.3130,0.33,0.91,-0.33,-7.76,-0.99,-5.96,30.75,-15.75,50.81,13.875,0,0,ON,
2019-08-1310:13:52.4020,0.25,0.72,-0.26,-7.76,-0.99,-5.96,30.75,-15.75,50.81,13.878,0,0,ON,
2019-08-1310:13:52.4920,0.06,0.26,-0.12,-7.76,-0.99,-5.96,30.75,-15.75,50.81,13.88,0,0,ON,
2019-08-1310:13:52.6130,-0.0,0.07,-0.03,-7.76,-0.99,-5.96,30.75,-15.75,50.81,13.878,0,0,ON,
2019-08-1310:13:52.7020,-0.0,0.07,-0.03,-5.73,-2.25,-7.6,30.75,-15.75,50.81,13.88,0,0,ON,
2019-08-1310:13:52.7930,-0.0,0.07,-0.03,-5.69,-2.29,-7.68,30.75,-15.75,55.44,13.893,0,0,ON,
2019-08-1310:13:52.8830,0.04,0.08,0.04,-5.69,-2.29,-7.68,30.75,-15.75,55.44,13.898,0,0,ON,
2019-08-1310:13:53.0030,0.04,0.08,0.04,-5.69,-2.29,-7.68,18.06,-10.5,53.31,13.897,0,0,ON,
2019-08-1310:13:53.1230,0.04,0.08,0.04,-5.34,-2.05,-7.21,18.06,-10.5,51.63,13.899,0,0,ON,
2019-08-1310:13:53.2130,0.04,0.08,0.04,-5.34,-2.05,-7.21,18.5,-9.88,51.63,13.9,0,0,ON,
2019-08-1310:13:53.3020,0.04,0.08,0.04,-5.34,-2.05,-7.21,17.06,-11.69,51.63,13.901,0,0,ON,
2019-08-1310:13:53.4260,0.18,0.05,0.15,-5.34,-2.05,-7.21,17.06,-11.69,51.63,13.896,0,0,ON,
2019-08-1310:13:53.4820,0.18,0.05,0.15,-5.53,-2.78,-7.78,17.06,-11.69,51.63,13.889,0,0,ON,
2019-08-1310:13:53.6030,0.11,0.06,0.12,-5.53,-2.78,-7.78,17.06,-11.69,51.63,13.868,0,0,ON,
2019-08-1310:13:53.6930,0.06,0.01,0.32,-5.53,-2.78,-7.78,17.06,-11.69,51.75,13.844,0,0,ON,
2019-08-1310:13:53.8120,0.06,0.01,0.32,-5.99,-2.21,-7.32,17.06,-11.69,51.75,13.885,0,0,ON,
2019-08-1310:13:53.9030,0.06,0.01,0.32,-5.99,-2.21,-7.32,16.0,-8.19,52.88,13.907,0,0,ON,
2019-08-1310:13:53.9930,-0.02,-0.05,0.94,-5.99,-2.21,-7.32,16.0,-8.19,52.88,13.852,0,0,ON,
2019-08-1310:13:54.0820,-0.02,-0.05,0.94,-5.99,-2.21,-7.32,17.37,-9.13,56.44,13.859,0,0,ON,
2019-08-1310:13:54.2330,-0.01,-0.49,-0.05,-5.99,-2.21,-7.32,17.37,-9.13,56.44,13.857,0,0,ON,
2019-08-1310:13:54.2920,-0.01,-0.49,-0.05,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.867,0,0,ON,
2019-08-1310:13:54.4120,0.41,0.17,0.35,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.862,0,0,ON,
2019-08-1310:13:54.4730,0.33,0.08,0.32,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.9,0,0,ON,
2019-08-1310:13:54.5930,0.38,0.37,0.09,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.909,0,0,ON,
2019-08-1310:13:54.6820,0.15,0.15,0.17,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.913,0,0,ON,
2019-08-1310:13:54.8030,-0.02,0.29,0.01,-5.99,-2.21,-7.32,26.75,-10.63,56.44,13.908,0,0,ON,
2019-08-1310:13:54.8930,-0.02,0.29,0.01,-6.06,-1.75,-7.47,26.75,-10.63,55.56,13.918,0,0,ON,
2019-08-1310:13:54.9830,-0.28,0.22,-0.39,-6.06,-1.75,-7.47,26.75,-10.63,60.19,13.939,0,0,ON,
2019-08-1310:13:55.0730,-0.28,0.22,-0.39,-6.06,-1.75,-7.47,18.12,-6.19,56.31,13.987,0,0,ON,
2019-08-1310:13:55.1930,-0.28,0.22,-0.39,-6.06,-1.75,-7.47,19.94,-4.25,58.81,14.022,0,0,ON,
2019-08-1310:13:55.2820,-0.28,0.22,-0.39,-6.06,-1.75,-7.47,21.06,-7.56,58.81,14.043,0,0,ON,
2019-08-1310:13:55.3730,-0.28,0.22,-0.39,-6.06,-1.75,-7.47,22.06,-5.69,58.81,14.052,0,0,ON,
2019-08-1310:13:55.4620,-0.28,0.22,-0.39,-3.96,-1.59,-9.27,22.06,-5.69,58.81,14.04,0,0,ON,
2019-08-1310:13:55.5820,-0.28,0.22,-0.39,-4.15,-1.06,-8.89,22.06,-5.69,58.81,14.027,0,0,ON,
2019-08-1310:13:55.6720,-0.09,-0.04,0.19,-4.15,-1.06,-8.89,22.06,-5.69,58.81,13.99,0,0,ON,
2019-08-1310:13:55.7930,0.11,0.23,-0.09,-4.15,-1.06,-8.89,22.06,-5.69,58.81,14.004,0,0,ON,
2019-08-1310:13:55.8820,0.11,0.23,-0.09,-4.53,-1.02,-7.7,22.06,-5.69,58.81,14.03,0,0,ON,
2019-08-1310:13:55.9720,0.11,0.23,-0.09,-5.07,-0.33,-7.82,22.06,-5.69,58.81,14.028,0,0,ON,
2019-08-1310:13:56.0620,0.18,0.01,0.13,-5.07,-0.33,-7.82,22.06,-5.69,58.81,14.027,0,0,ON,
2019-08-1310:13:56.1830,0.0,-0.07,0.17,-5.07,-0.33,-7.82,22.06,-5.69,58.81,14.004,0,0,ON,
2019-08-1310:13:56.3020,0.0,-0.07,0.17,-4.91,-0.87,-8.82,22.06,-5.69,53.5,13.976,0,0,ON,
2019-08-1310:13:56.3930,-0.11,-0.28,0.23,-4.91,-0.87,-8.82,22.06,-5.69,53.5,14.002,0,0,ON,
2019-08-1310:13:56.4830,-0.11,-0.28,0.23,-4.91,-0.87,-8.82,16.0,-7.37,53.5,14.005,0,0,ON,
2019-08-1310:13:56.5730,0.31,0.02,0.24,-4.91,-0.87,-8.82,16.0,-7.37,53.5,14.005,0,0,ON,
2019-08-1310:13:56.6630,0.31,0.02,0.24,-4.76,-0.83,-8.74,16.0,-7.37,53.5,13.997,0,0,ON,
2019-08-1310:13:56.7820,-0.01,0.06,-0.03,-4.76,-0.83,-8.74,16.0,-7.37,53.5,13.999,0,0,ON,
2019-08-1310:13:56.8720,-0.06,0.11,-0.06,-4.76,-0.83,-8.74,16.0,-7.37,53.5,14.006,0,0,ON,
2019-08-1310:13:56.9630,-0.0,-0.02,0.06,-4.76,-0.83,-8.74,16.0,-7.37,53.5,14.004,0,0,ON,
2019-08-1310:13:57.0530,-0.0,-0.02,0.06,-5.07,-0.75,-7.97,16.0,-7.37,52.19,14.003,0,0,ON,
2019-08-1310:13:57.1730,-0.04,-0.18,-0.07,-5.07,-0.75,-7.97,16.0,-7.37,52.19,14.003,0,0,ON,
2019-08-1310:13:57.2620,-0.04,-0.18,-0.07,-5.07,-0.75,-7.97,19.0,-3.75,53.88,14.003,0,0,ON,
2019-08-1310:13:57.3820,-0.08,-0.0,-0.18,-5.07,-0.75,-7.97,19.0,-3.75,55.69,14.004,0,0,ON,
2019-08-1310:13:57.4730,-0.08,-0.0,-0.18,-5.07,-0.75,-7.97,18.56,-5.19,55.69,14.003,0,0,ON,
2019-08-1310:13:57.5920,-0.08,-0.0,-0.18,-5.07,-0.75,-7.97,20.37,-3.62,55.69,14.003,0,0,ON,
2019-08-1310:13:57.6530,-0.08,-0.0,-0.18,-5.18,-0.75,-8.16,20.37,-3.62,55.69,14.002,0,0,ON,
2019-08-1310:13:57.7720,0.06,-0.04,0.0,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.999,0,0,ON,
2019-08-1310:13:57.8630,0.05,0.01,0.06,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.991,0,0,ON,
2019-08-1310:13:57.9830,0.01,0.05,0.12,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.995,0,0,ON,
2019-08-1310:13:58.0430,-0.08,0.11,0.15,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.981,0,0,ON,
2019-08-1310:13:58.1630,-0.08,-0.23,0.07,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.953,0,0,ON,
2019-08-1310:13:58.2530,-0.04,0.02,0.06,-5.18,-0.75,-8.16,20.37,-3.62,55.69,13.922,0,0,ON,
2019-08-1310:13:58.4620,-0.04,0.02,0.06,-6.79,-0.18,-7.81,20.37,-3.62,53.19,13.883,0,0,ON,
2019-08-1310:13:58.5020,0.63,-0.52,0.94,-6.79,-0.18,-7.81,20.37,-3.62,53.19,13.962,0,0,ON,
2019-08-1310:13:58.5830,0.63,-0.52,0.94,-6.79,-0.18,-7.81,30.31,2.12,53.19,13.975,0,0,ON,
2019-08-1310:13:58.7630,0.63,-0.52,0.94,-5.64,3.77,-11.79,30.31,2.12,53.19,13.946,0,0,ON,
2019-08-1310:13:58.7730,0.63,-0.52,0.94,-5.75,-0.18,-7.35,30.31,2.12,53.19,13.863,0,0,ON,
2019-08-1310:13:58.8560,0.38,0.52,0.18,-5.75,-0.18,-7.35,30.31,2.12,53.19,13.885,0,0,ON,
2019-08-1310:13:59.0020,0.04,0.19,0.01,-5.75,-0.18,-7.35,30.31,2.12,53.19,13.788,0,0,ON,
2019-08-1310:13:59.0620,-1.68,-1.6,3.71,-5.75,-0.18,-7.35,30.31,2.12,53.19,13.665,0,0,ON,
2019-08-1310:13:59.1520,-1.68,-1.6,3.71,-5.18,2.66,-8.11,30.31,2.12,53.19,13.669,0,0,ON,
2019-08-1310:13:59.2790,0.25,-0.05,-0.5,-5.18,2.66,-8.11,30.31,2.12,53.19,13.657,0,0,ON,
2019-08-1310:13:59.3620,0.25,-0.05,-0.5,-6.06,3.0,-7.39,30.31,2.12,50.75,13.667,0,0,ON,
2019-08-1310:13:59.4590,0.25,-0.05,-0.5,-6.02,2.0,-7.54,30.31,2.12,47.25,13.86,0,0,ON,
